"tick","Intervened % Global","Intervened % NL"
1.0,NaN,NaN
2.0,NaN,NaN
3.0,NaN,NaN
4.0,0.0,NaN
5.0,0.0,NaN
6.0,0.0,NaN
7.0,0.0,NaN
8.0,0.0,NaN
9.0,0.0,NaN
10.0,0.0,NaN
11.0,0.0,NaN
12.0,0.0,NaN
13.0,0.0,NaN
14.0,0.0,NaN
15.0,0.0,NaN
16.0,0.0,NaN
17.0,0.0,NaN
18.0,0.0,NaN
19.0,0.0,NaN
20.0,0.0,NaN
21.0,0.0,NaN
22.0,0.0,NaN
23.0,0.0,NaN
24.0,0.0,NaN
25.0,0.0,NaN
26.0,0.0,NaN
27.0,0.0,NaN
28.0,0.0,NaN
29.0,0.0,0.0
30.0,0.0,0.0
31.0,0.0,0.0
32.0,0.0,0.0
33.0,0.0,0.0
34.0,0.0,0.0
35.0,0.0,0.0
36.0,0.0,0.0
37.0,0.0,0.0
38.0,0.0,0.0
39.0,0.0,0.0
40.0,0.0,0.0
41.0,0.0,0.0
42.0,0.0,0.0
43.0,0.0,0.0
44.0,0.0,0.0
45.0,0.0,0.0
46.0,0.0,0.0
47.0,0.0,0.0
48.0,0.0,0.0
49.0,0.0,0.0
50.0,0.0,0.0
51.0,0.0,0.0
52.0,0.0,0.0
53.0,0.0,0.0
54.0,0.0,0.0
55.0,0.0,0.0
56.0,0.0,0.0
57.0,0.0,0.0
58.0,0.0,0.0
59.0,0.0,0.0
60.0,0.0,0.0
61.0,0.0,0.0
62.0,0.0,0.0
63.0,0.0,0.0
64.0,0.0,0.0
65.0,0.0,0.0
66.0,0.0,0.0
67.0,0.0,0.0
68.0,0.0,0.0
69.0,0.0,0.0
70.0,0.0,0.0
71.0,0.0,0.0
72.0,0.0,0.0
73.0,0.0,0.0
74.0,0.0,0.0
75.0,0.0,0.0
76.0,0.0,0.0
77.0,0.0,0.0
78.0,0.0,0.0
79.0,0.0,0.0
80.0,0.0,0.0
81.0,0.0,0.0
82.0,0.0,0.0
83.0,0.0,0.0
84.0,0.0,0.0
85.0,0.0,0.0
86.0,0.0,0.0
87.0,0.0,0.0
88.0,0.0,0.0
89.0,0.0,0.0
90.0,0.0,0.0
91.0,0.0,0.0
92.0,0.0,0.0
93.0,0.0,0.0
94.0,0.0,0.0
95.0,0.0,0.0
96.0,0.0,0.0
97.0,0.0,0.0
98.0,0.0,0.0
99.0,0.0,0.0
100.0,0.0,0.0
101.0,0.0,0.0
102.0,0.0,0.0
103.0,0.0,0.0
104.0,0.0,0.0
105.0,0.0,0.0
106.0,0.0,0.0
107.0,0.2358490566037736,0.0
108.0,0.23148148148148145,0.0
109.0,0.22624434389140274,0.0
110.0,0.2222222222222222,0.0
111.0,0.21929824561403508,0.0
112.0,0.21645021645021645,0.0
113.0,0.42643923240938164,0.0
114.0,0.42105263157894735,0.0
115.0,0.41928721174004197,0.0
116.0,0.4158004158004158,0.0
117.0,0.4140786749482402,0.0
118.0,0.411522633744856,0.0
119.0,0.41067761806981523,0.0
120.0,0.408997955010225,0.0
121.0,0.40733197556008144,0.0
122.0,0.4032258064516129,0.0
123.0,0.39920159680638717,0.0
124.0,0.3968253968253968,0.0
125.0,0.3952569169960474,0.0
126.0,0.3913894324853229,0.0
127.0,0.5791505791505791,0.0
128.0,0.5714285714285714,0.0
129.0,0.5649717514124294,0.0
130.0,0.5597014925373134,0.0
131.0,0.9208103130755065,0.0
132.0,0.9124087591240875,0.0
133.0,0.9041591320072333,0.0
134.0,0.8944543828264758,0.0
135.0,0.88339222614841,0.0
136.0,0.8726003490401396,0.0
137.0,0.8635578583765112,0.0
138.0,0.8576329331046313,0.0
139.0,0.8517887563884157,0.0
140.0,0.8445945945945946,0.0
141.0,0.8389261744966443,0.0
142.0,0.8305647840531563,0.0
143.0,0.8237232289950577,0.0
144.0,0.8169934640522877,0.0
145.0,0.8103727714748784,0.0
146.0,0.8051529790660225,0.0
147.0,0.7987220447284344,0.0
148.0,0.9508716323296356,0.0
149.0,0.9463722397476341,0.0
150.0,0.9389671361502347,0.0
151.0,0.9259259259259258,0.0
152.0,0.9174311926605505,0.0
153.0,0.911854103343465,0.0
154.0,0.906344410876133,0.0
155.0,1.0510510510510511,0.0
156.0,1.046337817638266,0.0
157.0,1.0432190760059614,0.0
158.0,1.0416666666666665,0.0
159.0,1.0385756676557862,0.0
160.0,1.03397341211226,0.0
161.0,1.0294117647058822,0.0
162.0,1.023391812865497,0.0
163.0,1.1611030478955007,0.0
164.0,1.1560693641618496,0.0
165.0,1.2893982808022924,0.0
166.0,1.278409090909091,0.0
167.0,1.2693935119887165,0.0
168.0,1.5341701534170153,0.0
169.0,1.5214384508990317,0.0
170.0,1.5006821282401093,0.0
171.0,1.6150740242261103,0.0
172.0,1.5978695073235687,0.0
173.0,1.5810276679841897,0.0
174.0,1.5625,0.0
175.0,1.5444015444015444,0.0
176.0,1.5286624203821657,0.0
177.0,1.5113350125944585,0.0
178.0,1.4851485148514851,0.0
179.0,1.4687882496940026,0.0
180.0,1.570048309178744,0.0
181.0,1.6706443914081146,0.0
182.0,1.7688679245283019,0.0
183.0,1.7584994138335288,0.0
184.0,1.7482517482517483,0.0
185.0,1.7321016166281753,0.0
186.0,1.7201834862385321,0.0
187.0,1.7064846416382253,0.0
188.0,1.694915254237288,0.0
189.0,1.687289088863892,0.0
190.0,1.6797312430011198,0.0
191.0,1.6722408026755853,0.0
192.0,1.6611295681063125,0.0
193.0,1.6483516483516485,0.0
194.0,1.632208922742111,0.0
195.0,1.607717041800643,0.0
196.0,1.5889830508474576,0.0
197.0,1.6736401673640167,0.0
198.0,1.6666666666666667,0.0
199.0,1.6563146997929608,0.0
200.0,1.644398766700925,0.0
201.0,1.7346938775510203,0.0
202.0,1.82370820668693,0.0
203.0,1.812688821752266,0.0
204.0,1.898101898101898,0.0
205.0,1.9880715705765408,0.0
206.0,1.9821605550049552,0.0
207.0,1.9723865877712032,0.0
208.0,1.9646365422396856,0.0
209.0,1.9550342130987293,0.0
210.0,1.939864209505335,0.0
211.0,1.9249278152069296,0.0
212.0,2.005730659025788,0.0
213.0,2.0872865275142316,0.0
214.0,2.0754716981132075,0.0
215.0,2.0599250936329585,0.0
216.0,2.0446096654275094,0.0
217.0,2.127659574468085,0.0
218.0,2.1159153633854646,0.0
219.0,2.0985401459854014,0.0
220.0,2.171945701357466,0.0
221.0,2.244165170556553,0.0
222.0,2.226179875333927,0.0
223.0,2.290748898678414,0.0
224.0,2.276707530647986,0.0
225.0,2.264808362369338,0.0
226.0,2.256944444444444,0.0
227.0,2.239448751076658,0.0
228.0,2.309666381522669,0.0
229.0,2.4534686971235193,0.0
230.0,2.525252525252525,0.0
231.0,2.5167785234899327,0.0
232.0,2.591973244147157,0.0
233.0,2.666666666666667,0.0
234.0,2.6556016597510372,0.0
235.0,2.6380873866446826,0.0
236.0,2.620802620802621,0.0
237.0,2.6016260162601625,0.0
238.0,2.5785656728444803,0.0
239.0,2.5538707102952913,0.0
240.0,2.6004728132387704,0.0
241.0,2.734375,0.0
242.0,2.7216174183514776,0.0
243.0,2.8549382716049383,0.0
244.0,2.9118773946360155,0.0
245.0,2.885345482156416,0.0
246.0,2.8636021100226077,0.0
247.0,2.8400597907324365,0.0
248.0,2.8189910979228485,0.0
249.0,2.8044280442804426,0.0
250.0,2.8634361233480177,0.0
251.0,2.852962692026335,0.0
252.0,2.917578409919767,0.0
253.0,2.9774872912127814,0.0
254.0,2.9645697758496024,0.0
255.0,3.0215827338129495,0.0
256.0,3.010752688172043,0.0
257.0,3.0021443888491777,0.0
258.0,2.987197724039829,0.0
259.0,2.9681978798586575,0.0
260.0,2.9535864978902953,0.0
261.0,2.941176470588235,0.0
262.0,2.930914166085136,0.0
263.0,2.992345163535143,0.0
264.0,2.9819694868238558,0.0
265.0,2.9675638371290542,0.0
266.0,3.090659340659341,0.0
267.0,3.0821917808219177,0.0
268.0,3.0737704918032787,0.0
269.0,3.054989816700611,0.0
270.0,3.038487508440243,0.0
271.0,3.0181086519114686,0.0
272.0,2.9940119760479043,0.0
273.0,2.966381015161503,0.0
274.0,3.0104712041884816,0.0
275.0,2.996742671009772,0.0
276.0,2.9850746268656714,0.0
277.0,3.032258064516129,0.0
278.0,3.0147530468248878,0.0
279.0,2.9974489795918364,0.0
280.0,2.9803424223208625,0.0
281.0,3.0303030303030303,0.0
282.0,3.005635566687539,0.0
283.0,2.97951582867784,0.0
284.0,3.020961775585697,0.0
285.0,3.0098280098280097,0.0
286.0,2.998776009791922,0.0
287.0,2.9859841560024374,0.0
288.0,3.033980582524272,0.0
289.0,3.0229746070133015,0.0
290.0,3.072289156626506,0.0
291.0,3.063063063063063,0.0
292.0,3.1119090365050868,0.0
293.0,3.1044776119402986,0.0
294.0,3.093396787626413,0.0
295.0,3.143534994068802,0.0
296.0,3.1360946745562135,0.0
297.0,3.1323877068557917,0.0
298.0,3.1268436578171093,0.0
299.0,3.1176470588235294,0.0
300.0,3.1066822977725677,0.0
301.0,3.0867792661619107,0.0
302.0,3.125,0.0
303.0,3.110599078341014,0.0
304.0,3.155479059093517,0.0
305.0,3.198172472872644,0.0
306.0,3.1854379977246867,0.0
307.0,3.231292517006803,0.0
308.0,3.2203389830508473,0.0
309.0,3.2058492688413947,0.0
310.0,3.1843575418994416,0.0
311.0,3.211517165005537,0.0
312.0,3.2435404068169325,0.0
313.0,3.232876712328767,0.0
314.0,3.2152588555858315,0.0
315.0,3.2047800108636606,0.0
316.0,3.1943692474282623,0.0
317.0,3.1788793103448274,0.0
318.0,3.156768325307651,0.0
319.0,3.1433137986148108,0.0
320.0,3.1813361611876987,0.0
321.0,3.16288877174486,0.0
322.0,3.1430068098480883,0.0
323.0,3.229166666666667,0.0
324.0,3.210771620921802,0.0
325.0,3.244078269824923,0.0
326.0,3.3282130056323607,0.0
327.0,3.314635390107088,0.0
328.0,3.2978183663115166,0.0
329.0,3.326612903225806,0.0
330.0,3.3617661816357254,0.0
331.0,3.35,0.0
332.0,3.336653386454183,0.0
333.0,3.3184744923229323,0.0
334.0,3.3973412112259975,0.0
335.0,3.3806957373836357,0.0
336.0,3.349514563106796,0.0
337.0,3.368623676612127,0.0
338.0,3.3955045432807274,0.0
339.0,3.380952380952381,0.0
340.0,3.3633349123638085,0.0
341.0,3.352219074598678,0.0
342.0,3.3348990136214187,0.0
343.0,3.3270852858481725,0.0
344.0,3.31002331002331,0.0
345.0,3.293135435992579,0.0
346.0,3.2779316712834716,0.0
347.0,3.262867647058824,0.0
348.0,3.2509157509157514,0.0
349.0,3.234624145785877,0.0
350.0,3.2199546485260773,0.0
351.0,3.209764918625678,0.0
352.0,3.283850652271705,0.0
353.0,3.2764811490125676,0.0
354.0,3.261840929401251,0.0
355.0,3.291814946619217,0.0
356.0,3.2757857459052677,0.0
357.0,3.2599118942731278,0.0
358.0,3.2413491020586944,0.0
359.0,3.2272132577409502,0.0
360.0,3.256621797655232,0.0
361.0,3.2439446366782003,0.0
362.0,3.273040482342808,0.0
363.0,3.260403260403261,0.0
364.0,3.2478632478632483,0.0
365.0,3.2354193273733505,0.0
366.0,3.2230703986429172,0.0
367.0,3.2121724429416734,0.0
368.0,3.204047217537943,0.0
369.0,3.1919361612767747,0.0
370.0,3.1812473838426123,0.0
371.0,3.16930775646372,0.0
372.0,3.158769742310889,0.0
373.0,3.150912106135987,0.0
374.0,3.1391986782321357,0.0
375.0,3.1726411207251752,0.0
376.0,3.1609195402298855,0.0
377.0,3.2310838445807772,0.0
378.0,3.2218597063621535,0.0
379.0,3.2139951179820994,0.0
380.0,3.290008123476848,0.0
381.0,3.2806804374240586,0.0
382.0,3.2753740396279825,0.0
383.0,3.3117932148626816,0.0
384.0,3.342730567861458,0.0
385.0,3.3360128617363345,0.0
386.0,3.3293221018852783,0.0
387.0,3.3279871692060947,0.0
388.0,3.3266533066132267,0.0
389.0,3.322658126501201,0.0
390.0,3.3146964856230032,0.0
391.0,3.3107299561228563,0.0
392.0,3.3094098883572567,0.0
393.0,3.300198807157058,0.0
394.0,3.2884310618066563,0.0
395.0,3.276746940386893,0.0
396.0,3.2587357675696897,0.0
397.0,3.2434544744040643,0.0
398.0,3.2283158304161805,0.0
399.0,3.218301667312912,0.0
400.0,3.2133178474641886,0.0
401.0,3.208349439505218,0.0
402.0,3.2033963720571204,0.0
403.0,3.193535975375144,0.0
404.0,3.1812955155231886,0.0
405.0,3.1715705005731754,0.0
406.0,3.2,0.0
407.0,3.1963470319634704,0.0
408.0,3.192702394526796,0.0
409.0,3.1914893617021276,0.0
410.0,3.189066059225513,0.0
411.0,3.1878557874762805,0.0
412.0,3.2245827010622152,0.0
413.0,3.2245827010622152,0.0
414.0,3.2245827010622152,0.0
415.0,3.2245827010622152,0.0
416.0,3.2245827010622152,0.0
417.0,3.2245827010622152,0.0
418.0,3.223359878649981,0.0
419.0,3.222137983320698,0.0
420.0,3.220917014020462,0.0
421.0,3.218477849299508,0.0
422.0,3.217259651778955,0.0
423.0,3.216042376087779,0.0
424.0,3.2148260211800306,0.0
425.0,3.2489610880241786,0.0
426.0,3.2489610880241786,0.0
427.0,3.2477341389728096,0.0
428.0,3.2452830188679247,0.0
429.0,3.2416132679984924,0.0
430.0,3.2379518072289155,0.0
431.0,3.235515425131678,0.0
432.0,3.231867718902668,0.0
433.0,3.2282282282282284,0.0
434.0,3.227016885553471,0.0
435.0,3.225806451612903,0.0
436.0,3.2245969253843274,0.0
437.0,3.2221805919820157,0.0
438.0,3.2209737827715355,0.0
439.0,3.219767877199551,0.0
440.0,3.219767877199551,0.0
441.0,3.218562874251497,0.0
442.0,3.2161555721765147,0.0
443.0,3.2137518684603883,0.0
444.0,3.2113517550410755,0.0
445.0,3.2101530421799183,0.0
446.0,3.206562266964952,0.0
447.0,3.23781168589505,0.0
448.0,3.2366071428571432,0.0
449.0,3.2342007434944238,0.0
450.0,3.229398663697105,0.0
451.0,3.2234160800296405,0.0
452.0,3.218645948945616,0.0
453.0,3.2150776053215075,0.0
454.0,3.248431155407899,0.0
455.0,3.247232472324723,0.0
456.0,3.2448377581120944,0.0
457.0,3.243641725027645,0.0
458.0,3.2424465733235075,0.0
459.0,3.241252302025783,0.0
460.0,3.2756716967243285,0.0
461.0,3.272058823529412,0.0
462.0,3.2684539111274327,0.0
463.0,3.2648569332355097,0.0
464.0,3.261267863686332,0.0
465.0,3.2600732600732605,0.0
466.0,3.256494694474936,0.0
467.0,3.252923976608187,0.0
468.0,3.2505478451424397,0.0
469.0,3.249361080686382,0.0
470.0,3.2481751824817517,0.0
471.0,3.2469901495804447,0.0
472.0,3.2434402332361514,0.0
473.0,3.2398980706224974,0.0
474.0,3.2363636363636363,0.0
475.0,3.2351872046528536,0.0
476.0,3.231663035584604,0.0
477.0,3.264417845484222,0.0
478.0,3.2632342277012323,0.0
479.0,3.259688518652662,0.0
480.0,3.25497287522604,0.0
481.0,3.251445086705202,0.0
482.0,3.2467532467532463,0.0
483.0,3.2420749279538903,0.0
484.0,3.2733812949640293,0.0
485.0,3.272204243078029,0.0
486.0,3.269852676967301,0.0
487.0,3.265159669895946,0.0
488.0,3.2616487455197127,0.0
489.0,3.2569792412312095,0.0
490.0,3.2915921288014314,0.0
491.0,3.2892384697890598,0.0
492.0,3.2857142857142856,0.0
493.0,3.283369022127052,0.0
494.0,3.2810271041369474,0.0
495.0,3.278688524590164,0.0
496.0,3.2740213523131674,0.0
497.0,3.268206039076377,0.0
498.0,3.2624113475177303,0.0
499.0,3.2577903682719547,0.0
500.0,3.2885431400282883,0.0
501.0,3.283898305084746,0.0
502.0,3.28042328042328,0.0
503.0,3.2781106802960878,0.0
504.0,3.275801338499472,0.0
505.0,3.2734952481520594,0.0
506.0,3.306366514245515,0.0
507.0,3.304042179261863,0.0
508.0,3.301721109940288,0.0
509.0,3.300561797752809,0.0
510.0,3.2994032994032993,0.0
511.0,3.2947774272695405,0.0
512.0,3.2890132960111966,0.0
513.0,3.2832692979392246,0.0
514.0,3.276402927849425,0.0
515.0,3.2707028531663185,0.0
516.0,3.265022577283779,0.0
517.0,3.2638888888888893,0.0
518.0,3.260492542490461,0.0
519.0,3.255975060616557,0.0
520.0,3.2525951557093427,0.0
521.0,3.2871972318339098,0.0
522.0,3.2849239280774554,0.0
523.0,3.2803867403314917,0.0
524.0,3.2758620689655173,0.0
525.0,3.2702237521514634,0.0
526.0,3.264604810996564,0.0
527.0,3.260123541523679,0.0
528.0,3.2556545579163814,0.0
529.0,3.3173734610123122,0.0
530.0,3.315105946684894,0.0
531.0,3.312841530054645,0.0
532.0,3.3105802047781565,0.0
533.0,3.3071939993181045,0.0
534.0,3.3049403747870527,0.0
535.0,3.3004423273222185,0.0
536.0,3.2959565069656813,0.0
537.0,3.2937181663837007,0.0
538.0,3.2892505934214986,0.0
539.0,3.284795123603115,0.0
540.0,3.3152909336941816,0.0
541.0,3.314169766655394,0.0
542.0,3.3457249070631967,0.0
543.0,3.3457249070631967,0.0
544.0,3.3445945945945943,0.0
545.0,3.343465045592705,0.0
546.0,3.341208234897064,0.0
547.0,3.338954468802698,0.0
548.0,3.337828725556305,0.0
549.0,3.3692722371967654,0.0
550.0,3.3692722371967654,0.0
551.0,3.3692722371967654,0.0
552.0,3.3681374200067364,0.0
553.0,3.399528778189162,0.0
