"tick","Intervened % Global","Intervened % NL"
649.0,8.04416403785489,0.0
650.0,8.04929208180388,0.0
651.0,8.036649214659686,0.0
652.0,8.045977011494253,0.0
653.0,8.06367432150313,0.0
654.0,8.05316653635653,0.0
655.0,8.062418725617686,0.0
656.0,8.047767393561786,0.0
657.0,8.035251425609125,0.0
658.0,8.054908054908056,0.0
659.0,8.092037228541882,0.0
660.0,8.083677685950413,0.0
661.0,8.075335397316822,0.0
662.0,8.064931718629218,0.0
663.0,8.076131687242798,0.0
664.0,8.063687724704675,0.0
665.0,8.07899461400359,0.0
666.0,8.068647540983607,0.0
667.0,8.05626598465473,0.0
668.0,8.07564528494761,0.0
669.0,8.067398519274956,0.0
670.0,8.07849133537207,0.0
671.0,8.06205493387589,0.0
672.0,8.06492518387015,0.0
673.0,8.069820389577536,0.0
674.0,8.078767987881848,0.0
675.0,8.085642317380353,0.0
676.0,8.071410611013327,0.0
677.0,8.132530120481928,0.0
678.0,8.147405364753071,0.0
679.0,8.141282565130261,0.0
680.0,8.16020025031289,0.0
681.0,8.202050512628158,0.0
682.0,8.191808191808192,0.0
683.0,8.179551122194512,0.0
684.0,8.192231075697212,0.0
685.0,8.202833706189411,0.0
686.0,8.190618019359643,0.0
687.0,8.199157790438443,0.0
688.0,8.191041821331353,0.0
689.0,8.205635195254573,0.0
690.0,8.210059171597633,0.0
691.0,8.185840707964601,0.0
692.0,8.173784977908689,0.0
693.0,8.184268561627052,0.0
694.0,8.168256297383223,0.0
695.0,8.201122772760556,0.0
696.0,8.19112627986348,0.0
697.0,8.17717206132879,0.0
698.0,8.159300631374453,0.0
699.0,8.14150714804943,0.0
700.0,8.168197196713388,0.0
701.0,8.146541335261508,0.0
702.0,8.125,0.0
703.0,8.151522416686646,0.0
704.0,8.155943554173643,0.0
705.0,8.190066857688635,0.0
706.0,8.226037195994278,0.0
707.0,8.212330397524399,0.0
708.0,8.204518430439952,0.0
709.0,8.19672131147541,0.0
710.0,8.188938998338475,0.0
711.0,8.17923186344239,0.0
712.0,8.189349112426035,0.0
713.0,8.225005908768612,0.0
714.0,8.24279641001417,0.0
715.0,8.258612553091082,0.0
716.0,8.272448739099694,0.0
717.0,8.268551236749117,0.0
718.0,8.264657405227219,0.0
719.0,8.258823529411764,0.0
720.0,8.264850903968068,0.0
721.0,8.276670574443141,0.0
722.0,8.257309941520468,0.0
723.0,8.257522743177047,0.0
724.0,8.238305794740516,0.0
725.0,8.242396099373114,0.0
726.0,8.252202132591563,0.0
727.0,8.24074074074074,0.0
728.0,8.233117483811286,0.0
729.0,8.265989378896329,0.0
730.0,8.252650991240202,0.0
731.0,8.239355581127732,0.0
732.0,8.24908088235294,0.0
733.0,8.235833906859371,0.0
734.0,8.24742268041237,0.0
735.0,8.239871824216067,0.0
736.0,8.23045267489712,0.0
737.0,8.262953663547137,0.0
738.0,8.268792710706151,0.0
739.0,8.259385665529011,0.0
740.0,8.268968650613358,0.0
741.0,8.278521206622818,0.0
742.0,8.267270668176671,0.0
743.0,8.257918552036198,0.0
744.0,8.252317431607507,0.0
745.0,8.26558265582656,0.0
746.0,8.256259869163095,0.0
747.0,8.269490761604326,0.0
748.0,8.260184559981994,0.0
749.0,8.273381294964029,0.0
750.0,8.265947888589398,0.0
751.0,8.292245629762439,0.0
752.0,8.296064400715563,0.0
753.0,8.279401919214461,0.0
754.0,8.262806236080177,0.0
755.0,8.248110271231658,0.0
756.0,8.259325044404973,0.0
757.0,8.274179236912156,0.0
758.0,8.287170396631952,0.0
759.0,8.283499446290143,0.0
760.0,8.279831746734558,0.0
761.0,8.274336283185841,0.0
762.0,8.26336721166593,0.0
763.0,8.272667107875579,0.0
764.0,8.265373594886489,0.0
765.0,8.259911894273127,0.0
766.0,8.272827282728274,0.0
767.0,8.265552868762367,0.0
768.0,8.25829123654733,0.0
769.0,8.252853380158033,0.0
770.0,8.243806182854637,0.0
771.0,8.231173380035026,0.0
772.0,8.28053310028403,0.0
773.0,8.269692341261182,0.0
774.0,8.280671170189583,0.0
775.0,8.28981723237598,0.0
776.0,8.293530178028659,0.0
777.0,8.311688311688311,0.0
778.0,8.304498269896193,0.0
779.0,8.318928262748488,0.0
780.0,8.308157099697885,0.0
781.0,8.297413793103448,0.0
782.0,8.32258064516129,0.0
783.0,8.336914482165879,0.0
784.0,8.329755259768142,0.0
785.0,8.319039451114923,0.0
786.0,8.327981160351102,0.0
787.0,8.310190130314036,0.0
788.0,8.338664960545959,0.0
789.0,8.365261813537675,0.0
790.0,8.356368275568785,0.0
791.0,8.349267049075843,0.0
792.0,8.335100742311772,0.0
793.0,8.36864406779661,0.0
794.0,8.365099534095723,0.0
795.0,8.35978835978836,0.0
796.0,8.352717276379785,0.0
797.0,8.342133051742344,0.0
798.0,8.32981864192324,0.0
799.0,8.336842105263157,0.0
800.0,8.357832843343132,0.0
801.0,8.368288590604028,0.0
802.0,8.36127409891031,0.0
803.0,8.350774382586856,0.0
804.0,8.389121338912133,0.0
805.0,8.383859502404349,0.0
806.0,8.394236792649822,0.0
807.0,8.378491037932472,0.0
808.0,8.366285119667014,0.0
809.0,8.369678089304257,0.0
810.0,8.374792703150911,0.0
811.0,8.379888268156424,0.0
812.0,8.388429752066116,0.0
813.0,8.38150289017341,0.0
814.0,8.362512873326468,0.0
815.0,8.34189439079515,0.0
816.0,8.36923076923077,0.0
817.0,8.360655737704919,0.0
818.0,8.35209825997953,0.0
819.0,8.338442673206622,0.0
820.0,8.35881753312946,0.0
821.0,8.363858363858363,0.0
822.0,8.348567946374162,0.0
823.0,8.336713995943205,0.0
824.0,8.32489366011748,0.0
825.0,8.33164812942366,0.0
826.0,8.365326328551223,0.0
827.0,8.37031060911658,0.0
828.0,8.37865055387714,0.0
829.0,8.3668543845535,0.0
830.0,8.376858175974288,0.0
831.0,8.400160384923817,0.0
832.0,8.381676335267054,0.0
833.0,8.359936153232242,0.0
834.0,8.359872611464967,0.0
835.0,8.341608738828203,0.0
836.0,8.323424494649228,0.0
837.0,8.310249307479225,0.0
838.0,8.338273068563524,0.0
839.0,8.331688055281344,0.0
840.0,8.321830013803984,0.0
841.0,8.331691944061454,0.0
842.0,8.325132847864595,0.0
843.0,8.338249754178957,0.0
844.0,8.351346040479465,0.0
845.0,8.344786962497546,0.0
846.0,8.33823817932117,0.0
847.0,8.348030570252792,0.0
848.0,8.36271053662358,0.0
849.0,8.356164383561644,0.0
850.0,8.36754643206256,0.0
851.0,8.37890625,0.0
852.0,8.390243902439025,0.0
853.0,8.401559454191034,0.0
854.0,8.417770849571317,0.0
855.0,8.416130917592051,0.0
856.0,8.450155763239875,0.0
857.0,8.464681844716871,0.0
858.0,8.459743290548424,0.0
859.0,8.453167508744656,0.0
860.0,8.443322981366459,0.0
861.0,8.433501357115162,0.0
862.0,8.46079380445305,0.0
863.0,8.457518869750338,0.0
864.0,8.457518869750338,0.0
865.0,8.45097660027074,0.0
866.0,8.46376811594203,0.0
867.0,8.479814564419549,0.0
868.0,8.478176902278872,0.0
869.0,8.473267708936499,0.0
870.0,8.505303760848602,0.0
871.0,8.50366370998843,0.0
872.0,8.498747350163809,0.0
873.0,8.492201039861353,0.0
874.0,8.50818094321463,0.0
875.0,8.506543494996151,0.0
876.0,8.50327048864948,0.0
877.0,8.501634929794191,0.0
878.0,8.498365698904056,0.0
879.0,8.514318662310206,0.0
880.0,8.51104707012488,0.0
881.0,8.526982907624351,0.0
882.0,8.525345622119817,0.0
883.0,8.523708965252448,0.0
884.0,8.522072936660269,0.0
885.0,8.51880276285495,0.0
886.0,8.51553509781358,0.0
887.0,8.51063829787234,0.0
888.0,8.524904214559387,0.0
889.0,8.520007658433851,0.0
890.0,8.553386911595867,0.0
891.0,8.551750526114406,0.0
892.0,8.550114766641164,0.0
893.0,8.548479632816983,0.0
