"tick","IdSupplier","IdClient","LocationX","LocationY","Size"
4.0,12,63,68.94087831654052,27.10262337502287,1.0
4.0,56,33,69.94128180747701,24.30410904850028,1.0
5.0,12,63,76.94568038299492,24.41993906673789,1.0
5.0,56,33,69.29393942251102,29.680429618893747,1.0
6.0,12,63,84.95048244944932,21.73725475845291,1.0
6.0,56,33,68.64659703754502,35.056750189287214,1.0
8.0,10,56,59.93417780083086,27.195757309208435,5.0
8.0,11,26,62.97437913602902,31.87034273965215,5.0
8.0,16,27,54.18807618215828,16.9076920489294,5.0
9.0,10,56,63.78557596818991,23.858888400215466,5.0
9.0,11,26,69.3592784160532,29.928961689362268,5.0
9.0,16,27,62.88647300062351,19.99743542303723,5.0
10.0,10,56,67.63697413554897,20.522019491222498,5.0
10.0,11,26,75.74417769607739,27.987580639072387,5.0
10.0,16,27,71.58486981908874,23.087178797145064,5.0
11.0,26,54,73.33982358572943,32.34314767760521,1.4210835768255912
11.0,56,33,69.94128180747701,24.30410904850028,1.299305919376214
12.0,6,16,30.625,24.4,25.0
12.0,26,54,73.33982358572943,32.34314767760521,1.4698231728482496
12.0,56,33,69.94128180747701,24.30410904850028,1.3363875962861462
12.0,26,54,67.07959564042335,37.26704090990915,1.4210835768255912
12.0,56,33,69.29393942251102,29.680429618893747,1.299305919376214
12.0,9,10,34.09375,29.099999999999998,25.0
12.0,7,11,34.09375,29.3,25.0
13.0,6,16,35.3125,20.4,25.0
13.0,56,33,69.94128180747701,24.30410904850028,1.371615189350582
13.0,26,54,67.07959564042335,37.26704090990915,1.4698231728482496
13.0,56,33,69.29393942251102,29.680429618893747,1.3363875962861462
13.0,26,54,60.819367695117265,42.19093414221309,1.4210835768255912
13.0,56,33,68.64659703754502,35.056750189287214,1.299305919376214
13.0,26,54,73.33982358572943,32.34314767760521,1.516125789069775
13.0,9,10,41.671875,29.849999999999998,25.0
13.0,7,11,41.671875,31.05,25.0
14.0,6,16,40.0,16.4,25.0
14.0,56,33,69.29393942251102,29.680429618893747,1.371615189350582
14.0,26,54,60.819367695117265,42.19093414221309,1.4698231728482496
14.0,49,44,83.04628340249258,26.524771927625313,1.0
14.0,56,33,68.64659703754502,35.056750189287214,1.3363875962861462
14.0,26,54,67.07959564042335,37.26704090990915,1.516125789069775
14.0,9,10,49.25,30.599999999999998,25.0
14.0,7,11,49.25,32.800000000000004,25.0
15.0,16,27,54.18807618215828,16.9076920489294,5.8206893040521495
15.0,56,33,68.64659703754502,35.056750189287214,1.371615189350582
15.0,49,44,80.27235290456973,20.857915200646403,1.0
15.0,11,26,62.97437913602902,31.87034273965215,5.797103673875347
15.0,26,54,60.819367695117265,42.19093414221309,1.516125789069775
16.0,16,27,62.88647300062351,19.99743542303723,5.8206893040521495
16.0,0,0,9.7,30.2,0.25
16.0,49,44,77.49842240664688,15.191058473667495,1.0
16.0,11,26,69.3592784160532,29.928961689362268,5.797103673875347
16.0,1,7,16.25,20.9,5.0
16.0,10,56,59.93417780083086,27.195757309208435,5.0
16.0,16,27,54.18807618215828,16.9076920489294,5.919535776183576
16.0,3,3,9.7,14.2,0.25
16.0,0,9,16.25,29.599999999999998,5.0
16.0,11,26,62.97437913602902,31.87034273965215,5.9156211379170776
16.0,3,6,16.25,18.7,5.0
16.0,1,1,9.7,18.2,0.25
17.0,16,27,71.58486981908874,23.087178797145064,5.8206893040521495
17.0,0,0,9.7,30.2,0.7375
17.0,1,1,9.7,18.2,0.7375
17.0,0,0,10.7,30.2,0.25
17.0,11,26,75.74417769607739,27.987580639072387,5.797103673875347
17.0,11,26,62.97437913602902,31.87034273965215,5.307809155905485
17.0,16,27,62.88647300062351,19.99743542303723,5.919535776183576
17.0,3,3,10.7,14.2,0.25
17.0,10,56,59.93417780083086,27.195757309208435,5.037643595784487
17.0,3,6,19.375,22.45,5.0
17.0,3,3,9.7,14.2,0.7375
17.0,1,7,19.375,23.15,5.0
17.0,10,56,63.78557596818991,23.858888400215466,5.0
