"tick","IdSupplier","IdClient","LocationX","LocationY","Size"
4.0,42,32,83.82064180045218,14.475823104610823,1.0
4.0,12,59,62.33475020700696,25.660784699160942,1.0
4.0,23,56,87.20714401630639,26.766250648917666,1.0
5.0,42,32,81.95886325272922,22.035364972701906,1.0
5.0,12,59,74.17310610486922,22.738777486463384,1.0
5.0,23,56,86.70268069656171,34.32145952301572,1.0
6.0,42,32,80.09708470500625,29.59490684079299,1.0
6.0,12,59,86.01146200273148,19.816770273765826,1.0
6.0,23,56,86.19821737681704,41.876668397113775,1.0
8.0,16,35,50.51964355109734,8.185373594944476,5.0
8.0,11,23,56.96875,27.15,5.0
8.0,10,42,56.44143281731591,26.96131185887046,5.0
8.0,17,26,57.17970521154395,14.490874572580303,5.0
9.0,16,35,56.16101317701179,13.173184924064874,5.0
9.0,11,23,67.984375,23.775,5.0
9.0,17,26,57.17970521154395,14.490874572580303,3.1617370323510845
9.0,10,42,67.01762683174584,19.26240507459584,5.0
9.0,17,26,68.3711262211639,18.06660338306389,5.0
10.0,16,35,61.80238280292624,18.16099625318527,5.0
10.0,11,23,79.0,20.4,5.0
10.0,17,26,68.3711262211639,18.06660338306389,3.1617370323510845
10.0,10,42,77.59382084617577,11.56349829032122,5.0
10.0,17,26,79.56254723078386,21.642332193547475,5.0
11.0,35,29,73.0883432246185,23.806557200841404,1.1995527710988723
11.0,23,56,87.20714401630639,26.766250648917666,1.277958342119913
11.0,26,47,81.08597882693587,30.524540669354046,1.1777394857226537
11.0,17,26,79.56254723078386,21.642332193547475,3.1617370323510845
11.0,42,32,83.82064180045218,14.475823104610823,1.0
12.0,42,32,83.82064180045218,14.475823104610823,1.0216793052584399
12.0,35,29,78.73239715875242,25.18598377114125,1.1995527710988723
12.0,35,29,73.0883432246185,23.806557200841404,1.2226506119642961
12.0,6,16,30.625,14.799999999999999,25.0
12.0,23,56,86.70268069656171,34.32145952301572,1.277958342119913
12.0,26,47,74.89455781731591,35.542561858870464,1.1777394857226537
12.0,26,47,81.08597882693587,30.524540669354046,1.1983124816981898
12.0,42,32,81.95886325272922,22.035364972701906,1.0
12.0,23,56,87.20714401630639,26.766250648917666,1.3109988225781442
12.0,7,17,30.625,21.4,25.0
13.0,42,32,81.95886325272922,22.035364972701906,1.0216793052584399
13.0,26,47,81.08597882693587,30.524540669354046,1.217856827874949
