"tick","Imported NL Low","Imported NL High","Imported ES Low","Imported ES High"
51.0,172.69544296404112,0.0,130.49730223754398,25.0
52.0,172.69544296404112,0.0,130.49730223754398,25.0
53.0,172.69544296404112,0.0,130.49730223754398,25.0
54.0,172.69544296404112,0.0,130.49730223754398,25.0
55.0,172.69544296404112,0.0,130.49730223754398,25.0
56.0,172.69544296404112,0.0,130.49730223754398,25.0
57.0,172.69544296404112,0.0,130.49730223754398,50.49517657486699
58.0,172.69544296404112,0.0,130.49730223754398,50.49517657486699
59.0,172.69544296404112,0.0,130.49730223754398,50.49517657486699
60.0,172.69544296404112,0.0,130.49730223754398,50.49517657486699
61.0,172.69544296404112,0.0,130.49730223754398,78.4679011047311
62.0,172.69544296404112,0.0,130.49730223754398,78.4679011047311
63.0,172.69544296404112,0.0,130.49730223754398,78.4679011047311
64.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
65.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
66.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
67.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
68.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
69.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
70.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
71.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
72.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
73.0,172.69544296404112,0.0,130.49730223754398,103.4679011047311
74.0,172.69544296404112,25.0,130.49730223754398,103.4679011047311
75.0,172.69544296404112,50.0,130.49730223754398,103.4679011047311
76.0,172.69544296404112,50.0,130.49730223754398,103.4679011047311
77.0,197.69544296404112,75.0,130.49730223754398,103.4679011047311
78.0,223.12886628233468,75.0,130.49730223754398,103.4679011047311
79.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
80.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
81.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
82.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
83.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
84.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
85.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
86.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
87.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
88.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
89.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
90.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
91.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
92.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
93.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
94.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
95.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
96.0,248.97703848848357,75.0,130.49730223754398,103.4679011047311
97.0,248.97703848848357,100.0,130.49730223754398,103.4679011047311
98.0,248.97703848848357,125.0,130.49730223754398,103.4679011047311
99.0,248.97703848848357,125.0,130.49730223754398,103.4679011047311
100.0,248.97703848848357,125.0,130.49730223754398,103.4679011047311
101.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
102.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
103.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
104.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
105.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
106.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
107.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
108.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
109.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
110.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
111.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
112.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
113.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
114.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
115.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
116.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
117.0,248.97703848848357,150.0,130.49730223754398,103.4679011047311
118.0,273.9770384884836,150.0,130.49730223754398,103.4679011047311
119.0,299.38762279437134,150.0,130.49730223754398,103.4679011047311
120.0,325.39946048415834,150.0,130.49730223754398,103.4679011047311
121.0,351.9861653412109,150.0,130.49730223754398,103.4679011047311
122.0,351.9861653412109,150.0,155.49730223754398,103.4679011047311
123.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
124.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
125.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
126.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
127.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
128.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
129.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
130.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
131.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
132.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
133.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
134.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
135.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
136.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
137.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
138.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
139.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
140.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
141.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
142.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
143.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
144.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
145.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
146.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
147.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
148.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
149.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
150.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
151.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
152.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
153.0,351.9861653412109,150.0,181.1120942741672,103.4679011047311
154.0,376.9861653412109,150.0,181.1120942741672,103.4679011047311
155.0,402.14528613326826,150.0,181.1120942741672,103.4679011047311
156.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
157.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
158.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
159.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
160.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
161.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
162.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
163.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
164.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
165.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
166.0,427.45557167778014,150.0,181.1120942741672,103.4679011047311
167.0,427.45557167778014,150.0,206.1120942741672,103.4679011047311
168.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
169.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
170.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
171.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
172.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
173.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
174.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
175.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
176.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
177.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
178.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
179.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
180.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
181.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
182.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
183.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
184.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
185.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
186.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
187.0,427.45557167778014,150.0,231.63311152252408,128.46790110473108
188.0,452.45557167778014,150.0,231.63311152252408,128.46790110473108
189.0,477.94985191808007,150.0,231.63311152252408,128.46790110473108
190.0,504.0788355351447,150.0,231.63311152252408,128.46790110473108
191.0,530.8154067663497,150.0,231.63311152252408,128.46790110473108
192.0,530.8154067663497,150.0,231.63311152252408,128.46790110473108
193.0,530.8154067663497,150.0,231.63311152252408,128.46790110473108
194.0,530.8154067663497,150.0,231.63311152252408,128.46790110473108
195.0,530.8154067663497,150.0,231.63311152252408,128.46790110473108
196.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
197.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
198.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
199.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
200.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
201.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
202.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
203.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
204.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
205.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
206.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
207.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
208.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
209.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
210.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
211.0,555.8154067663497,150.0,231.63311152252408,128.46790110473108
212.0,555.8154067663497,150.0,256.6331115225241,153.46790110473108
213.0,555.8154067663497,150.0,281.94851913295577,178.62802598771566
214.0,555.8154067663497,150.0,307.9543874818101,178.62802598771566
215.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
216.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
217.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
218.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
219.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
220.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
221.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
222.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
223.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
224.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
225.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
226.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
227.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
228.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
229.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
230.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
231.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
232.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
233.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
234.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
235.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
236.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
237.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
238.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
239.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
240.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
241.0,555.8154067663497,150.0,307.9543874818101,203.62802598771566
242.0,555.8154067663497,150.0,332.9543874818101,203.62802598771566
243.0,555.8154067663497,150.0,357.9928774210064,203.62802598771566
244.0,555.8154067663497,150.0,357.9928774210064,203.62802598771566
245.0,555.8154067663497,150.0,357.9928774210064,203.62802598771566
246.0,555.8154067663497,150.0,357.9928774210064,203.62802598771566
247.0,555.8154067663497,150.0,357.9928774210064,203.62802598771566
248.0,580.8154067663497,150.0,357.9928774210064,203.62802598771566
249.0,606.6794772736982,150.0,357.9928774210064,203.62802598771566
250.0,633.3788587044404,175.0,357.9928774210064,203.62802598771566
251.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
252.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
253.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
254.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
255.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
256.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
257.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
258.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
259.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
260.0,633.3788587044404,200.0,357.9928774210064,203.62802598771566
261.0,633.3788587044404,225.0,357.9928774210064,203.62802598771566
262.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
263.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
264.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
265.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
266.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
267.0,633.3788587044404,250.1259484207939,357.9928774210064,203.62802598771566
268.0,633.3788587044404,250.1259484207939,382.9928774210064,203.62802598771566
269.0,633.3788587044404,250.1259484207939,408.4613454438797,203.62802598771566
270.0,633.3788587044404,250.1259484207939,434.62700507087624,203.62802598771566
271.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
272.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
273.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
274.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
275.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
276.0,633.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
277.0,658.3788587044404,250.1259484207939,461.4617203688854,203.62802598771566
278.0,684.3174973764488,250.1259484207939,461.4617203688854,203.62802598771566
279.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
280.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
281.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
282.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
283.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
284.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
285.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
286.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
287.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
288.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
289.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
290.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
291.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
292.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
293.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
294.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
295.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
296.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
297.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
298.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
299.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
300.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
301.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
302.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
303.0,711.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
304.0,736.1574441887832,250.1259484207939,461.4617203688854,203.62802598771566
305.0,761.2202547269277,250.1259484207939,461.4617203688854,203.62802598771566
306.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
307.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
308.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
309.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
310.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
311.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
312.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
313.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
314.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
315.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
316.0,786.2976186874574,250.1259484207939,461.4617203688854,203.62802598771566
317.0,786.2976186874574,275.12594842079386,461.4617203688854,203.62802598771566
318.0,811.2976186874574,300.4939358723676,461.4617203688854,203.62802598771566
319.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
320.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
321.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
322.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
323.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
324.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
325.0,836.3268048188669,300.4939358723676,461.4617203688854,203.62802598771566
326.0,836.3268048188669,325.4939358723676,461.4617203688854,203.62802598771566
327.0,836.3268048188669,350.55189862635564,461.4617203688854,203.62802598771566
328.0,836.3268048188669,375.9149259966323,461.4617203688854,203.62802598771566
329.0,836.3268048188669,375.9149259966323,461.4617203688854,203.62802598771566
330.0,836.3268048188669,375.9149259966323,486.4617203688854,203.62802598771566
331.0,836.3268048188669,375.9149259966323,512.1428988912586,203.62802598771566
332.0,861.3268048188669,375.9149259966323,538.4910510804057,203.62802598771566
333.0,887.2919347172633,375.9149259966323,565.4735133615483,203.62802598771566
334.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
335.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
336.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
337.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
338.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
339.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
340.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
341.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
342.0,914.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
343.0,939.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
344.0,964.1848702821097,375.9149259966323,565.4735133615483,203.62802598771566
345.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
346.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
347.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
348.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
349.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
350.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
351.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
352.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
353.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
354.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
355.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
356.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
357.0,989.7332512991558,375.9149259966323,565.4735133615483,203.62802598771566
358.0,989.7332512991558,400.9149259966323,565.4735133615483,203.62802598771566
359.0,989.7332512991558,426.2251974670261,565.4735133615483,203.62802598771566
360.0,1014.7332512991558,426.2251974670261,565.4735133615483,203.62802598771566
361.0,1040.6867002956014,451.2251974670261,565.4735133615483,203.62802598771566
362.0,1067.566449342916,451.2251974670261,565.4735133615483,203.62802598771566
363.0,1095.3362323782378,451.2251974670261,565.4735133615483,203.62802598771566
364.0,1123.62807406751,451.2251974670261,565.4735133615483,203.62802598771566
365.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
366.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
367.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
368.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
369.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
370.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
371.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
372.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
373.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
374.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
375.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
376.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
377.0,1152.415206651144,451.2251974670261,565.4735133615483,203.62802598771566
378.0,1152.415206651144,476.45762074419645,565.4735133615483,203.62802598771566
379.0,1152.415206651144,476.45762074419645,565.4735133615483,203.62802598771566
380.0,1152.415206651144,476.45762074419645,565.4735133615483,203.62802598771566
381.0,1152.415206651144,476.45762074419645,565.4735133615483,203.62802598771566
382.0,1152.415206651144,505.53356484917344,565.4735133615483,203.62802598771566
383.0,1152.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
384.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
385.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
386.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
387.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
388.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
389.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
390.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
391.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
392.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
393.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
394.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
395.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
396.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
397.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
398.0,1177.415206651144,505.53356484917344,565.4735133615483,228.62802598771566
399.0,1177.415206651144,505.53356484917344,590.4735133615483,228.62802598771566
400.0,1177.415206651144,505.53356484917344,616.1754178832898,228.62802598771566
401.0,1177.415206651144,505.53356484917344,642.5514195885642,228.62802598771566
402.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
403.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
404.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
405.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
406.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
407.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
408.0,1177.415206651144,505.53356484917344,669.580184768491,228.62802598771566
409.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
410.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
411.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
412.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
413.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
414.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
415.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
416.0,1202.415206651144,530.5335648491734,669.580184768491,228.62802598771566
417.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
418.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
419.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
420.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
421.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
422.0,1227.415206651144,555.5335648491734,669.580184768491,228.62802598771566
423.0,1227.415206651144,555.5335648491734,669.580184768491,253.62802598771566
424.0,1227.415206651144,555.5335648491734,669.580184768491,253.62802598771566
425.0,1252.415206651144,555.5335648491734,669.580184768491,253.62802598771566
426.0,1252.415206651144,555.5335648491734,695.7787025367115,253.62802598771566
427.0,1252.415206651144,555.5335648491734,695.7787025367115,253.62802598771566
428.0,1252.415206651144,555.5335648491734,695.7787025367115,253.62802598771566
429.0,1252.415206651144,555.5335648491734,695.7787025367115,253.62802598771566
