"tick","P Sell Price","P Avg Buy","I Sell Price","I Avg Buy","W Sell Price","W Avg Buy","R Sell Price","R Avg Buy"
35.0,1.169816025773081,0.5967041627278105,11.15410417782686,5.797170264646937,76.4441503004349,39.2621717676941,118.44161650077191,59.32010649600001
36.0,1.1582337729994174,0.5906966635155817,10.582879204760198,5.507404951737655,70.10897155893032,36.01416410037219,118.44161650077191,59.32010649600001
37.0,1.148967970780486,0.5858906641457987,10.207582831961911,5.316412723435983,70.10897155893032,36.01416410037219,118.44161650077191,59.32010649600001
38.0,1.1415553290053413,0.5820458646499723,9.859609316646544,5.13973330761486,70.10897155893032,36.01416410037219,118.82662684977915,59.5222369292288
39.0,1.1356252155852256,0.5789700250533112,9.625077741507067,5.020299453801237,70.10897155893032,36.01416410037219,118.89703917632058,59.55920340066305
40.0,1.1308811248491328,0.5765093533759823,9.410785472965653,4.911407714764918,70.10897155893032,36.01416410037219,118.9533690375537,59.588776577810435
41.0,1.1270858522602587,0.5745408160341192,9.263529591385442,4.836374368745918,70.10897155893032,36.01416410037219,118.99843292654019,59.61243511952836
42.0,1.1240496341891595,0.5729659861606287,7.807528675542386,4.071973887928314,70.10897155893032,36.01416410037219,119.03448403772938,59.63136195290268
43.0,1.12162065973228,0.5717061222618363,6.64249955460798,3.460333599437751,70.10897155893032,36.01416410037219,119.06332492668076,59.64650341960215
44.0,1.1196774801667764,0.5706982311428024,5.710293547252489,2.9709254455761176,70.10897155893032,36.01416410037219,119.08639763784187,59.65861659296172
45.0,1.1181229365143734,0.5698919182475752,4.964382572881721,2.5793221840314646,70.10897155893032,36.01416410037219,119.08639763784187,59.65861659296172
46.0,1.1168793015924512,0.5692468679313936,4.367536858596007,2.2659781840314643,70.10897155893032,36.01416410037219,119.08639763784187,59.65861659296172
47.0,1.1166278450219713,0.5691211396461536,3.889966739336155,2.0152538714200428,66.42989859839071,34.47732641535513,119.08639763784187,59.65861659296172
48.0,1.1165607899365102,0.569087612103423,3.507835805663251,1.8146351312417681,66.42989859839071,34.47732641535513,119.08639763784187,59.65861659296172
49.0,1.116507145868141,0.5690607900692384,3.202071188112908,1.654108707027838,66.42989859839071,34.47732641535513,119.08639763784187,59.65861659296172
50.0,1.1164642306134458,0.5690393324418909,2.957411597583018,1.5256624219996457,63.39459286582515,32.883790905758204,119.3856517435033,59.80076229315089
51.0,1.1164298984096894,0.5690221663400128,2.761645607967415,1.4228852774514538,63.39459286582515,32.883790905758204,119.54312522203449,59.99472607151538
52.0,1.1164024326466846,0.5690084334585104,2.6050021625215782,1.3406474685923895,63.39459286582515,32.883790905758204,119.86304339879884,60.14989709420697
53.0,1.1019504456062663,0.5689974471533084,2.479662883162226,1.2748443469287296,60.433764196657265,31.403376571174256,120.05684018871474,60.24935515394419
54.0,1.0585995341846097,0.5473219914424802,2.4606514276257423,1.2628313431132474,60.433764196657265,31.403376571174256,120.21187762064748,60.32892160173395
55.0,1.1633589757548153,0.5971271087489864,2.3804028993923225,1.220700865790702,57.516009295627825,29.871555248133806,119.93895958685114,60.18340453330073
56.0,1.10581167058013,0.566665144473332,2.3531634620950346,1.2185387762352078,64.81280743650225,33.297244198507045,120.01231829062095,60.21653058746385
57.0,1.0597738264403815,0.5422955730528085,2.3531634620950346,1.2185387762352078,64.81280743650225,33.297244198507045,119.95546552707223,60.18526156751208
58.0,1.0229435511285832,0.5227999159163899,2.3017762790843292,1.1915605051545872,62.85222407904879,32.267937935843975,119.76314871363131,60.086829050249655
59.0,0.9934793308791441,0.5072033902072546,2.169614159626373,1.1390474338038459,61.264188211108376,31.43421910517526,119.72676294496013,60.066816877480505
60.0,0.9699079546795929,0.4947261696399467,2.161907524120544,1.1350014501632857,61.264188211108376,31.43421910517526,119.72676294496013,60.066816877480505
61.0,0.9510508537199523,0.4847443931861003,2.161907524120544,1.1350014501632857,61.264188211108376,31.43421910517526,119.72676294496013,60.066816877480505
62.0,0.9359651729522396,0.4767589720230232,2.0862649798248674,1.0952891144080554,61.264188211108376,31.43421910517526,119.64859039508067,60.02773060254078
63.0,0.8867537711952123,0.4517992065211329,2.1362052821396422,1.1215077731233123,61.264188211108376,31.43421910517526,119.58605235517715,59.996461582589
64.0,0.8473846497895904,0.4318313941196207,2.0422902120289796,1.0722023613152143,61.264188211108376,31.43421910517526,119.53602192325428,59.97144636662757
65.0,0.8158906469047695,0.41585779131824924,2.002874197022,1.0515089534365498,59.378206570517975,30.49122828488005,119.53602192325428,59.97144636662757
66.0,0.790695444596913,0.4030789090771521,1.9850215333247418,1.0421363049954895,57.88524347192384,29.74474673558299,119.53602192325428,59.97144636662757
67.0,0.7705392827506277,0.3928558032842744,1.9529388709889917,1.0252929072692207,62.45344683704552,32.122967913454445,119.53602192325428,59.97144636662757
68.0,0.7544143532735994,0.38467731864997223,1.9402874517970783,1.0186509121934662,60.97922144928613,31.385855219574754,119.53602192325428,59.97144636662757
69.0,0.7415144096919769,0.3781345309425305,1.9158077009474175,1.0057990429973942,60.97922144928613,31.385855219574754,119.53602192325428,59.97144636662757
70.0,0.7311944548266788,0.3729003007765771,1.7846829544210503,0.9369585510710515,60.42352264086997,31.108005815366674,119.53602192325428,59.97144636662757
71.0,0.8825711795676354,0.44762380206333763,1.6983449526295633,0.8916311001305208,60.42352264086997,31.108005815366674,118.36233701658759,59.97144636662757
72.0,0.8815205244118176,0.4446926331704037,1.6411541002713224,0.8616059026424443,60.42352264086997,31.108005815366674,116.33059098484155,59.97144636662757
73.0,0.8807860043429943,0.442347131826198,1.6030043297926966,0.8415772731411657,60.42352264086997,31.108005815366674,116.13374594007604,59.79092607723541
74.0,0.8764334807534037,0.4401528511180064,1.5711682146420634,0.8248633126870833,58.38306189215199,30.036763922289737,116.13374594007604,59.79092607723541
75.0,0.8729514618817313,0.4383974265514532,1.5688170895525468,0.8236289720150872,56.74786472785361,29.178285411033084,115.89132169765179,59.79092607723541
76.0,0.8719525531795294,0.4378864400957785,1.5491081345973723,0.8243168752323315,54.69147192096453,28.49034585408298,115.89132169765179,59.79092607723541
77.0,0.8711534262177677,0.4374776509312388,1.5498558572028993,0.8247094296002333,54.69147192096453,28.49034585408298,115.70697384646671,59.69875215164285
78.0,0.8705141246483584,0.43715061959960705,1.54708755996536,0.8232560735505252,53.64236980201864,27.939567241636393,115.13734953247149,59.53582043857072
79.0,0.870002683392831,0.43688899453430163,1.544890097383063,0.8221024056948193,53.3676786553704,27.939567241636393,114.75293122744131,59.334000828429886
80.0,0.8695935303884093,0.43667969448205735,1.5431431194501757,0.8211852422800534,53.3676786553704,27.939567241636393,114.44539658341718,59.17254514031721
81.0,0.8692662079848716,0.43651225444026187,1.5231780288528591,0.820455204904912,53.3676786553704,27.939567241636393,113.48331101768233,58.6522737126122
82.0,0.8690043500620416,0.43637830240682546,1.5220700933255382,0.8198735387530685,53.3676786553704,27.939567241636393,112.47121832267018,58.2360565704482
83.0,0.8688697019888013,0.43631043086921384,1.5211866264253815,0.8194097186304861,53.3676786553704,27.939567241636393,112.0826997768987,58.02237137027389
84.0,0.8687619835302091,0.4362561336391246,1.5211866264253815,0.8194097186304861,53.3676786553704,27.939567241636393,111.95311097995788,57.95109753195646
85.0,0.8645015657872904,0.43621489476156583,1.5211866264253815,0.8194097186304861,53.3676786553704,27.939567241636393,110.99028870556828,57.43849341097118
86.0,0.8644744614159039,0.4362020201851573,1.5211866264253815,0.8194097186304861,53.3676786553704,27.939567241636393,110.22003088605662,57.02841011418296
87.0,0.8644527779187948,0.43619172052403044,1.5211866264253815,0.8194097186304861,52.205651526712856,27.939567241636393,109.43981846550153,56.800627247936994
88.0,0.8644354311211074,0.436183480795129,1.5211866264253815,0.8194097186304861,58.17627273718244,30.662486207116906,109.09272076455528,56.61840095494023
89.0,0.8644215536829576,0.43617688901200774,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,108.81504260379832,56.47261992054281
90.0,0.8644104517324377,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,108.59290007519273,56.355995093024895
91.0,0.8525056898276757,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,107.90183356594439,56.355995093024895
92.0,0.8525056898276757,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,106.79990519128876,56.355995093024895
93.0,0.8525056898276757,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,106.55748094886452,56.355995093024895
94.0,0.8525056898276757,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,106.55748094886452,56.355995093024895
95.0,0.8525056898276757,0.4361716155855108,1.5051004209741212,0.8194097186304861,58.17627273718244,30.662486207116906,106.33709527393339,56.355995093024895
96.0,0.8479136168764527,0.4361716155855108,1.4859089347676675,0.8194097186304861,57.594949298716145,30.662486207116906,106.11670959900225,56.355995093024895
97.0,0.8479136168764527,0.4361716155855108,1.4859089347676675,0.8194097186304861,57.594949298716145,30.662486207116906,106.11670959900225,56.355995093024895
98.0,0.8479136168764527,0.4361716155855108,1.4859089347676675,0.8194097186304861,57.594949298716145,30.662486207116906,105.73522305136096,56.355995093024895
99.0,0.8479136168764527,0.4361716155855108,1.4706443658489752,0.8194097186304861,57.37997361873056,30.662486207116906,105.73522305136096,56.355995093024895
100.0,0.8479136168764527,0.4361716155855108,1.4706443658489752,0.8194097186304861,57.37997361873056,30.662486207116906,105.73522305136096,56.355995093024895
101.0,0.8479136168764527,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,105.73522305136096,56.355995093024895
102.0,0.8479136168764527,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,105.51483737642981,56.355995093024895
103.0,0.8479136168764527,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,105.51483737642981,56.355995093024895
104.0,0.8441087293919778,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,105.51483737642981,56.355995093024895
105.0,0.8319755846066046,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,107.35713702803277,56.033534347077094
106.0,0.8281789973660685,0.4361716155855108,1.453685000303845,0.8194097186304861,57.37997361873056,30.662486207116906,107.35713702803277,56.033534347077094
107.0,0.8281789973660685,0.4361716155855108,1.453685000303845,0.8194097186304861,61.16282208217599,32.704675431227294,106.3665397104831,55.53823568830225
108.0,0.8281789973660685,0.4361716155855108,1.453685000303845,0.8194097186304861,60.80913864847189,32.52783371437524,105.57406185644336,55.141996761282385
109.0,0.8281789973660685,0.4361716155855108,1.453685000303845,0.8194097186304861,60.52619190150861,32.386360340893596,104.33980885228806,54.8250056196665
110.0,0.8281789973660685,0.4361716155855108,1.453685000303845,0.8194097186304861,60.29983450393799,32.273181642108284,103.83262302570263,54.571412706373785
111.0,0.812749002995559,0.4361716155855108,1.453685000303845,0.8194097186304861,60.29983450393799,32.273181642108284,102.18357580708575,53.987127135238275
112.0,0.812749002995559,0.4361716155855108,1.453685000303845,0.8194097186304861,60.29983450393799,32.273181642108284,101.60634198313193,53.987127135238275
113.0,0.812749002995559,0.4361716155855108,1.453685000303845,0.8194097186304861,60.29983450393799,32.273181642108284,100.21824166981065,53.51969867832986
114.0,0.8127405655131638,0.43616739684431327,1.438686561598768,0.8111605773426938,60.29983450393799,32.273181642108284,99.43099374238597,53.14575591280313
115.0,0.8126931257489571,0.4361417453302237,1.4264234762817551,0.8044158804183368,60.29983450393799,32.273181642108284,99.06208728652298,53.14575591280313
116.0,0.8084804880475251,0.4361211852079324,1.4061398017384303,0.8029355670485953,59.83540762646763,32.273181642108284,98.43228894458322,52.846601700381754
117.0,0.8084500673054505,0.43610473711009945,1.4051746695379874,0.8024047443383516,59.83540762646763,32.273181642108284,98.43228894458322,52.846601700381754
118.0,0.808425730711791,0.43609157863183307,1.4051746695379874,0.8024047443383516,59.67737356246536,32.273181642108284,100.61444219480889,53.92940805899323
119.0,0.8084062614368633,0.43608105184921986,1.391237454438312,0.8024047443383516,59.67737356246536,32.273181642108284,100.61444219480889,53.92940805899323
120.0,0.8083906860169213,0.43607263042312944,1.391237454438312,0.8024047443383516,59.67737356246536,32.273181642108284,100.61444219480889,53.92940805899323
121.0,0.8083782256809674,0.43606589328225703,1.3756913693552764,0.8024047443383516,59.67737356246536,32.273181642108284,93.87577186866629,49.60288519210283
122.0,0.8083682574122046,0.4360605035695591,1.3756913693552764,0.8024047443383516,59.67737356246536,32.273181642108284,93.87577186866629,49.60288519210283
123.0,0.8083602827971942,0.4360561917994007,1.3756913693552764,0.8024047443383516,59.67737356246536,32.273181642108284,93.87577186866629,49.60288519210283
124.0,0.808353903105186,0.4360527423832741,1.3756913693552764,0.8024047443383516,59.67737356246536,32.273181642108284,93.87577186866629,49.60288519210283
125.0,0.8048850143717352,0.43605250523297534,1.3756913693552764,0.8024047443383516,59.67737356246536,32.273181642108284,93.87577186866629,49.60288519210283
126.0,0.8048846529998515,0.4360523155127364,1.3756913693552764,0.8024047443383516,59.11784975294155,32.273181642108284,92.67296626528668,49.001482390413024
127.0,0.8048846466333159,0.43605231217030527,1.3756913693552764,0.8024047443383516,58.29520886390692,32.273181642108284,91.71072178258298,48.520360149061176
128.0,0.8048846415400875,0.43605230949636037,1.3756913693552764,0.8024047443383516,58.29520886390692,32.273181642108284,84.12567651642705,44.15181915047716
129.0,0.8048846415400875,0.43605230949636037,1.3756913693552764,0.8024047443383516,58.29520886390692,32.273181642108284,83.4328604888804,43.805411136703825
130.0,0.8048846415400875,0.43605230949636037,1.3756913693552764,0.8024047443383516,58.29520886390692,32.273181642108284,82.87860766684307,43.52828472568516
131.0,0.7950032186151863,0.43605230949636037,1.3623482311205,0.8024047443383516,58.23600696368031,32.273181642108284,82.4352054092132,43.306583596870226
132.0,0.79152919091197,0.43605230949636037,1.3623482311205,0.8024047443383516,58.23600696368031,32.273181642108284,82.4352054092132,43.306583596870226
133.0,0.79152919091197,0.43605230949636037,1.3623482311205,0.8024047443383516,58.23600696368031,32.273181642108284,82.4352054092132,43.306583596870226
134.0,0.79152919091197,0.43605230949636037,1.3623482311205,0.8024047443383516,57.470534936067956,31.833035226231182,82.4352054092132,43.306583596870226
135.0,0.79152919091197,0.43605230949636037,1.3623482311205,0.8024047443383516,56.85815731397808,31.4809180935295,82.4352054092132,43.306583596870226
136.0,0.7877175888575954,0.43605230949636037,1.3461634110863905,0.8024047443383516,56.43243267629692,31.4809180935295,82.4352054092132,43.306583596870226
137.0,0.7877175888575954,0.43605230949636037,1.3461634110863905,0.8024047443383516,56.43243267629692,31.4809180935295,85.72018258596728,44.716963197217986
138.0,0.7877175888575954,0.43605230949636037,1.3127574345986308,0.7823611584456959,56.2881407048166,31.4809180935295,84.97349472779608,44.324952071678084
139.0,0.7877173061266238,0.4360521610626003,1.2786018291384287,0.7695332634743961,56.2881407048166,31.4809180935295,84.3761444412591,44.011343171246175
140.0,0.7877170799418466,0.43605204231559225,1.2786018291384287,0.7695332634743961,57.112378053207934,31.467613600991104,83.89826421202952,43.76045605090065
141.0,0.7877168989940248,0.4360519473179858,1.2786018291384287,0.7695332634743961,57.112378053207934,31.467613600991104,83.51596002864586,43.559746354624224
142.0,0.7877167542357674,0.4360518713199007,1.2786018291384287,0.7695332634743961,56.58160447895609,31.467613600991104,83.51596002864586,43.559746354624224
143.0,0.7877166384291614,0.43605181052143255,1.2786018291384287,0.7695332634743961,56.58160447895609,31.467613600991104,83.51596002864586,43.559746354624224
144.0,0.7877165457838768,0.4360517618826581,1.2786018291384287,0.7695332634743961,56.58160447895609,31.467613600991104,83.51596002864586,43.559746354624224
145.0,0.7800903547750451,0.4360517618826581,1.2786018291384287,0.7695332634743961,56.58160447895609,31.467613600991104,83.41552981798942,43.50450973876318
146.0,0.7800903547750451,0.4360517618826581,1.1868881977597334,0.7023479506170043,56.0002810404898,31.467613600991104,83.33518564946428,43.46032044607435
147.0,0.7800903547750451,0.4360517618826581,1.1868881977597334,0.7023479506170043,55.4189576020235,31.467613600991104,81.01491463621132,42.24057128074605
148.0,0.7800903547750451,0.4360517618826581,1.1868881977597334,0.7023479506170043,55.4189576020235,31.467613600991104,80.32013748171774,41.85844384577457
149.0,0.7763024750611247,0.4360517618826581,1.1868881977597334,0.7023479506170043,54.751778684902035,31.08398572364626,80.40767264476034,41.90658818544802
150.0,0.7763024750611247,0.4360517618826581,8.8901661483198,4.526760962962753,54.21803555120486,30.77708342177039,79.60881296782702,41.51065975350305
151.0,0.767244504046632,0.4360517618826581,8.877934938271256,4.526760962962753,53.79104104424712,30.53156158026969,78.42134165115594,40.94661087808429
152.0,0.764059978652017,0.4360517618826581,8.877934938271256,4.526760962962753,53.79104104424712,30.53156158026969,76.77625435192513,40.14781665480231
153.0,0.7640599045357892,0.4360517229716385,8.874722150543938,4.524833290326363,53.79104104424712,30.53156158026969,75.46018451254048,39.50878127617672
154.0,0.7640598413534325,0.4360516897036669,8.863389953921219,4.518033972352731,53.79104104424712,30.53156158026969,74.85219919840489,39.21998825196231
155.0,0.7640597908075473,0.43605166308928967,8.858267519848425,4.514960511909054,53.79104104424712,30.53156158026969,74.36581094709642,38.988953832590795
156.0,0.7605182937296197,0.4360243361452467,8.838886848734333,4.5105986889718785,53.58164304182156,30.421627628996273,73.97670034604963,38.804126297093575
157.0,0.7604802709071523,0.4360024745900123,8.838886848734333,4.5105986889718785,53.41412463988111,30.333680467977533,73.97670034604963,38.804126297093575
158.0,0.7604498526491784,0.4359849853458248,8.838535994388629,4.510388176364455,53.41412463988111,30.333680467977533,73.52581467777267,38.804126297093575
159.0,0.7604255180427993,0.43597099395047484,8.838535994388629,4.510388176364455,53.41412463988111,30.333680467977533,73.52581467777267,38.804126297093575
160.0,0.7604060503576959,0.43595980083419483,8.838535994388629,4.510388176364455,53.41412463988111,30.333680467977533,71.04987484582759,36.654642084230275
161.0,0.7603904762096135,0.4359508463411709,8.83530273544386,4.508448220997594,49.260923190972406,27.55596054597379,71.04987484582759,36.654642084230275
162.0,0.7603780168911475,0.43594368274675166,8.830415587584312,4.505515932281866,48.69329034073086,27.55596054597379,71.04987484582759,36.654642084230275
163.0,0.7603680494363745,0.4359379518712163,8.828806408471042,4.504550424813903,48.69329034073086,27.55596054597379,71.04987484582759,36.654642084230275
164.0,0.7603600754725562,0.435933367170788,8.828806408471042,4.504550424813903,48.69329034073086,27.55596054597379,70.02680259553247,36.408042986817435
165.0,0.7565656606360862,0.43592969941044535,8.827519064201635,4.503778018252257,48.69329034073086,27.55596054597379,69.65103254233198,36.21076370888717
166.0,0.7565605572992425,0.4359267652021713,8.827519064201635,4.503778018252257,48.07405450410373,27.55596054597379,69.35041649977157,36.05294028654296
167.0,0.7565602311436687,0.4359265778310451,8.827519064201635,4.503778018252257,47.45481866747658,27.55596054597379,68.44325699905657,35.92668154866759
168.0,0.7565599702192096,0.4359264279341442,8.827519064201635,4.503778018252257,47.45481866747658,27.55596054597379,68.25086273181793,35.8256745583673
169.0,0.7565597614796423,0.43592630801662346,8.827519064201635,4.503778018252257,47.45481866747658,27.55596054597379,68.09694731802699,35.74486896612705
170.0,0.7565595944879885,0.4359262120826069,8.446566683249253,4.503778018252257,47.45481866747658,27.55596054597379,68.09694731802699,35.74486896612705
171.0,0.7561806732995916,0.4359261353353937,8.446566683249253,4.503778018252257,47.45481866747658,27.55596054597379,68.09694731802699,35.74486896612705
172.0,0.753250908815012,0.4359261347746267,8.435904484288413,4.503778018252257,41.279115734305236,23.667152655168547,68.09694731802699,35.74486896612705
173.0,0.753250908815012,0.4359261347746267,8.435904484288413,4.503778018252257,41.279115734305236,23.667152655168547,68.09694731802699,35.74486896612705
174.0,0.753250908815012,0.4359261347746267,8.435904484288413,4.503778018252257,41.279115734305236,23.667152655168547,68.09694731802699,35.74486896612705
175.0,0.753250908815012,0.4359261347746267,8.435904484288413,4.503778018252257,41.279115734305236,23.667152655168547,65.84163590937467,34.467581884324964
176.0,0.6286130945704639,0.35534415402814484,8.424725130855677,4.503778018252257,41.279115734305236,23.667152655168547,64.0373867824528,33.4457522188833
177.0,0.6286130945704639,0.35534415402814484,8.424725130855677,4.503778018252257,41.279115734305236,23.667152655168547,62.24378793997322,32.46194370458247
178.0,0.6286130945704639,0.35534415402814484,8.424725130855677,4.503778018252257,40.470991597235674,23.20248127635355,60.80890886598954,31.67489689314181
179.0,0.6286130945704639,0.35534415402814484,8.424725130855677,4.503778018252257,40.28001344643395,23.102217747182642,60.814873689712364,31.678177546189364
180.0,0.6305195095581493,0.3502791583823823,8.424725130855677,4.503778018252257,40.28001344643395,23.102217747182642,60.493914554581266,31.501650021867256
181.0,0.6305195095581493,0.3502791583823823,8.424725130855677,4.503778018252257,39.63606938822563,22.73194991371286,59.346397744955574,30.88378295946239
182.0,0.6305195095581493,0.3502791583823823,8.421389940805817,4.501776904222341,39.63606938822563,22.73194991371286,58.37321334845143,30.359145287696524
183.0,0.6305195095581493,0.3502791583823823,8.424057888804,4.50337767302125,48.696724490188025,26.77662492809405,57.87421268104024,30.072219903935093
184.0,0.6305193685761943,0.35027907731775815,8.40821233580293,4.493009764101801,48.696724490188025,26.77662492809405,57.33502430837036,29.762186589649904
185.0,0.6305183759822545,0.35027852863371406,8.401861874605698,4.4888469949956,48.2645256977735,26.5281106224557,56.90367361023445,29.51415993822176
186.0,0.6305125732219011,0.3502752096924879,8.404736590191831,4.490467253705006,47.351752468208616,26.32965490434478,56.55859305172572,29.315738617079237
187.0,0.6305079310136186,0.35027255453950695,8.404736590191831,4.490467253705006,46.78411961796707,26.32965490434478,55.95253244566512,29.315738617079237
188.0,0.6441021475554313,0.35001019578744685,8.400944684603159,4.48800251507237,46.78411961796707,26.32965490434478,55.95253244566512,29.315738617079237
189.0,0.6440985823394703,0.3500081566299575,8.400944684603159,4.48800251507237,46.5096378082746,26.171827863771604,55.27238778939293,28.97566628894315
190.0,0.8700797751389179,0.45833877108663834,8.400944684603159,4.48800251507237,46.5096378082746,26.171827863771604,54.72827206437518,28.703608426434275
191.0,0.8700778736904051,0.4583376835359774,8.400944684603159,4.48800251507237,46.5096378082746,26.171827863771604,54.29297948436099,28.485962136427176
192.0,0.8700763525315951,0.4583368134954485,8.391102654793153,4.48800251507237,46.38393536166138,26.105834079299672,54.29297948436099,28.485962136427176
193.0,0.8700751356045472,0.45833611746302555,8.044782308472806,4.48800251507237,39.994055767327,21.927000895159605,53.94474542034963,28.3118451044215
194.0,0.8700741620629087,0.4583355606370871,8.044782308472806,4.48800251507237,39.873381418578326,21.86364686206655,53.666158169140544,28.172551478816956
195.0,0.8700733832295979,0.45833511517633635,8.043865872104984,4.487406831433283,39.873381418578326,21.86364686206655,53.666158169140544,28.172551478816956
196.0,0.8700727698511554,0.45833476437845433,8.039257514981784,4.484641817159365,39.873381418578326,21.86364686206655,53.666158169140544,28.172551478816956
197.0,0.8700722792373363,0.4583344837847842,8.038707412505776,4.4842750920966825,39.873381418578326,21.86364686206655,52.884998362526126,27.801500570675106
198.0,1.0314901803354928,0.5357150746335397,8.038214528187423,4.48395002846717,39.873381418578326,21.86364686206655,52.26007051723458,27.504659844161623
199.0,1.0354427109521662,0.5357150525988141,8.038833969986618,4.484298225374413,39.873381418578326,21.86364686206655,52.26007051723458,27.504659844161623
200.0,1.035442678825427,0.535715034932775,8.042804108885486,4.486661532782739,39.873381418578326,21.86364686206655,51.38445559672144,27.060567308596887
201.0,1.0402045578868622,0.5357150207999434,8.043970454013392,4.487361339859483,39.873381418578326,21.86364686206655,51.514761074381,27.132235321309647
202.0,1.0445335448843454,0.5357150094936782,8.041213922412638,4.485707420899031,39.60152221536229,21.707327820217326,51.514761074381,27.132235321309647
203.0,1.044533527789352,0.535715000448666,8.03900868167705,4.4843842764576785,39.38393036065173,21.58221250375876,50.881556961531615,26.819800853113048
204.0,1.0445335141133572,0.5357149932126564,8.037244476724592,4.483325753486202,39.38393036065173,21.58221250375876,50.79920111016902,26.779170140700877
205.0,1.0445335031725613,0.5357149874238485,8.038358357280723,4.483994081819882,39.38393036065173,21.58221250375876,50.733316429078954,26.746665570771146
206.0,1.0445334944199245,0.5357149827928024,8.042299329837249,4.486511159173867,39.38393036065173,21.58221250375876,50.61389227964519,26.683967892318424
207.0,1.0073906302749582,0.5171435505165367,8.143611105209523,4.552363813165844,38.75726369398507,21.58221250375876,50.51835296009819,26.63380974955625
