"tick","IdSupplier","IdClient","LocationX","LocationY","Size"
4.0,23,56,85.86744373077237,27.565639756058296,1.0
4.0,12,59,61.76458032624953,28.050945160698895,1.0
5.0,23,56,85.16267113115003,34.75293447558807,1.0
5.0,12,59,73.12779465681393,24.357727256612982,1.0
6.0,23,56,84.4578985315277,41.940229195117844,1.0
6.0,12,59,84.49100898737834,20.66450935252707,1.0
8.0,11,23,56.63895125509575,28.922265827786774,5.0
8.0,16,35,50.38618490954437,16.043910601427463,5.0
8.0,10,26,56.34432618215828,27.407692048929402,5.0
8.0,17,12,45.063616938871675,17.584841993680598,5.0
9.0,11,23,67.37974396767554,25.357487350942414,5.0
9.0,16,35,55.91633900083134,17.580502769283683,5.0
9.0,10,26,66.83959800062351,26.747435423037235,5.0
9.0,17,12,46.15829772126474,22.905543655081097,5.0
9.0,17,12,45.063616938871675,17.584841993680598,3.1617370323510845
10.0,11,23,78.12053668025533,21.792708874098054,5.0
10.0,16,35,61.44649309211832,19.117094937139903,5.0
10.0,10,26,77.33486981908874,26.087178797145068,5.0
10.0,17,12,47.2529785036578,28.226245316481595,5.0
10.0,17,12,46.15829772126474,22.905543655081097,3.1617370323510845
11.0,35,29,71.94653705726525,22.64397268841429,1.1995527710988723
11.0,26,47,77.6585547286331,31.443268195717604,1.1777394857226537
11.0,23,56,85.86744373077237,27.565639756058296,1.277958342119913
11.0,17,12,47.2529785036578,28.226245316481595,3.1617370323510845
11.0,12,59,61.76458032624953,28.050945160698895,1.3105621230333426
12.0,6,16,30.625,23.3,25.0
12.0,23,56,85.86744373077237,27.565639756058296,1.3109988225781442
12.0,35,29,71.94653705726525,22.64397268841429,1.2226506119642961
12.0,35,29,77.00980430069637,24.55864270257213,1.1995527710988723
12.0,26,47,70.9314442742766,36.346847111789494,1.1777394857226537
12.0,26,47,77.6585547286331,31.443268195717604,1.1983124816981898
12.0,23,56,85.16267113115003,34.75293447558807,1.277958342119913
12.0,12,59,61.76458032624953,28.050945160698895,1.3479641839999956
12.0,8,17,30.625,20.3,25.0
12.0,12,59,73.12779465681393,24.357727256612982,1.3105621230333426
13.0,23,56,85.16267113115003,34.75293447558807,1.3109988225781442
13.0,35,29,71.94653705726525,22.64397268841429,1.244593560786449
13.0,12,59,73.12779465681393,24.357727256612982,1.3479641839999956
13.0,12,59,84.49100898737834,20.66450935252707,1.3105621230333426
13.0,12,59,61.76458032624953,28.050945160698895,1.383496141918316
13.0,6,16,35.3125,20.05,25.0
13.0,35,29,77.00980430069637,24.55864270257213,1.2226506119642961
13.0,35,29,82.0730715441275,26.473312716729968,1.1995527710988723
13.0,26,47,64.2043338199201,41.25042602786139,1.1777394857226537
13.0,26,47,70.9314442742766,36.346847111789494,1.1983124816981898
13.0,23,56,84.4578985315277,41.940229195117844,1.277958342119913
13.0,26,47,77.6585547286331,31.443268195717604,1.217856827874949
13.0,8,17,35.3125,17.05,25.0
13.0,23,56,85.86744373077237,27.565639756058296,1.3423872790134637
14.0,23,56,84.4578985315277,41.940229195117844,1.3109988225781442
14.0,26,47,77.6585547286331,31.443268195717604,1.2364239567428703
14.0,35,29,71.94653705726525,22.64397268841429,1.265439362167494
14.0,35,29,77.00980430069637,24.55864270257213,1.244593560786449
14.0,12,59,84.49100898737834,20.66450935252707,1.3479641839999956
14.0,12,59,61.76458032624953,28.050945160698895,1.4172515019407204
14.0,12,59,73.12779465681393,24.357727256612982,1.383496141918316
14.0,6,16,40.0,16.8,25.0
14.0,35,29,82.0730715441275,26.473312716729968,1.2226506119642961
14.0,26,47,64.2043338199201,41.25042602786139,1.1983124816981898
14.0,23,56,85.86744373077237,27.565639756058296,1.1135132496589113
14.0,26,47,70.9314442742766,36.346847111789494,1.217856827874949
14.0,8,17,40.0,13.8,25.0
14.0,23,56,85.16267113115003,34.75293447558807,1.3423872790134637
15.0,26,47,70.9314442742766,36.346847111789494,1.2364239567428703
15.0,35,29,77.00980430069637,24.55864270257213,1.265439362167494
15.0,35,29,82.0730715441275,26.473312716729968,1.244593560786449
15.0,12,59,73.12779465681393,24.357727256612982,1.4172515019407204
15.0,12,59,84.49100898737834,20.66450935252707,1.383496141918316
15.0,23,56,85.16267113115003,34.75293447558807,1.1135132496589113
15.0,12,59,61.76458032624953,28.050945160698895,1.4493190939620046
15.0,26,47,64.2043338199201,41.25042602786139,1.217856827874949
15.0,23,56,84.4578985315277,41.940229195117844,1.3423872790134637
16.0,1,1,9.7,30.2,0.25
16.0,16,35,50.38618490954437,16.043910601427463,5.0
16.0,2,7,16.25,31.3,5.0
16.0,26,47,64.2043338199201,41.25042602786139,1.2364239567428703
16.0,35,29,82.0730715441275,26.473312716729968,1.265439362167494
16.0,0,8,16.25,30.500000000000004,5.0
16.0,3,9,16.25,28.099999999999998,5.0
16.0,12,59,61.76458032624953,28.050945160698895,1.4797833063822246
16.0,12,59,84.49100898737834,20.66450935252707,1.4172515019407204
16.0,23,56,84.4578985315277,41.940229195117844,1.1135132496589113
16.0,1,6,16.25,29.3,5.0
16.0,12,59,73.12779465681393,24.357727256612982,1.4493190939620046
16.0,3,3,9.7,27.2,0.25
16.0,0,0,9.7,33.2,0.25
16.0,2,2,9.7,32.2,0.25
17.0,1,1,10.7,30.2,0.25
17.0,16,35,55.91633900083134,17.580502769283683,5.0
17.0,2,7,19.375,30.55,5.0
17.0,0,8,19.375,28.250000000000004,5.0
17.0,3,9,19.375,28.849999999999998,5.0
17.0,12,59,73.12779465681393,24.357727256612982,1.4797833063822246
17.0,17,12,45.063616938871675,17.584841993680598,5.0
17.0,1,1,9.7,30.2,0.7375
17.0,1,6,19.375,28.55,5.0
17.0,12,59,84.49100898737834,20.66450935252707,1.4493190939620046
17.0,3,3,10.7,27.2,0.25
17.0,16,35,50.38618490954437,16.043910601427463,5.099037345538117
17.0,0,0,9.7,33.2,0.7375
17.0,3,3,9.7,27.2,0.7375
17.0,0,0,10.7,33.2,0.25
17.0,2,2,10.7,32.2,0.25
17.0,2,2,9.7,32.2,0.7375
18.0,1,1,11.7,30.2,0.25
18.0,16,35,61.44649309211832,19.117094937139903,5.0
18.0,16,35,50.38618490954437,16.043910601427463,5.19416511386838
18.0,1,1,9.7,30.2,1.3146561854044716
18.0,2,7,22.5,29.8,5.0
18.0,0,8,22.5,26.000000000000004,5.0
18.0,3,9,22.5,29.599999999999998,5.0
18.0,3,3,9.7,27.2,1.3380770409386349
18.0,0,0,9.7,33.2,1.3134007237634797
18.0,12,59,84.49100898737834,20.66450935252707,1.4797833063822246
18.0,17,12,46.15829772126474,22.905543655081097,5.0
18.0,2,2,9.7,32.2,1.3375857109056706
18.0,1,1,10.7,30.2,0.7375
18.0,1,6,22.5,27.8,5.0
18.0,3,3,11.7,27.2,0.25
18.0,16,35,55.91633900083134,17.580502769283683,5.099037345538117
18.0,0,0,10.7,33.2,0.7375
18.0,3,3,10.7,27.2,0.7375
18.0,0,0,11.7,33.2,0.25
18.0,2,2,11.7,32.2,0.25
18.0,17,12,45.063616938871675,17.584841993680598,5.099824281986394
18.0,2,2,10.7,32.2,0.7375
19.0,16,35,50.38618490954437,16.043910601427463,5.285526669347731
19.0,16,35,55.91633900083134,17.580502769283683,5.19416511386838
19.0,1,1,10.7,30.2,1.3146561854044716
19.0,3,3,10.7,27.2,1.3380770409386349
19.0,0,0,10.7,33.2,1.3134007237634797
19.0,17,12,47.2529785036578,28.226245316481595,5.0
19.0,2,2,10.7,32.2,1.3375857109056706
19.0,17,12,45.063616938871675,17.584841993680598,5.270249894793643
19.0,3,3,9.7,27.2,2.027863843609904
19.0,1,1,11.7,30.2,0.7375
19.0,2,2,9.7,32.2,2.026580137421049
19.0,0,0,9.7,33.2,1.9554052864893965
19.0,1,1,9.7,30.2,1.9602499173359824
19.0,16,35,61.44649309211832,19.117094937139903,5.099037345538117
19.0,0,0,11.7,33.2,0.7375
19.0,3,3,11.7,27.2,0.7375
19.0,17,12,46.15829772126474,22.905543655081097,5.099824281986394
19.0,2,2,11.7,32.2,0.7375
20.0,16,35,55.91633900083134,17.580502769283683,5.285526669347731
20.0,16,35,61.44649309211832,19.117094937139903,5.19416511386838
20.0,1,1,11.7,30.2,1.3146561854044716
20.0,3,3,11.7,27.2,1.3380770409386349
20.0,0,0,11.7,33.2,1.3134007237634797
20.0,1,1,9.7,30.2,2.6423977287768854
20.0,2,2,11.7,32.2,1.3375857109056706
20.0,17,12,46.15829772126474,22.905543655081097,5.270249894793643
20.0,3,3,10.7,27.2,2.027863843609904
20.0,17,12,45.063616938871675,17.584841993680598,5.433677437581541
20.0,3,3,9.7,27.2,2.7725512349304373
20.0,2,2,10.7,32.2,2.026580137421049
20.0,2,2,9.7,32.2,2.770334950225176
20.0,0,0,10.7,33.2,1.9554052864893965
20.0,1,1,10.7,30.2,1.9602499173359824
20.0,0,0,9.7,33.2,2.6307123931686385
20.0,17,12,47.2529785036578,28.226245316481595,5.099824281986394
20.0,16,35,50.38618490954437,16.043910601427463,5.373260813840433
21.0,16,35,61.44649309211832,19.117094937139903,5.285526669347731
21.0,1,1,9.7,30.2,3.3264720627806557
21.0,1,1,10.7,30.2,2.6423977287768854
21.0,2,2,9.7,32.2,3.5309915339546047
