"tick","IdSupplier","IdClient","LocationX","LocationY","Size"
4.0,23,56,85.79714384153529,25.45554602160677,1.0
4.0,12,59,63.85558320675321,27.46651011924607,1.0
5.0,23,56,84.2369970160926,32.40258767715801,1.0
5.0,12,59,75.15078446184896,26.735912039655407,1.0
6.0,23,56,82.67685019064992,39.34962933270925,1.0
6.0,12,59,86.4459857169447,26.005313960064743,1.0
8.0,16,35,50.75598706777448,15.62649025438875,5.0
8.0,10,26,56.34432618215828,29.5076920489294,5.0
8.0,17,12,45.715402510191495,17.04296834442646,5.0
8.0,11,23,56.92579600961995,26.275728810483585,5.0
9.0,16,35,56.59430962425321,16.815232133046045,5.0
9.0,10,26,66.83959800062351,28.097435423037233,5.0
9.0,17,12,47.353237935351075,21.078775298115175,5.0
9.0,11,23,67.90562601763658,23.005502819219906,5.0
9.0,17,12,45.715402510191495,17.04296834442646,3.1617370323510845
10.0,16,35,62.43263218073194,18.003974011703338,5.0
10.0,10,26,77.33486981908874,26.687178797145066,5.0
10.0,17,12,48.991073360510654,25.114582251803892,5.0
10.0,11,23,78.88545602565321,19.735276827956227,5.0
10.0,17,12,47.353237935351075,21.078775298115175,3.1617370323510845
11.0,12,59,63.85558320675321,27.46651011924607,1.3105621230333426
11.0,26,47,78.47716360189413,30.51924979192839,1.1777394857226537
11.0,17,12,48.991073360510654,25.114582251803892,3.1617370323510845
11.0,23,56,85.79714384153529,25.45554602160677,1.277958342119913
11.0,35,29,73.92546358122834,20.410226405401026,1.1995527710988723
12.0,35,29,73.92546358122834,20.410226405401026,1.2226506119642961
12.0,7,17,30.625,22.7,25.0
12.0,12,59,75.15078446184896,26.735912039655407,1.3105621230333426
12.0,12,59,63.85558320675321,27.46651011924607,1.3479641839999956
12.0,26,47,78.47716360189413,30.51924979192839,1.1983124816981898
12.0,26,47,72.43222720858849,34.652813371509275,1.1777394857226537
12.0,23,56,85.79714384153529,25.45554602160677,1.3109988225781442
12.0,23,56,84.2369970160926,32.40258767715801,1.277958342119913
12.0,35,29,79.61060804398952,21.62294214771091,1.1995527710988723
12.0,6,16,30.625,17.7,25.0
13.0,35,29,79.61060804398952,21.62294214771091,1.2226506119642961
13.0,7,17,35.3125,18.95,25.0
13.0,12,59,86.4459857169447,26.005313960064743,1.3105621230333426
13.0,26,47,72.43222720858849,34.652813371509275,1.1983124816981898
13.0,12,59,63.85558320675321,27.46651011924607,1.383496141918316
13.0,35,29,73.92546358122834,20.410226405401026,1.244593560786449
13.0,26,47,66.38729081528284,38.786376951090155,1.1777394857226537
13.0,23,56,84.2369970160926,32.40258767715801,1.3109988225781442
13.0,23,56,82.67685019064992,39.34962933270925,1.277958342119913
13.0,23,56,85.79714384153529,25.45554602160677,1.3423872790134637
13.0,12,59,75.15078446184896,26.735912039655407,1.3479641839999956
13.0,26,47,78.47716360189413,30.51924979192839,1.217856827874949
13.0,35,29,85.29575250675069,22.83565789002079,1.1995527710988723
13.0,6,16,35.3125,16.45,25.0
14.0,35,29,73.92546358122834,20.410226405401026,1.265439362167494
14.0,35,29,85.29575250675069,22.83565789002079,1.2226506119642961
14.0,23,56,85.79714384153529,25.45554602160677,1.1135132496589113
14.0,7,17,40.0,15.2,25.0
14.0,26,47,66.38729081528284,38.786376951090155,1.1983124816981898
14.0,12,59,75.15078446184896,26.735912039655407,1.383496141918316
14.0,35,29,79.61060804398952,21.62294214771091,1.244593560786449
14.0,23,56,82.67685019064992,39.34962933270925,1.3109988225781442
14.0,12,59,63.85558320675321,27.46651011924607,1.4172515019407204
14.0,23,56,84.2369970160926,32.40258767715801,1.3423872790134637
14.0,12,59,86.4459857169447,26.005313960064743,1.3479641839999956
14.0,26,47,72.43222720858849,34.652813371509275,1.217856827874949
14.0,6,16,40.0,15.2,25.0
14.0,26,47,78.47716360189413,30.51924979192839,1.2364239567428703
15.0,35,29,79.61060804398952,21.62294214771091,1.265439362167494
15.0,23,56,84.2369970160926,32.40258767715801,1.1135132496589113
15.0,12,59,86.4459857169447,26.005313960064743,1.383496141918316
15.0,35,29,85.29575250675069,22.83565789002079,1.244593560786449
15.0,12,59,75.15078446184896,26.735912039655407,1.4172515019407204
15.0,23,56,82.67685019064992,39.34962933270925,1.3423872790134637
15.0,12,59,63.85558320675321,27.46651011924607,1.4493190939620046
15.0,26,47,66.38729081528284,38.786376951090155,1.217856827874949
15.0,26,47,72.43222720858849,34.652813371509275,1.2364239567428703
16.0,35,29,85.29575250675069,22.83565789002079,1.265439362167494
16.0,1,6,16.25,33.2,5.0
16.0,23,56,82.67685019064992,39.34962933270925,1.1135132496589113
16.0,12,59,86.4459857169447,26.005313960064743,1.4172515019407204
16.0,12,59,75.15078446184896,26.735912039655407,1.4493190939620046
16.0,2,2,9.7,38.2,0.25
16.0,2,8,16.25,32.800000000000004,5.0
16.0,1,1,9.7,39.2,0.25
16.0,12,59,63.85558320675321,27.46651011924607,1.4797833063822246
16.0,4,4,9.7,11.2,0.25
16.0,16,35,50.75598706777448,15.62649025438875,5.0
16.0,26,47,66.38729081528284,38.786376951090155,1.2364239567428703
16.0,4,7,16.25,16.0,5.0
17.0,1,6,19.375,28.200000000000003,5.0
17.0,12,59,86.4459857169447,26.005313960064743,1.4493190939620046
17.0,2,2,9.7,38.2,0.7375
17.0,2,2,10.7,38.2,0.25
17.0,1,1,9.7,39.2,0.7375
17.0,4,4,9.7,11.2,0.7375
17.0,2,8,19.375,28.300000000000004,5.0
17.0,16,35,50.75598706777448,15.62649025438875,5.099037345538117
17.0,1,1,10.7,39.2,0.25
17.0,12,59,75.15078446184896,26.735912039655407,1.4797833063822246
17.0,4,4,10.7,11.2,0.25
17.0,16,35,56.59430962425321,16.815232133046045,5.0
17.0,17,12,45.715402510191495,17.04296834442646,5.0
17.0,4,7,19.375,20.0,5.0
18.0,1,6,22.5,23.200000000000003,5.0
18.0,2,2,9.7,38.2,1.3348530293804397
18.0,16,35,50.75598706777448,15.62649025438875,5.19416511386838
18.0,1,1,9.7,39.2,1.3146561854044716
18.0,2,2,10.7,38.2,0.7375
18.0,17,12,45.715402510191495,17.04296834442646,5.099824281986394
18.0,4,4,9.7,11.2,1.3371436620239616
18.0,2,2,11.7,38.2,0.25
18.0,1,1,10.7,39.2,0.7375
18.0,4,4,10.7,11.2,0.7375
18.0,2,8,22.5,23.800000000000004,5.0
18.0,16,35,56.59430962425321,16.815232133046045,5.099037345538117
18.0,1,1,11.7,39.2,0.25
18.0,12,59,86.4459857169447,26.005313960064743,1.4797833063822246
18.0,4,4,11.7,11.2,0.25
18.0,16,35,62.43263218073194,18.003974011703338,5.0
18.0,17,12,47.353237935351075,21.078775298115175,5.0
18.0,4,7,22.5,24.0,5.0
19.0,2,2,10.7,38.2,1.3348530293804397
19.0,16,35,56.59430962425321,16.815232133046045,5.19416511386838
19.0,1,1,10.7,39.2,1.3146561854044716
19.0,17,12,45.715402510191495,17.04296834442646,5.270249894793643
19.0,2,2,11.7,38.2,0.7375
19.0,4,4,9.7,11.2,2.024888134753634
19.0,17,12,47.353237935351075,21.078775298115175,5.099824281986394
19.0,2,2,9.7,38.2,2.018655360997879
19.0,4,4,10.7,11.2,1.3371436620239616
19.0,1,1,11.7,39.2,0.7375
19.0,4,4,11.7,11.2,0.7375
19.0,16,35,62.43263218073194,18.003974011703338,5.099037345538117
19.0,16,35,50.75598706777448,15.62649025438875,5.285526669347731
19.0,17,12,48.991073360510654,25.114582251803892,5.0
19.0,1,1,9.7,39.2,1.9602499173359824
20.0,2,2,11.7,38.2,1.3348530293804397
20.0,1,1,9.7,39.2,2.6423977287768854
20.0,16,35,50.75598706777448,15.62649025438875,5.373260813840433
20.0,17,12,45.715402510191495,17.04296834442646,5.433677437581541
20.0,16,35,62.43263218073194,18.003974011703338,5.19416511386838
20.0,1,1,11.7,39.2,1.3146561854044716
20.0,2,2,9.7,38.2,2.7550114385724433
20.0,17,12,47.353237935351075,21.078775298115175,5.270249894793643
20.0,4,4,10.7,11.2,2.024888134753634
20.0,17,12,48.991073360510654,25.114582251803892,5.099824281986394
20.0,2,2,10.7,38.2,2.018655360997879
20.0,4,4,11.7,11.2,1.3371436620239616
20.0,16,35,56.59430962425321,16.815232133046045,5.285526669347731
20.0,1,1,10.7,39.2,1.9602499173359824
20.0,4,4,9.7,11.2,2.7662868516638577
21.0,1,1,10.7,39.2,2.6423977287768854
21.0,16,35,56.59430962425321,16.815232133046045,5.373260813840433
21.0,17,12,47.353237935351075,21.078775298115175,5.433677437581541
21.0,1,1,9.7,39.2,3.3264720627806557
21.0,2,2,10.7,38.2,2.7550114385724433
21.0,2,2,9.7,38.2,3.506432925087354
21.0,17,12,48.991073360510654,25.114582251803892,5.270249894793643
21.0,4,4,9.7,11.2,3.523264898657776
21.0,17,12,45.715402510191495,17.04296834442646,5.589142194139311
21.0,4,4,11.7,11.2,2.024888134753634
21.0,2,2,11.7,38.2,2.018655360997879
21.0,16,35,62.43263218073194,18.003974011703338,5.285526669347731
21.0,1,1,11.7,39.2,1.9602499173359824
21.0,4,4,10.7,11.2,2.7662868516638577
22.0,1,1,11.7,39.2,2.6423977287768854
22.0,16,35,62.43263218073194,18.003974011703338,5.373260813840433
22.0,17,12,48.991073360510654,25.114582251803892,5.433677437581541
22.0,1,1,10.7,39.2,3.3264720627806557
22.0,2,2,9.7,38.2,4.5731755070078846
22.0,2,2,11.7,38.2,2.7550114385724433
22.0,2,2,10.7,38.2,3.506432925087354
22.0,1,6,16.25,33.2,6.015162113132203
22.0,4,4,9.7,11.2,4.2554905434512404
22.0,4,4,10.7,11.2,3.523264898657776
22.0,17,12,47.353237935351075,21.078775298115175,5.589142194139311
22.0,17,12,45.715402510191495,17.04296834442646,5.735699909899885
22.0,2,8,16.25,32.800000000000004,6.79989240500994
22.0,1,1,9.7,39.2,4.277052926049611
22.0,4,4,11.7,11.2,2.7662868516638577
23.0,1,1,9.7,39.2,5.059021526421853
23.0,4,4,9.7,11.2,5.275814501113721
23.0,1,1,11.7,39.2,3.3264720627806557
23.0,2,2,10.7,38.2,4.5731755070078846
23.0,2,2,11.7,38.2,3.506432925087354
23.0,1,6,19.375,28.200000000000003,6.015162113132203
23.0,4,4,10.7,11.2,4.2554905434512404
