"tick","IdClient","IdSupplier","LocationX","LocationY","Size"
8.0,26,11,74.63697413554897,25.277980508777503,10.97777972285439
8.0,20,57,59.238590143939554,8.51788752283625,1.2493287917165907
8.0,20,57,54.44086417579348,5.257369804321517,1.2839218385890718
8.0,33,52,68.40474802734956,36.49852739540706,1.299305919376214
8.0,27,16,55.075,17.1,10.264718851816374
9.0,26,11,74.63697413554897,25.277980508777503,11.283843079075815
9.0,57,10,66.89736981908874,18.11282120285493,11.119175235545217
9.0,54,26,72.79864788083513,28.36229495849206,1.3697787389070035
9.0,44,27,79.84503308823216,12.762741917217165,1.1766760333371522
9.0,16,6,40.0,17.200000000000003,50.0
9.0,17,9,40.0,7.199999999999999,25.0
9.0,27,16,64.5125,19.85,10.762341244034173
9.0,63,12,66.64386300017728,29.29541768184508,1.3356661522150954
9.0,33,52,60.8662134286537,39.638495045760074,1.260272575260496
9.0,52,17,47.52792780083085,13.716742690791563,5.249374893186299
9.0,20,57,54.44086417579348,5.257369804321517,1.3167852331179288
9.0,57,10,63.27709800062351,21.140064576962768,10.854216287262688
9.0,63,12,73.6975120900532,27.686363142165288,1.3830321958884813
9.0,63,12,80.75116117992911,26.077308602485495,1.428029937378198
9.0,52,17,50.6762009681899,23.64736159978453,5.36834374912042
9.0,44,27,80.87938740808707,20.28602821895644,1.1390545306789401
9.0,10,8,49.25,27.400000000000002,50.0
9.0,27,16,55.075,17.1,10.518695112499849
9.0,44,27,80.36221024815961,16.5243850680868,1.1583476089652027
9.0,26,11,62.55917780083087,29.97924269079156,10.661906657118571
9.0,54,26,67.24077722366758,32.49964439392555,1.4210835768255912
9.0,57,10,59.656826182158284,24.167307951070605,10.579559249828675
9.0,26,11,68.59807596818992,27.62861159978453,10.97777972285439
9.0,33,52,68.40474802734956,36.49852739540706,1.3363875962861462
9.0,20,57,64.03631611208563,11.778405241350985,1.2493287917165907
9.0,20,57,59.238590143939554,8.51788752283625,1.2839218385890718
9.0,33,52,64.63548072800162,38.06851122058357,1.299305919376214
9.0,27,16,73.95,22.6,10.996055318682556
9.0,52,17,53.824474135548954,33.5779805087775,5.483595350926432
9.0,11,7,49.25,30.0,50.0
9.0,54,26,61.682906566500016,36.63699382935904,1.4698231728482496
10.0,26,11,68.59807596818992,27.62861159978453,11.283843079075815
10.0,54,26,61.682906566500016,36.63699382935904,1.516125789069775
10.0,44,27,79.84503308823216,12.762741917217165,1.1940880364905042
10.0,57,10,63.27709800062351,21.140064576962768,11.119175235545217
10.0,44,27,80.36221024815961,16.5243850680868,1.1766760333371522
10.0,16,6,35.3125,21.450000000000003,50.0
10.0,17,9,35.3125,13.95,25.0
10.0,26,11,74.63697413554897,25.277980508777503,11.580288014069946
10.0,27,16,55.075,17.1,10.762341244034173
10.0,52,17,53.824474135548954,33.5779805087775,5.595204001877309
10.0,17,9,40.0,7.199999999999999,25.40430553920123
10.0,33,52,68.40474802734956,36.49852739540706,1.371615189350582
10.0,20,57,59.238590143939554,8.51788752283625,1.3167852331179288
10.0,57,10,66.89736981908874,18.11282120285493,11.374719260997828
10.0,57,10,59.656826182158284,24.167307951070605,10.854216287262688
10.0,20,57,54.44086417579348,5.257369804321517,1.348005457920343
10.0,63,12,66.64386300017728,29.29541768184508,1.3830321958884813
10.0,63,12,73.6975120900532,27.686363142165288,1.428029937378198
10.0,10,8,49.25,27.400000000000002,51.16400406960707
10.0,52,17,47.52792780083085,13.716742690791563,5.36834374912042
10.0,10,8,41.671875,26.900000000000002,50.0
10.0,44,27,80.87938740808707,20.28602821895644,1.1583476089652027
10.0,11,7,49.25,30.0,51.541194867503364
10.0,63,12,80.75116117992911,26.077308602485495,1.4707777917934286
10.0,54,26,72.79864788083513,28.36229495849206,1.4210835768255912
10.0,16,6,40.0,17.200000000000003,50.73381495337451
10.0,26,11,62.55917780083087,29.97924269079156,10.97777972285439
10.0,33,52,64.63548072800162,38.06851122058357,1.3363875962861462
10.0,20,57,64.03631611208563,11.778405241350985,1.2839218385890718
10.0,33,52,60.8662134286537,39.638495045760074,1.299305919376214
10.0,27,16,64.5125,19.85,10.996055318682556
10.0,52,17,50.6762009681899,23.64736159978453,5.483595350926432
10.0,11,7,41.671875,26.5,50.0
10.0,54,26,67.24077722366758,32.49964439392555,1.4698231728482496
10.0,27,16,73.95,22.6,11.220221426804754
11.0,26,11,62.55917780083087,29.97924269079156,11.283843079075815
11.0,54,26,67.24077722366758,32.49964439392555,1.516125789069775
11.0,17,9,40.0,7.199999999999999,25.794533708615184
11.0,44,27,80.36221024815961,16.5243850680868,1.1940880364905042
11.0,57,10,59.656826182158284,24.167307951070605,11.119175235545217
11.0,44,27,80.87938740808707,20.28602821895644,1.1766760333371522
11.0,11,7,49.25,30.0,53.015453815276494
11.0,54,39,59.52591130564235,37.44677243644964,1.0
11.0,26,11,74.63697413554897,25.277980508777503,11.509419569251518
11.0,16,6,30.625,25.700000000000003,50.0
11.0,17,9,30.625,20.7,25.0
11.0,26,11,68.59807596818992,27.62861159978453,11.580288014069946
11.0,52,17,50.6762009681899,23.64736159978453,5.595204001877309
11.0,17,9,35.3125,13.95,25.40430553920123
11.0,33,52,64.63548072800162,38.06851122058357,1.371615189350582
11.0,44,49,80.03165636126174,14.483468182932187,1.0
11.0,57,10,66.89736981908874,18.11282120285493,5.1381999781527625
11.0,24,53,73.54839792767714,23.998140476249684,1.0
11.0,20,57,64.03631611208563,11.778405241350985,1.3167852331179288
11.0,57,10,63.27709800062351,21.140064576962768,11.374719260997828
11.0,20,57,59.238590143939554,8.51788752283625,1.348005457920343
11.0,63,12,66.64386300017728,29.29541768184508,1.428029937378198
11.0,10,8,41.671875,26.900000000000002,51.16400406960707
11.0,63,12,80.75116117992911,26.077308602485495,1.5113882534878977
11.0,10,8,34.09375,26.400000000000002,50.0
11.0,16,6,40.0,17.200000000000003,51.44363797211447
11.0,11,7,41.671875,26.5,51.541194867503364
11.0,63,12,73.6975120900532,27.686363142165288,1.4707777917934286
11.0,27,16,73.95,22.6,5.717605039933382
11.0,16,6,35.3125,21.450000000000003,50.73381495337451
11.0,10,8,49.25,27.400000000000002,52.278163000574864
11.0,33,52,60.8662134286537,39.638495045760074,1.3363875962861462
11.0,20,30,54.70351072743459,9.462983710596841,1.0
11.0,27,16,55.075,17.1,10.996055318682556
11.0,52,17,47.52792780083085,13.716742690791563,5.483595350926432
11.0,11,7,34.09375,23.0,50.0
11.0,54,26,72.79864788083513,28.36229495849206,1.4698231728482496
11.0,27,16,64.5125,19.85,11.220221426804754
12.0,54,26,72.79864788083513,28.36229495849206,1.516125789069775
12.0,17,9,35.3125,13.95,25.794533708615184
12.0,44,27,80.87938740808707,20.28602821895644,1.1940880364905042
12.0,26,11,74.63697413554897,25.277980508777503,11.594207347750695
12.0,20,30,54.70351072743459,9.462983710596841,1.047059486458311
12.0,11,7,41.671875,26.5,53.015453815276494
12.0,54,39,62.38753788673784,34.3216462598794,1.0
12.0,24,53,73.54839792767714,23.998140476249684,1.0484817840717733
12.0,26,11,68.59807596818992,27.62861159978453,11.509419569251518
12.0,10,8,49.25,27.400000000000002,53.34465747455964
12.0,26,11,62.55917780083087,29.97924269079156,11.580288014069946
12.0,44,49,80.03165636126174,14.483468182932187,1.0262458048202097
12.0,52,17,47.52792780083085,13.716742690791563,5.595204001877309
12.0,17,9,30.625,20.7,25.40430553920123
12.0,33,52,60.8662134286537,39.638495045760074,1.371615189350582
12.0,44,49,80.78211261247617,20.3960191659456,1.0
12.0,57,10,63.27709800062351,21.140064576962768,5.1381999781527625
12.0,52,17,53.824474135548954,33.5779805087775,5.0
12.0,63,12,80.75116117992911,26.077308602485495,1.5499681920976436
12.0,24,53,68.60424142530826,30.298557764559305,1.0
12.0,57,10,66.89736981908874,18.11282120285493,10.157374491810408
12.0,54,39,59.52591130564235,37.44677243644964,1.069793774863938
12.0,57,10,59.656826182158284,24.167307951070605,11.374719260997828
12.0,20,57,64.03631611208563,11.778405241350985,1.348005457920343
12.0,10,8,34.09375,26.400000000000002,51.16400406960707
12.0,16,6,40.0,17.200000000000003,52.13015214649415
12.0,63,12,73.6975120900532,27.686363142165288,1.5113882534878977
12.0,16,6,35.3125,21.450000000000003,51.44363797211447
12.0,27,16,73.95,22.6,5.8206893040521495
12.0,11,7,34.09375,23.0,51.541194867503364
12.0,63,12,66.64386300017728,29.29541768184508,1.4707777917934286
12.0,11,7,49.25,30.0,54.425774920328195
12.0,17,9,40.0,7.199999999999999,26.171198912355145
12.0,27,16,64.5125,19.85,5.717605039933382
12.0,16,6,30.625,25.700000000000003,50.73381495337451
12.0,10,8,41.671875,26.900000000000002,52.278163000574864
12.0,20,30,59.829544885132066,17.980518811955733,1.0
12.0,27,16,55.075,17.1,11.220221426804754
13.0,17,9,30.625,20.7,25.794533708615184
13.0,26,11,68.59807596818992,27.62861159978453,11.594207347750695
13.0,26,11,74.63697413554897,25.277980508777503,11.831242275834155
13.0,20,30,59.829544885132066,17.980518811955733,1.047059486458311
13.0,11,7,34.09375,23.0,53.015453815276494
13.0,54,39,65.24916446783332,31.196520083309164,1.0
13.0,24,53,68.60424142530826,30.298557764559305,1.0484817840717733
13.0,9,0,22.5,31.0,5.0
13.0,52,17,53.824474135548954,33.5779805087775,5.09119921615156
13.0,26,11,62.55917780083087,29.97924269079156,11.509419569251518
13.0,10,8,41.671875,26.900000000000002,53.34465747455964
13.0,44,49,80.03165636126174,14.483468182932187,1.0511793193994088
13.0,20,30,54.70351072743459,9.462983710596841,1.091765998593706
13.0,24,53,73.54839792767714,23.998140476249684,1.0945394789399578
13.0,44,49,80.78211261247617,20.3960191659456,1.0262458048202097
13.0,57,10,66.89736981908874,18.11282120285493,10.283970808629043
13.0,44,49,81.5325688636906,26.308570148959014,1.0
13.0,54,39,59.52591130564235,37.44677243644964,1.1360978609846788
13.0,57,10,59.656826182158284,24.167307951070605,5.1381999781527625
13.0,8,2,22.5,28.4,10.0
13.0,52,17,50.6762009681899,23.64736159978453,5.0
13.0,63,12,73.6975120900532,27.686363142165288,1.5499681920976436
13.0,24,53,63.66008492293938,36.59897505286893,1.0
13.0,57,10,63.27709800062351,21.140064576962768,10.157374491810408
13.0,54,39,62.38753788673784,34.3216462598794,1.069793774863938
13.0,16,6,35.3125,21.450000000000003,52.13015214649415
13.0,7,1,22.5,22.2,10.0
13.0,10,8,49.25,27.400000000000002,54.36556940900027
13.0,63,12,66.64386300017728,29.29541768184508,1.5113882534878977
13.0,11,7,49.25,30.0,55.775015918155475
13.0,16,6,30.625,25.700000000000003,51.44363797211447
13.0,27,16,64.5125,19.85,5.8206893040521495
13.0,17,9,40.0,7.199999999999999,26.53479343599841
13.0,11,7,41.671875,26.5,54.425774920328195
13.0,17,9,35.3125,13.95,26.171198912355145
13.0,27,16,55.075,17.1,5.717605039933382
13.0,10,8,34.09375,26.400000000000002,52.278163000574864
13.0,63,12,80.75116117992911,26.077308602485495,1.586619133776902
13.0,20,30,64.95557904282954,26.49805391331462,1.0
13.0,16,6,40.0,17.200000000000003,52.79402631588726
13.0,6,3,22.5,30.2,10.0
13.0,27,16,73.95,22.6,5.919535776183576
14.0,26,11,62.55917780083087,29.97924269079156,11.594207347750695
14.0,44,49,80.03165636126174,14.483468182932187,1.0748661582496482
14.0,26,11,68.59807596818992,27.62861159978453,11.831242275834155
14.0,20,30,64.95557904282954,26.49805391331462,1.047059486458311
14.0,26,11,74.63697413554897,25.277980508777503,12.061055719135595
14.0,24,53,73.54839792767714,23.998140476249684,1.1382942890647332
14.0,24,53,63.66008492293938,36.59897505286893,1.0484817840717733
14.0,9,0,19.375,33.75,5.0
14.0,52,17,50.6762009681899,23.64736159978453,5.09119921615156
14.0,54,39,59.52591130564235,37.44677243644964,1.1751435892896451
14.0,10,8,34.09375,26.400000000000002,53.34465747455964
14.0,44,49,80.78211261247617,20.3960191659456,1.0511793193994088
14.0,20,30,59.829544885132066,17.980518811955733,1.091765998593706
14.0,24,53,68.60424142530826,30.298557764559305,1.0945394789399578
14.0,9,0,22.5,31.0,7.270215276960062
14.0,44,49,81.5325688636906,26.308570148959014,1.0262458048202097
14.0,27,16,73.95,22.6,6.014310524866099
14.0,57,10,63.27709800062351,21.140064576962768,10.283970808629043
14.0,8,2,22.5,28.4,15.504663008112768
14.0,16,6,40.0,17.200000000000003,53.43591508221683
14.0,63,12,80.75116117992911,26.077308602485495,1.6214375283721976
14.0,54,39,62.38753788673784,34.3216462598794,1.1360978609846788
14.0,8,2,19.375,31.65,10.0
14.0,20,30,54.70351072743459,9.462983710596841,1.101271655671182
14.0,52,17,47.52792780083085,13.716742690791563,5.0
14.0,63,12,66.64386300017728,29.29541768184508,1.5499681920976436
14.0,57,10,59.656826182158284,24.167307951070605,10.157374491810408
14.0,54,39,65.24916446783332,31.196520083309164,1.069793774863938
14.0,7,1,22.5,22.2,15.386338493223535
14.0,52,17,53.824474135548954,33.5779805087775,5.179599851148764
14.0,16,6,30.625,25.700000000000003,52.13015214649415
14.0,57,10,66.89736981908874,18.11282120285493,10.425806084971333
14.0,7,1,19.375,26.45,10.0
14.0,10,8,41.671875,26.900000000000002,54.36556940900027
14.0,11,7,41.671875,26.5,55.775015918155475
14.0,10,8,49.25,27.400000000000002,55.34288664728082
14.0,27,16,55.075,17.1,5.8206893040521495
14.0,17,9,35.3125,13.95,26.53479343599841
14.0,11,7,34.09375,23.0,54.425774920328195
14.0,17,9,30.625,20.7,26.171198912355145
14.0,11,7,49.25,30.0,57.06590113538276
14.0,17,9,40.0,7.199999999999999,26.885788666007056
14.0,63,12,73.6975120900532,27.686363142165288,1.586619133776902
14.0,6,3,22.5,30.2,15.460686951014903
14.0,16,6,35.3125,21.450000000000003,52.79402631588726
14.0,6,3,19.375,29.45,10.0
14.0,27,16,64.5125,19.85,5.919535776183576
15.0,44,49,80.78211261247617,20.3960191659456,1.0748661582496482
15.0,9,0,16.25,36.5,5.0
15.0,52,17,47.52792780083085,13.716742690791563,5.09119921615156
15.0,54,39,62.38753788673784,34.3216462598794,1.1751435892896451
15.0,44,49,80.03165636126174,14.483468182932187,1.0973686551573754
15.0,44,49,81.5325688636906,26.308570148959014,1.0511793193994088
15.0,20,30,64.95557904282954,26.49805391331462,1.091765998593706
15.0,9,0,19.375,33.75,7.270215276960062
15.0,27,16,64.5125,19.85,6.014310524866099
15.0,16,6,40.0,17.200000000000003,27.02822942144151
15.0,57,10,59.656826182158284,24.167307951070605,10.283970808629043
15.0,57,10,66.89736981908874,18.11282120285493,10.489598315098712
15.0,8,2,19.375,31.65,15.504663008112768
15.0,16,6,35.3125,21.450000000000003,53.43591508221683
15.0,63,12,73.6975120900532,27.686363142165288,1.6214375283721976
15.0,54,39,65.24916446783332,31.196520083309164,1.1360978609846788
15.0,20,30,59.829544885132066,17.980518811955733,1.101271655671182
15.0,52,17,50.6762009681899,23.64736159978453,5.179599851148764
15.0,10,8,49.25,27.400000000000002,27.784195289821724
15.0,57,10,63.27709800062351,21.140064576962768,10.425806084971333
15.0,26,11,74.63697413554897,25.277980508777503,12.127765911364985
15.0,10,8,34.09375,26.400000000000002,54.36556940900027
15.0,8,2,22.5,28.4,20.7869242578492
15.0,10,8,41.671875,26.900000000000002,55.34288664728082
15.0,17,9,30.625,20.7,26.53479343599841
15.0,63,12,66.64386300017728,29.29541768184508,1.586619133776902
15.0,6,3,19.375,29.45,15.460686951014903
15.0,7,1,22.5,22.2,20.572241804016457
15.0,26,11,62.55917780083087,29.97924269079156,11.831242275834155
15.0,27,16,73.95,22.6,6.044642134289971
15.0,26,11,68.59807596818992,27.62861159978453,12.061055719135595
15.0,24,53,68.60424142530826,30.298557764559305,1.1382942890647332
15.0,63,12,80.75116117992911,26.077308602485495,1.6545150032377283
15.0,11,7,49.25,30.0,29.011294134143817
15.0,24,53,63.66008492293938,36.59897505286893,1.0945394789399578
15.0,8,2,16.25,34.9,10.0
15.0,7,1,19.375,26.45,15.386338493223535
15.0,6,3,22.5,30.2,20.683830705416057
15.0,7,1,16.25,30.7,10.0
15.0,24,53,73.54839792767714,23.998140476249684,1.1798613586832698
15.0,11,7,34.09375,23.0,55.775015918155475
15.0,54,39,59.52591130564235,37.44677243644964,1.1858568978684925
15.0,52,17,53.824474135548954,33.5779805087775,5.19499969492858
15.0,11,7,41.671875,26.5,57.06590113538276
15.0,17,9,35.3125,13.95,26.885788666007056
15.0,16,6,30.625,25.700000000000003,52.79402631588726
15.0,9,0,22.5,31.0,9.446431198542818
15.0,6,3,16.25,28.7,10.0
15.0,27,16,55.075,17.1,5.919535776183576
16.0,24,53,73.54839792767714,23.998140476249684,1.2193500748208796
16.0,44,49,81.5325688636906,26.308570148959014,1.0748661582496482
16.0,52,17,53.824474135548954,33.5779805087775,5.209629546519404
16.0,54,39,65.24916446783332,31.196520083309164,1.1751435892896451
16.0,44,49,80.78211261247617,20.3960191659456,1.0973686551573754
16.0,63,12,80.75116117992911,26.077308602485495,1.6859386043599824
16.0,9,0,16.25,36.5,7.270215276960062
16.0,27,16,55.075,17.1,6.014310524866099
16.0,16,6,35.3125,21.450000000000003,27.02822942144151
16.0,57,10,63.27709800062351,21.140064576962768,10.489598315098712
16.0,8,2,16.25,34.9,15.504663008112768
16.0,9,0,22.5,31.0,11.532669584233433
16.0,16,6,30.625,25.700000000000003,53.43591508221683
16.0,63,12,66.64386300017728,29.29541768184508,1.6214375283721976
16.0,20,30,64.95557904282954,26.49805391331462,1.101271655671182
16.0,52,17,47.52792780083085,13.716742690791563,5.179599851148764
16.0,10,8,41.671875,26.900000000000002,27.784195289821724
16.0,57,10,59.656826182158284,24.167307951070605,10.425806084971333
16.0,26,11,68.59807596818992,27.62861159978453,12.127765911364985
16.0,7,1,22.5,22.2,25.565077287053107
16.0,8,2,19.375,31.65,20.7869242578492
16.0,10,8,34.09375,26.400000000000002,55.34288664728082
16.0,8,2,22.5,28.4,25.855948910120233
16.0,26,11,74.63697413554897,25.277980508777503,12.191140593982908
16.0,6,3,16.25,28.7,15.460686951014903
16.0,57,10,66.89736981908874,18.11282120285493,10.550200933719722
16.0,7,1,19.375,26.45,20.572241804016457
16.0,11,7,49.25,30.0,59.346405550563205
16.0,27,16,64.5125,19.85,6.044642134289971
16.0,26,11,62.55917780083087,29.97924269079156,12.061055719135595
16.0,24,53,63.66008492293938,36.59897505286893,1.1382942890647332
16.0,63,12,73.6975120900532,27.686363142165288,1.6545150032377283
16.0,6,3,22.5,30.2,25.68014298081614
16.0,11,7,41.671875,26.5,29.011294134143817
16.0,10,8,49.25,27.400000000000002,56.5181120653583
16.0,7,1,16.25,30.7,15.386338493223535
16.0,6,3,19.375,29.45,20.683830705416057
16.0,24,53,68.60424142530826,30.298557764559305,1.1798613586832698
16.0,54,39,62.38753788673784,34.3216462598794,1.1858568978684925
16.0,52,17,50.6762009681899,23.64736159978453,5.19499969492858
16.0,16,6,40.0,17.200000000000003,27.328141920963887
16.0,27,16,73.95,22.6,6.073457163242649
16.0,44,49,80.03165636126174,14.483468182932187,1.1187460272197163
16.0,11,7,34.09375,23.0,57.06590113538276
16.0,17,9,30.625,20.7,26.885788666007056
16.0,9,0,19.375,33.75,9.446431198542818
17.0,9,0,22.5,31.0,13.532775776821682
17.0,24,53,68.60424142530826,30.298557764559305,1.2193500748208796
