"run","tick","random_seed","Produced","Deleted","Consumed","Cut Source","Cut Produced","Consumed Low","Consumed High","Quality ES High","Quality ES Low","Quality NL High","Quality NL Low"
920,1000.0,-1876617216,13675.87602030137,11109.334749189205,2164.413381937607,456.0627572678607,684.0941359017912,1925.647459363567,238.76592257404016,981.6687677996941,2366.7228098755086,158.9105454781717,139.5956969141019
922,1000.0,-1876615417,16136.726239995962,7887.0731738066615,6797.400055964766,916.428640434159,1374.6429606512386,5563.575174498397,1233.8248814663684,1480.2301395270981,3052.0729701209134,2113.9001322592535,4099.730497147649
924,1000.0,-1876611162,16998.543875734118,9392.167390893661,6597.657502990709,963.2747855677711,1444.9121783516566,5766.148231552,831.5092714387088,1198.5979158670343,3021.9276759001423,1759.6831601119495,4463.832676434017
926,1000.0,-1876606557,16187.574334348334,9091.231296133239,5352.751667019476,627.7918394723654,941.6877592085481,4775.663676428622,577.0879905908539,958.1801885273785,3344.8017444742386,1183.8684865566881,3114.007148511067
928,1000.0,-1876601269,18505.646390789927,13254.125437566941,4516.907897841262,743.5436801686792,1115.3155202530181,4046.3471880775637,470.56070976369773,1048.1513856739239,2551.3795459396324,1135.3392113092332,2728.868842646925
930,1000.0,-1876595016,19808.06263721155,12715.431029894526,5834.302009665464,717.6751151409978,1076.5126727114973,5182.298859006442,652.0031506590211,2182.058384581046,6214.405486883127,75.0,375.8408334309746
932,1000.0,-1876588824,17551.44738389712,8580.715030280568,8426.280684587835,1200.3825349007336,1800.5738023511,8082.262908413514,344.01777617432117,829.0092859527895,1817.7414675426305,1542.1837670610962,7640.576933635268
934,1000.0,-1876581155,12269.449234263746,6693.640721525495,5235.311468027347,954.2386733666159,1431.358010049923,4940.798936658127,294.5125313692194,801.1286133638432,2634.0536580657604,1189.9864541477655,3282.2903003775123
936,1000.0,-1876577269,14636.05544928809,9037.457017999375,4683.537479021036,881.0301695496009,1321.5452543244019,4177.464503102016,506.07297591902,1489.8926615667322,2718.201565993256,1044.9626942269315,2723.2466664122285
938,1000.0,-1876573629,17052.484314309677,9443.016188843781,6484.388986341425,1204.9269582774193,1807.3904374161284,5498.922599916961,985.4663864244637,2906.766336755636,5379.1663198843735,692.5028458279833,1152.115711968686
940,1000.0,-1876568672,20845.337380377132,15984.13230741574,4595.155119139729,700.7150920754776,1051.0726381132172,4032.599744026669,562.55537511306,2445.405967044692,5455.3965801763625,133.48425386696033,141.39995894214064
942,1000.0,-1876564272,9282.995428324553,6045.538291409074,3426.8927270837303,825.8479298526324,1238.771894778949,2866.508944632378,560.3837824513522,1404.223109845501,3187.645356081805,752.2076998241832,595.3238257554453
944,1000.0,-1876561643,15871.285081405495,10096.617631506393,4911.697418794563,676.1782905652077,1014.2674358478107,4018.735804736279,892.9616140582845,625.5717902744753,1332.0677658188563,2695.328368260088,4618.653008496619
946,1000.0,-1876557290,15092.88295634523,9565.240320044093,5119.679248023665,880.4929250675626,1320.739387601343,4602.916564029554,516.7626839941115,1152.4589826674812,3190.197009509006,1348.2655229960542,2928.7111921865303
948,1000.0,-1876553796,24334.22226587872,17779.728801404548,6454.731942210659,1580.517644649982,2370.7764669749768,5727.7330717211835,726.998870489476,1148.4841951789733,3014.2016829005024,2254.900329230186,3430.6061980573318
950,1000.0,-1876549455,15380.315256521375,12523.010403676759,2425.3928232432245,432.63104914273174,648.9465737140974,1783.0274583721489,642.3653648710755,1115.2512971750352,1902.5484284049394,320.3086917495895,209.36092026639923
952,1000.0,-1876547550,13381.44278952875,7111.110494674245,5227.163979880459,480.89385751899965,721.3407862785,4848.657822065957,378.5061578145024,431.1031393126709,2323.1465643278084,1165.184376385848,4346.548875068374
954,1000.0,-1876543249,17617.037758633123,10429.787211436109,6630.548712956554,935.5212858714691,1403.2819288072044,5397.759952011439,1232.7887609451147,1067.5695068812533,2120.1747297084003,2154.36305551646,5259.096177027084
956,1000.0,-1876537623,22704.244240313266,14722.340440179696,6853.023820835879,1061.496968817277,1592.2454532259146,6508.909112389878,344.1147084460008,1069.704504673396,4177.531739535905,1454.9024660125212,5630.354595631113
958,1000.0,-1876531535,19445.828440008758,14279.612842960416,4566.33111746998,853.4620946010671,1280.1931419016,3912.4189643840778,653.9121530859027,645.7087279281643,1751.8054349657782,1780.857237764618,3547.6502336583617
960,1000.0,-1876528249,14836.089894538374,12067.956111471412,2892.8822710425547,666.8482434047978,1000.2723651071963,2312.2196381788303,580.6626328637245,1891.885731177501,2376.3514961157957,176.57377704819373,241.00928094470802
962,1000.0,-1876526143,14296.8217634577,8661.058504043838,4674.661226533091,922.3146448721674,1383.4719673082518,4079.8666840586216,594.7945424744701,1069.9028223503772,1743.836943201299,1741.4750934926428,3926.5171483205017
964,1000.0,-1876523413,14573.284302325723,8055.757371092872,5507.876243455291,748.7648295654666,1123.1472443481994,4733.4739793505605,774.4022641047301,1270.731111024196,3337.989083398715,1095.1084895407712,3142.0433591516876
966,1000.0,-1876519440,14897.652476276251,9790.844732472327,4149.312262078636,626.0755094129204,939.1132641193807,3889.204107804702,260.1081542739347,431.21692359488145,1607.3082605435106,1075.2463832915191,3878.0237011149784
968,1000.0,-1876516552,23012.88659671569,16693.04006875659,5568.954332393521,834.7086277257687,1252.062941588654,5041.112328932931,527.8420034605906,1506.6737764088025,4726.057206045838,926.2801932775043,2267.3450960560626
970,1000.0,-1876511337,12113.340128492127,9754.08561521544,2213.5801276134025,408.6223620126428,612.9335430189644,2113.191415452477,100.38871216092527,592.6465823151927,2095.849505834003,264.2677540078597,234.22335259082865
972,1000.0,-1876509421,8653.02248622632,4512.349937267563,3318.5220347942854,416.2040146096246,624.3060219144373,3292.70825680215,25.813777992135503,291.1135231336518,1282.2275282925432,675.1628311704533,3183.63393475117
974,1000.0,-1876506941,13777.637870841416,8572.119847887461,4541.803253926869,455.9386472573824,683.9079708860736,3689.5886649757526,852.2145889511162,1606.4528536276434,4746.471768151923,756.6899535532185,815.8307620402428
976,1000.0,-1876503594,16244.297823619218,10764.17126399475,4746.542716019587,876.9078908506974,1315.3618362760467,3824.7984341015767,921.7442819180098,637.5241457880128,912.5506166282863,2333.0176584764804,3652.809246238972
978,1000.0,-1876500032,19972.50526171019,14990.486240139919,4509.413144212145,991.9794513967129,1487.9691770950699,4206.407731107509,303.0054131046363,278.69031194092435,1497.0442672349443,1721.1995529527796,3304.868582923499
980,1000.0,-1876494245,22604.819304739125,19226.127694404393,2870.0025739115213,437.6007186802797,656.40107802042,2086.0980123913964,783.9045615201247,1653.228315014635,1976.9089615566477,227.36950926644346,293.58301426448566
982,1000.0,-1876490870,5382.197848089798,2931.278600000639,2139.043181952998,596.0422475374694,894.0633713062045,1839.9925167638855,299.0506651891127,305.0854498606162,1097.9932552544296,892.4455148037869,627.6248978305871
984,1000.0,-1876488640,5323.806940004173,3679.725271136996,2280.7710846689342,1462.6144755922214,2193.921713388334,1727.1062543036887,553.6648303652456,2346.246614372562,150.0,456.40504542405694,75.0
986,1000.0,-1876485870,21245.278700568997,12785.411298385688,6734.732935388752,1152.6271168280782,1728.9406752421178,6277.640278326604,457.09265706214813,266.51402676149513,1473.0901685086915,2366.034307441801,6858.767190016185
988,1000.0,-1876480842,13105.545458787412,8988.173444738502,3821.8093583126333,908.6066622128699,1362.9099933193033,3183.7354379553967,638.0739203572367,1480.5750337865084,2286.2898440513595,819.4276704425749,1310.4693667939073
990,1000.0,-1876477654,8816.481100159599,7629.074077740188,802.7264854655268,116.31921216287121,174.47881824430684,725.6686068724653,77.05787859306152,238.83442495405197,629.1933603539222,126.20517613993661,447.0708583445427
992,1000.0,-1876476326,12675.983164192217,6726.8890621330975,4682.317370148778,846.3886350655308,1269.582952598297,3983.8701404510157,698.4472296977622,1829.9065550952657,3589.5150142220505,812.6897334248658,1979.237255310205
994,1000.0,-1876473190,18131.97365471585,9325.003031444772,7469.416621165588,1250.5857673505636,1875.8786510258458,6805.851166739388,663.5654544262002,1629.8209047519774,3037.1203765532937,1893.6213999120432,5232.32596257109
996,1000.0,-1876467469,11572.782219592307,7347.560276851238,4305.648135342207,918.9119317140336,1378.3678975710498,3874.4928737580753,431.1552615841312,1132.7392021264125,3007.48780775179,976.0570466348566,1167.4234772470932
998,1000.0,-1876464251,22037.871587721747,15618.180435201266,6335.33541864889,2207.2283737759217,3310.842560663882,5373.018068013382,962.3173506355075,2972.540128131101,3541.8625424456113,2186.737990485065,1612.124447860152
1000,1000.0,-1876457242,19912.059681455918,13826.235558069518,6263.575881797895,1873.8588874865086,2810.788331229763,4923.320279097955,1340.2556026999403,4517.37628138408,5371.5708487930215,52.91352933574892,25.0
1002,1000.0,-1876451325,8669.960722464177,4540.02025470716,4034.1988514059217,603.7383399624982,905.6075099437473,3300.191773322934,734.0070780829877,1021.9610112774898,2277.0785182598324,1056.932859761444,1722.2921797617828
1004,1000.0,-1876448769,11615.513325325916,6387.764266945291,4392.676727549027,726.62608694852,1089.9391304227795,3253.5183128903614,1139.158414658666,1647.9829702139075,2332.3704795812546,1205.5321025037474,2190.361951552526
1006,1000.0,-1876444607,16707.15701982064,10051.343940311961,6364.368257571346,1108.6678977510617,1663.0018466265924,5307.262836200263,1057.1054213710825,2039.1371412317387,3347.796269625593,850.9748262303239,3391.9773509278266
1008,1000.0,-1876439143,17471.28801603411,12898.599230500255,4375.578599437831,881.2767140724396,1321.915071108659,3857.2546933394437,518.3239060983879,664.1215888823825,1704.0821537519091,1539.7661826779618,2728.561553378461
1010,1000.0,-1876435374,22890.015788879107,17662.297380680495,5664.821179180732,970.4829239801945,1455.7243859702924,4681.375243109781,983.4459360709504,2548.5677669225875,4672.033413252194,161.09267423846043,288.83079769469515
1012,1000.0,-1876430496,12338.338841107467,5894.436761825704,5618.042118711795,944.0230177912283,1416.0345266868424,4641.3674585741155,976.6746601376802,1307.684454730897,2670.983795779784,1511.378189770111,2767.2173911798327
1014,1000.0,-1876426466,10265.796646241199,5714.573998995216,4028.2974984646753,360.1398930353583,540.2098395530373,3638.162678969483,390.1348194951927,864.41483756726,3095.568902048219,586.6655956768209,2002.8686648518378
1016,1000.0,-1876423408,13542.617319258974,7570.49571792618,5175.9424347333315,718.4290885961176,1077.6436328941768,4917.88507984576,258.05735488757165,1244.9935284948913,4597.130529132638,440.75510507848736,1710.4648660027951
1018,1000.0,-1876418947,18455.58889671848,11644.546696052475,4950.121872919144,636.3897514146116,954.5846271219166,4604.796540510522,345.3253324086217,1427.792560531634,2622.2748807059834,674.8802818446595,3247.672823739299
1020,1000.0,-1876414650,23512.826847546152,17788.801039969014,5015.092886895698,908.911272622294,1363.36690893344,4238.797046960689,776.2958399350089,2993.4189482123043,5378.315386097222,132.77857539141274,160.69791097133174
1022,1000.0,-1876410334,9610.06733679229,5531.625018926201,3763.725398157306,372.4597827562908,558.6896741344361,3419.2782015215066,344.4471966357994,789.9365392695537,1984.2379774464819,658.8568284105402,2756.5136753778556
1024,1000.0,-1876405962,20324.686780237087,10455.059545977214,8722.294155223153,1356.406591443258,2034.6098871648892,7663.003495653332,1059.2906595698207,2119.7385923381125,6328.875363395773,1697.6561328055486,3701.229076659091
1026,1000.0,-1876398672,16400.10033835447,9793.351846186786,6305.288239332628,1139.182642100553,1708.77396315083,5472.1932790060155,833.0949603266124,1262.9040548188348,3687.518037103392,1721.914195694665,2805.4996522441243
1028,1000.0,-1876394301,14210.711363277402,9217.534794133971,4681.13724566358,581.2190744541432,871.8286116812144,4485.183392152328,195.9538535112512,959.4809940029953,3684.6639291339975,551.5077568168246,2297.938557410248
1030,1000.0,-1876390370,19312.664898796604,17254.06601464285,1781.7860503443437,364.0666637575946,546.0999956363919,1527.4702228221997,254.31582752214393,1017.6487657998007,1669.399589937743,78.24425606670034,273.3255849064463
1032,1000.0,-1876388082,8840.782879661932,4749.6482984199665,3485.7142841743175,491.68617754706116,737.5292663205918,3166.8399806848215,318.874303489496,1018.6888141184039,1863.7245180489654,658.5842009868513,2319.3043409441084
1034,1000.0,-1876385781,17300.066381503722,8673.734371231752,7001.270788851982,968.8994369312805,1453.3491553969209,6242.11298607784,759.1578027741418,640.8469255591249,2199.2691878496803,2411.3862049156055,6103.479846765103
1036,1000.0,-1876380576,19860.96759877543,11615.256704785817,6978.168932881841,1247.9703515352226,1871.9555273028345,6001.130507097134,977.0384257847069,922.0846505080931,2785.5460929058454,2527.3633667607946,4041.6185839257364
