"tick","Id","LocationX","LocationY","Money","Connected"
1.0,21,53,29,63.11741903424263,"true"
1.0,2,5,32,498.92915143690186,"false"
1.0,5,5,24,498.9492845809029,"false"
1.0,25,53,13,213.3356119543314,"true"
1.0,10,29,41,23449.768918844544,"false"
1.0,12,41,47,5588.1989131607115,"false"
1.0,20,41,29,5588.228307704609,"false"
1.0,8,17,21,39915.0545027894,"false"
1.0,22,41,21,5588.065408767387,"false"
1.0,1,5,18,498.9382880115183,"false"
1.0,17,53,1,85.53971481323242,"true"
1.0,13,53,44,249.74897505640982,"true"
1.0,11,29,43,23450.14605639226,"false"
1.0,14,29,3,23449.619694704008,"false"
1.0,23,53,18,232.2397283911705,"true"
1.0,0,5,17,498.93522658240397,"false"
1.0,15,29,6,23449.787301572815,"false"
1.0,6,17,18,39915.32078057015,"false"
1.0,4,5,43,498.9274258133315,"false"
1.0,7,17,14,39914.31291218195,"false"
1.0,9,17,37,39914.410682532936,"false"
1.0,16,41,6,5588.043691326836,"false"
1.0,19,53,38,75.80031242221594,"true"
1.0,24,41,13,5587.990936210994,"false"
1.0,3,5,14,498.9467460887972,"false"
1.0,18,41,33,5588.011489509139,"false"
2.0,21,53,29,126.23483806848526,"true"
2.0,2,5,32,497.8583028738037,"false"
2.0,5,5,24,497.89856916180577,"false"
2.0,25,53,13,426.6712239086628,"true"
2.0,10,29,41,23399.537837689088,"false"
2.0,12,41,47,5576.397826321423,"false"
2.0,20,41,29,5576.456615409217,"false"
2.0,8,17,21,39830.10900557879,"false"
2.0,22,41,21,5576.130817534775,"false"
2.0,1,5,18,497.8765760230366,"false"
2.0,17,53,1,171.07942962646484,"true"
2.0,13,53,44,499.49795011281964,"true"
2.0,11,29,43,23400.29211278452,"false"
2.0,14,29,3,23399.239389408016,"false"
2.0,23,53,18,464.479456782341,"true"
2.0,0,5,17,497.87045316480794,"false"
2.0,15,29,6,23399.57460314563,"false"
2.0,6,17,18,39830.641561140306,"false"
2.0,4,5,43,497.85485162666305,"false"
2.0,7,17,14,39828.6258243639,"false"
2.0,9,17,37,39828.82136506587,"false"
2.0,16,41,6,5576.087382653672,"false"
2.0,19,53,38,151.60062484443188,"true"
2.0,24,41,13,5575.981872421988,"false"
2.0,3,5,14,497.89349217759445,"false"
2.0,18,41,33,5576.022979018278,"false"
3.0,21,53,29,189.3522571027279,"true"
3.0,2,5,32,496.7874543107056,"false"
3.0,5,5,24,496.84785374270865,"false"
3.0,25,53,13,640.0068358629942,"true"
3.0,10,29,41,23349.30675653363,"false"
3.0,12,41,47,5564.596739482135,"false"
3.0,20,41,29,5564.684923113826,"false"
3.0,8,17,21,39745.16350836819,"false"
3.0,22,41,21,5564.196226302162,"false"
3.0,1,5,18,496.8148640345549,"false"
3.0,17,53,1,256.61914443969727,"true"
3.0,13,53,44,749.2469251692295,"true"
3.0,11,29,43,23350.438169176778,"false"
3.0,14,29,3,23348.859084112024,"false"
3.0,23,53,18,696.7191851735115,"true"
3.0,0,5,17,496.8056797472119,"false"
3.0,15,29,6,23349.361904718444,"false"
3.0,6,17,18,39745.96234171046,"false"
3.0,4,5,43,496.7822774399946,"false"
3.0,7,17,14,39742.93873654585,"false"
3.0,9,17,37,39743.23204759881,"false"
3.0,16,41,6,5564.131073980508,"false"
3.0,19,53,38,227.40093726664782,"true"
3.0,24,41,13,5563.9728086329815,"false"
3.0,3,5,14,496.8402382663917,"false"
3.0,18,41,33,5564.034468527418,"false"
4.0,21,53,29,252.46967613697052,"true"
4.0,2,5,32,495.71660574760745,"false"
4.0,5,5,24,495.79713832361153,"false"
4.0,25,53,13,853.3424478173256,"true"
4.0,10,29,41,23299.075675378175,"false"
4.0,12,41,47,5552.795652642846,"false"
4.0,20,41,29,5552.913230818434,"false"
4.0,8,17,21,39660.21801115759,"false"
4.0,22,41,21,5552.26163506955,"false"
4.0,1,5,18,495.7531520460732,"false"
4.0,17,53,1,342.1588592529297,"true"
4.0,13,53,44,998.9959002256393,"true"
4.0,11,29,43,23300.584225569037,"false"
4.0,14,29,3,23298.478778816032,"false"
4.0,23,53,18,928.958913564682,"true"
4.0,0,5,17,495.7409063296159,"false"
4.0,15,29,6,23299.14920629126,"false"
4.0,6,17,18,39661.28312228061,"false"
