"tick","Id","LocationX","LocationY","Money","Connected"
11.0,23,53,19,2554.6370123028755,"true"
11.0,11,29,44,23193.656620314847,"true"
12.0,4,5,18,487.1291097599783,"false"
12.0,19,53,37,853.6037490665913,"true"
12.0,6,17,43,38983.84936684184,"false"
12.0,12,41,44,5518.8669579285415,"false"
12.0,24,41,14,5037.704374324653,"true"
12.0,1,5,41,487.25945613821955,"false"
12.0,13,53,45,2940.9877006769184,"true"
12.0,3,5,14,487.3609530655667,"false"
12.0,2,5,7,487.14981724282234,"false"
12.0,18,41,36,5219.63700228328,"true"
12.0,9,17,9,38972.928190395236,"false"
12.0,21,53,28,757.4090284109116,"true"
12.0,16,41,2,5456.52429592203,"false"
12.0,25,53,13,2504.027343451977,"true"
12.0,22,41,18,5280.298452117328,"true"
12.0,17,53,6,970.4765777587891,"true"
12.0,20,41,28,5282.6804147486455,"true"
12.0,0,5,15,487.22271898884765,"false"
12.0,15,29,1,23141.84761887377,"true"
12.0,8,17,23,38980.65403347276,"false"
12.0,10,29,45,23385.097030388886,"true"
12.0,7,17,30,38971.75494618341,"false"
12.0,14,29,4,23139.836336448105,"true"
12.0,5,5,5,487.3914149708346,"false"
12.0,23,53,19,2786.876740694046,"true"
12.0,11,29,44,23146.152676707105,"true"
13.0,4,5,18,486.0565355733098,"false"
13.0,19,53,37,929.4040614888072,"true"
13.0,6,17,43,38903.17014741199,"true"
13.0,12,41,44,5507.625871089253,"false"
13.0,24,41,14,5022.416390154084,"true"
13.0,1,5,41,486.19774414973784,"true"
13.0,13,53,45,3190.7366757333284,"true"
13.0,3,5,14,486.30769915436395,"true"
13.0,2,5,7,486.0789686797242,"true"
13.0,18,41,36,5207.532300772354,"true"
13.0,9,17,9,38887.33887292817,"true"
13.0,21,53,28,820.5264474451542,"true"
13.0,16,41,2,5444.567987248866,"false"
13.0,25,53,13,2717.362955406308,"true"
13.0,22,41,18,5267.822617218873,"true"
13.0,17,53,6,1056.0162925720215,"true"
13.0,20,41,28,5271.271274267526,"true"
13.0,0,5,15,486.1579455712516,"true"
13.0,15,29,1,23093.984920446583,"true"
13.0,8,17,23,38899.70853626216,"true"
13.0,10,29,45,23338.04440242028,"true"
13.0,7,17,30,38890.067858365364,"true"
13.0,14,29,4,23091.806031152115,"true"
13.0,5,5,5,486.3406995517375,"false"
13.0,23,53,19,3019.1164690852165,"true"
13.0,11,29,44,23098.648733099362,"true"
14.0,4,5,18,484.98396138664134,"false"
14.0,19,53,37,921.8496830427714,"true"
14.0,6,17,43,38822.490927982144,"true"
14.0,12,41,44,5496.384784249965,"false"
14.0,24,41,14,5098.218299038251,"true"
14.0,1,5,41,485.13603216125614,"true"
14.0,13,53,45,3314.4134214558535,"true"
14.0,3,5,14,485.2544452431612,"true"
14.0,2,5,7,485.00812011662606,"true"
14.0,18,41,36,5325.340416622369,"true"
14.0,9,17,9,38801.74955546111,"true"
14.0,21,53,28,883.6438664793968,"true"
14.0,16,41,2,5432.611678575702,"false"
14.0,25,53,13,2930.6985673606396,"true"
14.0,22,41,18,5339.596762005099,"true"
14.0,17,53,6,1051.4442253983336,"true"
14.0,20,41,28,5385.934363120291,"true"
14.0,0,5,15,485.0931721536556,"true"
14.0,15,29,1,23046.122222019396,"true"
14.0,8,17,23,38818.763039051555,"true"
14.0,10,29,45,23290.991774451675,"true"
14.0,7,17,30,38808.380770547315,"true"
14.0,14,29,4,23043.775725856125,"true"
14.0,5,5,5,485.28998413264037,"false"
14.0,23,53,19,3121.443380115445,"true"
14.0,11,29,44,23051.14478949162,"true"
15.0,4,5,18,483.91138719997286,"false"
15.0,19,53,37,911.1290529174507,"true"
15.0,6,17,43,39141.8117085523,"true"
15.0,12,41,44,5485.143697410677,"false"
15.0,24,41,14,5178.982324734239,"true"
15.0,1,5,41,484.07432017277443,"true"
15.0,13,53,45,3429.9794444190456,"true"
15.0,3,5,14,484.2011913319584,"true"
15.0,2,5,7,483.9372715535279,"true"
15.0,18,41,36,5451.703795743934,"true"
15.0,9,17,9,38716.160237994045,"true"
15.0,21,53,28,946.7612855136395,"true"
15.0,16,41,2,5420.655369902538,"false"
15.0,25,53,13,3144.034179314971,"true"
15.0,22,41,18,5414.537158470609,"true"
15.0,17,53,6,1042.9237865351365,"true"
15.0,20,41,28,5508.708174732389,"true"
15.0,0,5,15,484.02839873605956,"true"
15.0,15,29,1,22598.25952359221,"true"
15.0,8,17,23,39137.81754184095,"true"
15.0,10,29,45,22843.93914648307,"true"
15.0,7,17,30,39126.69368272927,"true"
15.0,14,29,4,22995.745420560135,"true"
15.0,5,5,5,484.23926871354325,"false"
15.0,23,53,19,3215.2150278741237,"true"
15.0,11,29,44,22603.640845883878,"true"
16.0,4,5,18,482.8388130133044,"false"
16.0,19,53,37,897.4004836968095,"true"
16.0,6,17,43,39061.13248912245,"true"
16.0,12,41,44,5473.902610571389,"false"
16.0,24,41,14,5264.544901009346,"true"
16.0,1,5,41,483.01260818429273,"true"
16.0,13,53,45,3679.7284194754557,"true"
16.0,3,5,14,483.1479374207556,"true"
16.0,2,5,7,482.8664229904298,"true"
16.0,18,41,36,5439.599094233008,"true"
16.0,9,17,9,38630.57092052698,"true"
16.0,21,53,28,1009.8787045478821,"true"
16.0,16,41,2,5408.699061229374,"false"
16.0,25,53,13,3357.3697912693024,"true"
16.0,22,41,18,5492.48549403144,"true"
16.0,17,53,6,1030.6523945669055,"true"
16.0,20,41,28,5497.299034251269,"true"
16.0,0,5,15,482.9636253184635,"true"
16.0,15,29,1,22541.48088769826,"true"
16.0,8,17,23,39056.87204463035,"true"
16.0,10,29,45,22785.136518514464,"true"
16.0,7,17,30,39045.00659491122,"true"
16.0,14,29,4,22947.715115264145,"true"
16.0,5,5,5,483.18855329444614,"false"
16.0,23,53,19,3447.4547562652942,"true"
16.0,11,29,44,22546.736902276138,"true"
17.0,4,5,18,481.7662388266359,"false"
17.0,19,53,37,973.2007961190254,"true"
17.0,6,17,43,38980.4532696926,"true"
17.0,12,41,44,5462.661523732101,"false"
17.0,24,41,14,5354.719413240592,"true"
17.0,1,5,41,482.00089619581104,"true"
17.0,13,53,45,3929.4773945318657,"true"
17.0,3,5,14,482.14468350955286,"true"
17.0,2,5,7,481.84557442733166,"true"
17.0,18,41,36,5427.494392722082,"true"
17.0,9,17,9,38544.98160305992,"true"
17.0,21,53,28,1072.9961235821247,"true"
17.0,16,41,2,5396.74275255621,"false"
17.0,25,53,13,3570.7054032236338,"true"
17.0,22,41,18,5480.904947949413,"true"
17.0,17,53,6,1014.8175971488923,"true"
17.0,20,41,28,5485.88989377015,"true"
17.0,0,5,15,481.8988519008675,"true"
17.0,15,29,1,22487.613288876342,"true"
17.0,8,17,23,38975.926547419745,"true"
17.0,10,29,45,22726.33389054586,"true"
17.0,7,17,30,38963.31950709317,"true"
17.0,14,29,4,22899.684809968156,"true"
17.0,5,5,5,482.137837875349,"false"
17.0,23,53,19,3679.6944846564647,"true"
17.0,11,29,44,22492.23993020126,"true"
18.0,4,5,18,480.69366463996744,"false"
18.0,19,53,37,1049.0011085412414,"true"
18.0,6,17,43,38899.77405026276,"true"
18.0,12,41,44,5451.420436892813,"false"
18.0,24,41,14,5448.279160649131,"true"
18.0,1,5,41,480.98918420732934,"true"
18.0,13,53,45,4179.226369588276,"true"
18.0,3,5,14,481.1414295983501,"true"
18.0,2,5,7,480.8247258642335,"true"
18.0,18,41,36,5131.9834378873575,"true"
18.0,9,17,9,38459.392285592854,"true"
18.0,21,53,28,1136.1135426163673,"true"
18.0,16,41,2,5384.786443883046,"false"
18.0,25,53,13,3784.041015177965,"true"
18.0,22,41,18,5234.324401867387,"true"
18.0,17,53,6,995.597564553586,"true"
18.0,20,41,28,5474.48075328903,"true"
18.0,0,5,15,480.83407848327147,"true"
18.0,15,29,1,22720.13951690947,"true"
18.0,8,17,23,38894.98105020914,"true"
18.0,10,29,45,22669.88126257725,"true"
18.0,7,17,30,38881.63241927512,"true"
18.0,14,29,4,22852.684809968156,"true"
18.0,5,5,5,481.0871224562519,"false"
18.0,23,53,19,3911.9342130476352,"true"
18.0,11,29,44,22675.20531487562,"true"
19.0,4,5,18,479.62109045329896,"false"
19.0,19,53,37,1124.8014209634573,"true"
19.0,6,17,43,38814.09483083291,"true"
19.0,12,41,44,5440.179350053525,"false"
19.0,24,41,14,5541.932211284735,"true"
19.0,1,5,41,484.8899722188477,"true"
19.0,13,53,45,4428.975344644686,"true"
19.0,3,5,14,485.05067568714736,"true"
19.0,2,5,7,484.7163773011354,"true"
19.0,18,41,36,4827.213562758685,"true"
19.0,9,17,9,38368.80296812579,"true"
19.0,21,53,28,1199.23096165061,"true"
19.0,16,41,2,5372.8301352098815,"false"
19.0,25,53,13,3997.3766271322966,"true"
19.0,22,41,18,4980.2585515823,"true"
19.0,17,53,6,976.2842287312144,"true"
19.0,20,41,28,5463.07161280791,"true"
19.0,0,5,15,479.76930506567544,"true"
19.0,15,29,1,22963.450222104126,"true"
19.0,8,17,23,38814.03555299854,"true"
19.0,10,29,45,22615.829433784864,"true"
19.0,7,17,30,38794.94533145707,"true"
19.0,14,29,4,22805.684809968156,"true"
19.0,5,5,5,480.0364070371548,"false"
19.0,23,53,19,4144.173941438806,"true"
19.0,11,29,44,22868.734024688183,"true"
20.0,4,5,18,478.5485162666305,"false"
20.0,19,53,37,1200.6017333856732,"true"
20.0,6,17,43,38732.61561140306,"true"
20.0,12,41,44,5428.938263214237,"false"
20.0,24,41,14,5295.732211284735,"true"
20.0,1,5,41,483.617635230366,"true"
20.0,13,53,45,4678.724319701096,"true"
20.0,3,5,14,483.7867967759446,"true"
20.0,2,5,7,483.4349037380373,"true"
20.0,18,41,36,4513.196605543455,"true"
20.0,9,17,9,38282.413650658724,"true"
20.0,21,53,28,1262.3483806848526,"true"
20.0,16,41,2,5360.873826536717,"false"
20.0,25,53,13,4210.712239086628,"true"
20.0,22,41,18,4718.804893386706,"true"
20.0,17,53,6,1061.8239435444468,"true"
20.0,20,41,28,5297.116677928208,"true"
20.0,0,5,15,478.7045316480794,"true"
20.0,15,29,1,23214.414573220536,"true"
20.0,8,17,23,38733.090055787936,"true"
20.0,10,29,45,22799.272084809618,"true"
20.0,7,17,30,38712.45824363902,"true"
20.0,14,29,4,22913.230604366738,"true"
20.0,5,5,5,478.9856916180577,"false"
20.0,23,53,19,4376.413669829976,"true"
20.0,11,29,44,23067.8012561383,"true"
21.0,4,5,18,477.475942079962,"false"
21.0,19,53,37,1175.2171374879765,"true"
21.0,6,17,43,38651.13639197321,"true"
21.0,12,41,44,5417.697176374949,"false"
21.0,24,41,14,5042.804878854506,"true"
21.0,1,5,41,482.1359073952383,"true"
21.0,13,53,45,4928.473294757506,"true"
21.0,3,5,14,482.3047773366544,"true"
21.0,2,5,7,481.94395129729423,"true"
21.0,18,41,36,4369.135696408924,"true"
21.0,9,17,9,38200.02433319166,"true"
21.0,21,53,28,1325.4657997190952,"true"
21.0,16,41,2,5348.917517863553,"false"
21.0,25,53,13,4424.047851040959,"true"
21.0,22,41,18,4551.261766198567,"true"
21.0,17,53,6,1147.3636583576792,"true"
21.0,20,41,28,5049.601309184237,"true"
21.0,0,5,15,477.6397582304834,"true"
21.0,15,29,1,23475.32389946245,"true"
21.0,8,17,23,38652.14455857733,"true"
21.0,10,29,45,22990.37947944266,"true"
21.0,7,17,30,38629.97115582097,"true"
21.0,14,29,4,22866.230604366738,"true"
21.0,5,5,5,477.93497619896056,"false"
21.0,23,53,19,4427.124503837694,"true"
21.0,11,29,44,23507.24999785892,"true"
22.0,4,5,18,476.40336789329353,"false"
22.0,19,53,37,1149.157979673178,"true"
22.0,6,17,43,38569.65717254336,"true"
22.0,12,41,44,5406.456089535661,"false"
22.0,24,41,14,4778.798241830312,"true"
22.0,1,5,41,480.4150396635244,"true"
22.0,13,53,45,5178.222269813916,"true"
22.0,3,5,14,480.56669253230336,"true"
22.0,2,5,7,480.2136065889633,"true"
22.0,18,41,36,4538.05912994328,"true"
22.0,9,17,9,38117.63501572459,"true"
22.0,21,53,28,1388.5832187533379,"true"
22.0,16,41,2,5336.961209190389,"false"
22.0,25,53,13,4637.383462995291,"true"
22.0,22,41,18,4634.074688578272,"true"
22.0,17,53,6,1232.9033731709117,"true"
22.0,20,41,28,5035.035573976269,"true"
22.0,0,5,15,476.57498481288735,"true"
22.0,15,29,1,23427.53089745428,"true"
22.0,8,17,23,38571.19906136673,"true"
22.0,10,29,45,23190.854938167686,"true"
22.0,7,17,30,38547.484068002916,"true"
22.0,14,29,4,22819.230604366738,"true"
22.0,5,5,5,476.88426077986344,"false"
22.0,23,53,19,4471.860878424987,"true"
22.0,11,29,44,23460.081554385222,"true"
23.0,4,5,18,475.33079370662506,"true"
23.0,19,53,37,1120.8578091475329,"true"
23.0,6,17,43,38488.17795311351,"true"
23.0,12,41,44,5395.215002696373,"false"
23.0,24,41,14,4619.179856346892,"true"
23.0,1,5,41,478.49008045573225,"true"
23.0,13,53,45,5427.971244870326,"true"
23.0,3,5,14,478.54562070611803,"true"
23.0,2,5,7,478.2878369626148,"true"
23.0,18,41,36,4714.6952338472975,"true"
23.0,9,17,9,38435.245698257524,"true"
23.0,21,53,28,1451.7006377875805,"true"
23.0,16,41,2,5325.004900517225,"false"
23.0,25,53,13,4850.719074949622,"true"
23.0,22,41,18,4720.211143258771,"true"
23.0,17,53,6,1203.1845688067356,"true"
23.0,20,41,28,5094.747496609485,"true"
23.0,0,5,15,475.5102113952913,"true"
23.0,15,29,1,23379.737895446106,"true"
23.0,8,17,23,38490.253564156126,"true"
23.0,10,29,45,23400.36501380747,"true"
23.0,7,17,30,38464.996980184864,"true"
23.0,14,29,4,22372.230604366738,"true"
23.0,5,5,5,475.8335453607663,"true"
23.0,23,53,19,4437.40467292628,"true"
23.0,11,29,44,23412.913110911526,"true"
24.0,4,5,18,474.2582195199566,"true"
24.0,19,53,37,1090.4286765465833,"true"
24.0,6,17,43,38406.69873368366,"true"
24.0,12,41,44,5383.973915857085,"false"
24.0,24,41,14,4715.798585535724,"true"
24.0,1,5,41,476.2991406200772,"true"
24.0,13,53,45,5677.720219926736,"true"
24.0,3,5,14,476.30202049398116,"true"
24.0,2,5,7,476.0953236225238,"true"
24.0,18,41,36,4898.808883643888,"true"
24.0,9,17,9,38352.85638079046,"true"
24.0,21,53,28,1514.8180568218231,"true"
24.0,16,41,2,5313.048591844061,"false"
24.0,25,53,13,5064.054686903954,"true"
24.0,22,41,18,4809.57829348725,"true"
24.0,17,53,6,1173.7956660134964,"true"
24.0,20,41,28,5156.674931928928,"true"
24.0,0,5,15,474.4454379776953,"true"
24.0,15,29,1,23331.944893437932,"true"
24.0,8,17,23,38409.30806694552,"true"
24.0,10,29,45,23351.39249081851,"true"
24.0,7,17,30,38382.50989236681,"true"
24.0,14,29,4,22313.480604366738,"true"
24.0,5,5,5,474.7828299416692,"true"
24.0,23,53,19,4396.110007836884,"true"
24.0,11,29,44,23365.74466743783,"true"
25.0,4,5,18,473.1856453332881,"true"
25.0,19,53,37,1057.9770299740946,"true"
25.0,6,17,43,38318.87087044008,"true"
25.0,12,41,44,5372.732829017797,"false"
25.0,24,41,14,4812.328780813945,"true"
25.0,1,5,41,479.24567268658814,"true"
25.0,13,53,45,5927.469194983146,"true"
