"tick","Money avg. 1 Producers","Money avg. 2 Internationals","Money avg. 3 Wholesalers","Money avg. 4 Retailers","Money avg. 5 Consumers"
30.0,477.8136510133815,37868.028631460584,23039.170771436067,5118.0400589856745,3758.05367650676
31.0,478.3129226700224,37780.16771500802,22990.91980694779,5123.52689464908,3891.3800101485463
32.0,480.22635566549957,38012.31738051593,22619.39953682659,5109.137524860542,4044.6769704271455
33.0,481.5373743867112,37921.79980719428,22564.23945004942,5104.176655323259,4188.640597372413
34.0,483.99647057658814,37830.8585705746,22511.46727548198,5099.420172964494,4332.4954391638685
35.0,487.22788555883795,37849.8207249851,22629.56577065158,4907.022381846786,4476.275707650228
36.0,490.56532861106416,38016.776049728716,22598.970754213,4710.683693766455,4620.012465458216
37.0,492.9673160849038,37923.69470390302,22746.236505663284,4564.956002422741,4763.733855385154
38.0,497.8786598732886,37934.90919260095,22579.57688410722,4606.224399330419,4857.336483013731
39.0,500.5171013224914,38040.72277358957,22614.138733666783,4443.66608981086,4959.280238105937
40.0,505.80066442351176,37941.89489864955,22845.663320486223,4297.942767549042,5041.394171730416
41.0,509.08145863690186,38155.93338534997,22556.24004636584,4282.3345569956255,5131.409926324266
42.0,510.74581305818555,38173.70955387002,22456.55665888575,4288.821245254538,5199.874011886082
43.0,512.6541376420118,38076.2775485846,22467.418093331486,4299.290513558233,5264.692278731221
44.0,515.6703342859972,38179.35634205933,22280.112350196647,4310.034432443163,5327.3207023389
45.0,519.065902900478,38077.957564400276,22292.464317222537,4316.907055320478,5392.42224373016
46.0,521.8912492089665,38083.66242935097,22258.499788486617,4274.1468162534475,5466.91530487784
47.0,524.9224344773086,37980.00480021364,22331.239222473603,4215.4197651243,5555.909809769028
48.0,528.0728877031136,37874.747171076306,22464.32289500168,4076.3935704337414,5684.789508194029
49.0,531.1985930572807,37767.889541938974,22512.465233255378,4000.1934310880133,5807.286415703858
50.0,533.4576317447811,37661.87924216841,22564.91876357569,3906.1709423111906,5944.350140575269
51.0,534.1104910216814,37557.93112314354,22621.51584961763,3853.137772968932,6037.252144184839
52.0,534.0404830522075,37575.0249818084,22425.13183346524,3889.0904332469368,6129.562820551075
53.0,534.1609076527609,37575.03979111978,22244.963598974566,3926.213832773582,6221.31173603614
54.0,534.5220170668748,37578.05018165305,22059.89718126371,3964.271880347009,6312.526978684097
55.0,535.1647669797471,37822.92202054793,21631.09899255534,4001.670631760695,6404.926102215434
56.0,535.9779702453664,37829.63485420692,21510.367234544898,3967.6393469764785,6518.125541526878
57.0,536.8148727483668,37728.71796078907,21614.439334179788,3867.685192150655,6618.964029441511
58.0,539.348699182224,37744.501067371224,21706.187917049745,3692.7860574181655,6724.561491892704
59.0,542.6221535192693,37638.02928834619,21922.552592944667,3569.8089656147476,6774.07682697007
60.0,546.5873724813785,37530.20502360268,22147.450896011807,3447.4691616495634,6818.928867364173
61.0,551.1437739807467,37420.937549388,22380.052075099396,3368.210494337485,6816.830789625633
62.0,555.554869866856,37410.058508343434,22576.114280483423,3249.1410600771587,6812.436863230729
63.0,554.6204697371367,37405.41067226601,22711.57193136975,3171.187069262245,6804.676979908263
64.0,553.6512159439765,37301.38571011032,22786.34661704884,3201.420760897323,6793.881671891429
65.0,552.7148240392393,37196.96074795463,22825.694855064503,3240.1788069598783,6799.064630512541
66.0,551.8883451394477,37194.42317797282,22766.152883471856,3297.815688376702,6784.158039945799
67.0,551.2065783900996,37090.19821581713,22810.087653508042,3314.8622279558217,6808.007785236761
68.0,550.6579272563756,36986.60016759749,22856.722990161,3328.811639509209,6833.668863746596
69.0,550.1502056063963,36983.65694462738,22800.151050822846,3342.957868327723,6861.119022932323
70.0,549.680517179825,36983.00511526216,22743.00053662473,3308.9113427464117,6933.330062873016
