"tick","Money avg. 1 Producers","Money avg. 2 Internationals","Money avg. 3 Wholesalers","Money avg. 4 Retailers","Money avg. 5 Consumers"
69.0,527.0938322749873,36589.97249354702,20686.392209914877,3788.21691980816,8332.025897552188
70.0,534.5340464101076,36474.69060345387,20828.153136177283,3777.372147754659,8322.474917349386
71.0,532.2981258537716,36371.67370089709,21198.144995475483,3499.022981337305,8430.281528636004
72.0,533.4613697097857,36270.78666619191,21240.877844837043,3409.474874905323,8564.530926911917
73.0,531.21756552642,36174.09963148673,21593.10884477602,3189.752610212311,8624.845920285306
74.0,528.8911418719323,36790.39938194172,20801.81934688857,3225.870176052069,8713.441695443653
75.0,527.431384436756,36696.89128169581,20825.89879178962,3352.8388171764896,8628.968965689059
76.0,525.0548194245488,36604.57648140956,20791.117105551988,3290.1760298887525,8772.932592634326
77.0,524.1217657835812,36969.975113243025,20231.91744107658,3260.9596710582696,8926.229552912926
78.0,533.6147666703445,36859.30198770647,20119.15962319028,3286.449311259861,9025.147900917898
79.0,531.1717176080663,36764.22886216993,20006.40180530398,3289.743178469902,9146.929984017796
80.0,528.7777069021535,36669.15573663339,19893.64398741768,3294.8341427166943,9267.488268451649
81.0,536.0605094580867,36559.43341549402,19780.886169531375,3335.307780062932,9353.989018392862
82.0,537.1675284602034,36456.71303569334,19673.34659100012,3367.0026085593195,9449.956141600831
83.0,534.7662540583229,36358.44749758551,19566.39451246887,3473.986509527315,9470.739241198844
84.0,541.070573560468,36247.17601717619,19981.85918519929,3170.076889598282,9555.279759787012
85.0,542.667181232079,36140.90374198181,19934.249922424908,3113.244584618384,9698.071833900405
86.0,542.9765406190992,36035.636233383295,19887.17223533749,3121.9424372969884,9776.716617879021
87.0,542.3366325091946,35931.20595567045,19782.62504125722,3171.5938052532265,9854.223785818438
88.0,541.7295306644615,35826.37567795762,19678.07784717695,3367.275003855343,9787.128947926689
89.0,541.131157020734,35721.14540024477,19755.32502250794,3299.152776345798,9863.852118975958
90.0,538.8550954347971,35618.015122531935,19656.36398223563,3417.5586291083832,9874.36659778298
91.0,536.5290526333894,35514.8848448191,19618.519504555417,3436.893376380541,9945.747314375312
92.0,539.1661799256825,35404.254567106254,20031.553375017054,3170.992954658269,10003.626060968882
93.0,536.8311887858337,35299.92428939342,20196.53254985543,3068.534149166887,10060.743125092955
94.0,534.4897208417322,35199.41916592447,20226.845999216086,3115.2528986006755,10061.575097517403
95.0,537.1576438018542,35096.52807220301,20332.26136544216,2975.5955264708305,10199.059127342165
96.0,534.8503045775265,35382.45240287043,20492.265626603723,2686.6773298207027,10193.392308856588
97.0,532.648439908055,35799.10679427854,19957.29714531686,3268.068296840776,10315.909405080669
98.0,530.5210321700679,35705.55821093749,19845.939381681706,3258.531139268478,10457.185044834234
99.0,535.1907665669329,35786.26066563738,19675.492156570297,3188.3464226770184,10566.150286640099
100.0,535.5411162335514,35808.62591608553,19498.07854956187,3182.536857208594,10664.35022622782
101.0,540.5703068891839,35703.43087983486,19439.043029471595,3132.4672284366548,10798.980519839755
102.0,538.5614701077395,35712.24642955005,19214.19075106802,3108.9451397419457,10952.277480118355
103.0,539.7843561394465,35610.99598260458,19094.07444159209,3240.756919351013,10977.338518725119
104.0,537.8306960503922,35513.863488882154,18973.958132116153,3321.754106289716,11047.034595233052
105.0,535.9643488121958,36884.60077156018,19121.16486061272,3234.8391663818975,11079.434697380431
106.0,545.6311393531342,36760.27531933201,19002.818470813865,3489.89579943727,11003.777256739457
107.0,553.5235486199548,36635.45843389402,19002.574337167724,3401.5842196019307,11136.14635878354
108.0,551.2279833242121,36527.526748818666,18946.82773528042,3526.39962051695,11129.360678543468
109.0,548.8514729126671,36419.5950637433,18893.621902180304,3484.3256955219904,11260.687777875522
110.0,547.7477028580757,36308.90885032827,19031.40105865697,3348.6678729423993,11342.750056830835
111.0,551.6869505209685,36193.46559970394,19103.212279324005,3182.0510823948416,11496.047017109437
112.0,549.0654437593321,36090.28199377089,19061.09351910714,3119.8004161613662,11637.926040592158
113.0,546.4270959168712,36582.12344556005,18895.93902692912,2890.3457614864456,11704.930848307675
114.0,543.8412129694776,36613.63098000792,18811.537431946796,2770.3064335573945,11845.443056424863
115.0,541.3602354774396,36648.919219213756,18593.497961818808,2877.7068874505685,11886.882088835544
116.0,539.8614906937398,36550.21749183122,18475.16180629475,2872.1983897983255,12024.807325036018
117.0,537.7174829306244,36586.249097782034,18991.97845731418,2347.848993071126,12104.998106103292
118.0,535.8176313597762,36834.68785402653,18699.10882814248,2536.4983668891714,12018.75398285396
119.0,534.2098563244462,36737.38612664401,18572.93382959176,2506.4607277036066,12172.050943132559
120.0,535.7034324861306,36634.05385471145,18627.443309899372,2424.5111886513405,12250.47881278662
121.0,534.2521369209929,36535.787240200916,18595.743918803677,2407.017548111173,12333.367535222484
122.0,532.926980463036,36443.30785452521,18654.979639808993,2978.9591591021767,12385.481054196209
123.0,538.641878824332,36336.748359210986,18534.97106139184,3157.6469239435573,12404.744540060321
124.0,549.8604612836741,36796.913848083655,18419.55388409797,2825.8868836672827,12474.408688176954
125.0,548.380044181733,36699.547823480105,18289.24847247616,2846.96320193941,12597.622623780795
126.0,548.3425860934814,36739.32801731073,18179.2174804842,2955.906514282784,12580.859437677447
127.0,547.4679604211136,36639.79664028429,18170.144016145456,2908.8848340756313,12669.164859658093
