"run","tick","random_seed","Produced","Deleted","Consumed","Cut Source","Cut Produced","Consumed Low","Consumed High","Quality ES High","Quality ES Low","Quality NL High","Quality NL Low"
479,1000.0,-1195817280,13153.634493029345,9126.50068955452,3053.607116064316,490.67433191345975,736.01149787019,2381.018356294446,672.5887597698696,544.923700877466,1126.170666641073,1966.640165988832,2808.3768196939864
481,1000.0,-1195814809,11678.603269329116,6501.199602987631,4385.044974571716,910.1539208839854,1365.230881325978,3675.6188404562463,709.4261341154702,1435.2980673406266,2433.451888574643,1374.7923861106203,1672.045330052501
483,1000.0,-1195810356,10984.62898855139,7942.75899338495,2619.7125972456533,702.7964169883124,1054.1946254824688,2370.7707071985647,248.94189004708855,468.15981681561686,601.4731671392698,915.5928557800761,1923.1452079456058
485,1000.0,-1195807306,14378.51508980132,8763.121121970436,4645.937559103267,1157.1335181099912,1735.700277164986,4022.2387824084813,623.6987766947852,2386.4202484416746,3359.0756791297645,863.4027021739452,1592.9355208463562
487,1000.0,-1195801924,11462.297308581376,6337.6322872719875,4379.429427605291,543.4017239916665,815.1025859875002,3906.9246915493513,472.50473605593896,1458.9801973518488,3806.4529551555015,564.3901576158321,1425.812974295128
489,1000.0,-1195796942,8885.589929810583,6581.31156385056,1679.8581340220612,344.1054351739088,516.1581527608632,1549.8104338049882,130.04770021707301,197.53097922382386,1091.0530206718608,581.7505549102793,1084.9932972818976
491,1000.0,-1195795002,11280.993786100904,7181.184031946053,3357.3891599966037,842.8066266570345,1264.2099399855513,2976.399516007189,380.98964398941445,563.3212516861279,1807.0083847562444,1649.2202082187216,2069.132771007919
493,1000.0,-1195791741,9655.102869837201,5522.949688913508,3704.9508924203747,754.3176321393057,1131.4764482089586,3220.547037702912,484.4038547174629,852.5681595295349,1734.7579473765927,1215.9642930742496,2165.5543846938685
495,1000.0,-1195788613,11665.186451848795,9099.652390094268,2767.245242285367,882.6308177421881,1323.9462266132819,2589.278884204145,177.96635808122198,103.78035855566746,0.0,1807.085603947529,2757.1159276908256
497,1000.0,-1195785700,11457.58805682205,8807.621067210117,2235.386404100248,563.7615396145716,845.6423094218571,1774.8122066975218,460.5741974027262,493.54350021605353,511.1186450569224,1598.0512601432138,2666.729498999365
499,1000.0,-1195783252,8707.010576694061,4828.518601763249,3836.4780951789276,711.5882945244266,1067.3824417866394,3571.164451146294,265.3136440326333,867.9569572245828,2455.132316274203,562.5168250703218,1796.7977625255298
501,1000.0,-1195779849,7020.725346184792,5280.642601615623,1545.017954185659,534.285831340286,801.4287470104293,1394.3225758086737,150.6953783769852,601.9974573939306,1165.9104579589628,882.9068629010528,528.8015126333523
503,1000.0,-1195777987,14777.552035147697,9766.631346990467,3802.097908857019,647.2722875940266,970.9084313910392,3120.107104551588,681.9908043054312,1169.5025423413717,2120.756403319114,1713.009181455401,3228.2199086017145
505,1000.0,-1195773167,9483.764289971077,6197.262876873828,3015.191771412747,845.7103766866767,1268.5655650300148,2995.526875952671,19.6648954600759,1616.582356588221,3875.3410914702213,100.17448829170759,308.8224767551461
507,1000.0,-1195770306,9568.116757148238,6843.215479736087,2408.2394773100646,715.2714297115278,1072.907144567291,2253.3525910475987,154.8868862624657,618.3505380562485,796.4379901682577,841.8915323576044,2026.871003841627
509,1000.0,-1195767550,8898.059680424298,5532.180087078237,3378.514715658506,559.4621431040945,839.1932146561418,3066.992576028112,311.52213963039355,1151.0643835368517,2432.610364621197,543.2316714088539,1389.8378485449257
511,1000.0,-1195764785,9206.77098902801,5448.580961432145,3237.334414584005,376.05784145036637,564.08676217555,3144.257233671202,93.07718091280307,75.47185508927818,2804.5067263146134,743.5148238020589,2328.520542149315
513,1000.0,-1195761541,13898.729696102604,9049.524561055021,3803.033596463385,891.5534320322802,1337.3301480484201,3214.402598979012,588.6309974843729,1548.8768508994963,2297.181427419249,1141.5169981669437,1878.6895781482071
515,1000.0,-1195757705,12893.375916094808,9080.298904019655,3329.8236974458764,783.5858399065626,1175.3787598598428,2868.769061519826,461.0546359260502,898.4101477798868,1873.5633546639792,1424.144616051009,2565.193575426974
517,1000.0,-1195754020,8139.623295257645,4997.323911417548,2770.430564739022,672.3676091944602,1008.5514137916897,2406.6783438106545,363.75222092836736,698.0577566368656,1551.501480255354,1085.9782740551557,1480.1255311692032
519,1000.0,-1195750672,10595.135213223886,6539.063121899676,2545.71880748389,235.93552790064393,353.90329185096584,2368.3931792627436,177.32562822114662,508.4498834814435,2827.8673730233454,800.1847584764969,937.9180576590958
521,1000.0,-1195746807,8397.665091430768,6183.8546107033435,2102.5646347431966,401.9231697995508,602.8847546993267,1846.3431674721012,256.22146727109566,346.54757607354895,671.5324763742086,1172.145342061728,1786.0952679353838
523,1000.0,-1195744704,9007.749853294565,5669.322990354976,2778.6310729322418,326.4141811916665,489.6212717874998,2538.879978474646,239.75109445759563,862.0463146319562,1822.6936468541066,510.028825780684,2057.0969190949836
525,1000.0,-1195742292,14015.52416338553,8929.55000264138,3521.963477207052,683.4866766203041,1025.2300149304558,3001.6595718689055,520.3039053381467,977.1033993104168,2098.2841291496584,792.562651132124,2136.0096788086967
527,1000.0,-1195738236,12003.42046166394,7337.05880371053,3662.7121029563605,874.061738100039,1311.092607150058,3407.485496951483,255.2266060048774,928.596443656762,2347.314757932042,913.4306178343949,2163.2054356579633
529,1000.0,-1195734466,7634.072705441025,4651.831478376833,2557.590712658812,294.21820090907244,441.3273013636087,2405.7774072317366,151.81330542707573,326.2501614068122,1642.912675382447,513.7089254349694,2224.931940983309
531,1000.0,-1195731731,13095.347786322753,9241.543061940105,3254.560963824189,912.3126447998737,1368.4689671998099,3117.7857588361003,136.77520498808855,535.4340627027365,1031.7308715503043,1465.6350006443236,2951.6152451996068
533,1000.0,-1195727824,13510.493971211024,8966.117217775502,3534.1030602835235,561.5222406512933,842.2833609769405,3296.7081174771542,237.39494280636933,408.1755507033475,2191.116657621842,1355.5426369141035,2780.1606291243615
535,1000.0,-1195723567,13512.130937133112,8143.045014372889,4967.5696170725605,1358.3517752147968,2037.527662822195,4588.05651877801,379.51309829455033,1649.7484544136876,3444.5502780495713,1480.4939411901148,2675.469016806436
537,1000.0,-1195718993,9057.714597364824,7266.356354775865,1861.4482901727124,715.0504146341899,1072.575621951285,1734.9186117962608,126.5296783764515,436.72704995612514,1084.9197700353118,636.0655082546416,1059.5440382513632
539,1000.0,-1195716488,9814.49280054625,6744.670247885286,2882.488898353283,448.12352959750365,672.1852943962558,2265.408809069252,617.0800892840305,1703.2582651054408,2604.0976766594995,456.5112710094213,822.9862911324304
541,1000.0,-1195713727,5789.27028604825,3363.070346300581,1875.4280119322457,340.8097645259127,511.2146467888691,1787.2670118571252,88.16100007512053,632.5096137574103,1320.8507783595069,428.64676553160473,871.0580981599667
543,1000.0,-1195711888,15146.694279801593,10651.354857452254,3315.673614449178,777.1007715836121,1165.651157375418,2744.6090791626307,571.0645352865471,943.1071523889073,1846.2399008372709,2193.760663445629,2467.3338158141073
545,1000.0,-1195707727,11583.992013695195,7607.73859101414,3355.978709184587,1011.753685796602,1517.6305286949028,3201.2567114339868,154.72199775060008,783.0017662439396,2347.772184259864,1044.995285538974,2337.4524181112174
547,1000.0,-1195703287,12274.918836534305,6673.9890393665255,4450.193029817641,596.4833403574304,894.7250105361454,3992.2990795623,457.89395025534157,692.2651529487998,3432.2518959710033,1002.1061789540454,2298.163293519778
549,1000.0,-1195699086,14692.893889092895,9642.357518638128,4560.429838126604,977.5085848142012,1466.2628772213016,4198.578486602873,361.8513515237309,2214.111488149902,5287.990776338836,380.4593878266019,1048.0751501300533
551,1000.0,-1195694609,8939.190475272952,6627.754375812893,2473.287618045524,347.43887815346,521.15831723019,2282.597756097706,190.689861947818,357.5367392389383,2200.38802034501,650.3643781926135,1598.32050774471
553,1000.0,-1195691727,11165.665871666886,5559.350107652952,4766.6781567759035,1548.7142549609778,2323.0713824414693,4389.221484793887,377.4566719820167,1339.8963746527643,1966.207375633643,1351.3101831426955,2683.737077410969
555,1000.0,-1195688165,11796.200793793552,8761.077079431552,2889.090385820286,585.3311354582073,877.9967031873109,2521.877924490617,367.2124613296692,933.63330315554,1797.9003354057095,1016.4481534874614,1357.4987713954047
