"tick","IdSupplier","IdClient","LocationX","LocationY","Size"
22.0,1,1,4.2,31.2,2.6427405936918893
22.0,1,1,2.2,31.2,4.249249650006773
22.0,8,14,26.6,10.600000000000001,25.0
22.0,1,1,3.2,31.2,3.3271783706231135
22.0,18,23,50.6,25.6,3.449626611665722
22.0,3,3,3.2,26.2,3.4150500870175255
23.0,3,3,3.2,26.2,4.101384474650965
23.0,24,17,47.6,6.899999999999999,2.0294561486243405
23.0,24,17,44.6,8.399999999999999,2.078946926708397
23.0,1,7,11.6,37.8,5.433769444013315
23.0,22,19,50.6,35.8,1.89695437541367
23.0,2,8,8.6,39.2,5.0
23.0,18,23,50.6,25.6,3.545911426432381
23.0,20,23,50.6,24.0,1.3386313142920372
23.0,22,19,47.6,31.55,1.9330706963340119
23.0,18,23,47.6,28.6,3.6373820004607076
23.0,24,17,50.6,5.399999999999999,2.0522967429727084
23.0,22,19,44.6,27.3,1.9673812012083367
23.0,2,2,2.2,42.2,0.25
23.0,3,6,8.6,22.6,7.325759194509761
23.0,1,1,3.2,31.2,4.249249650006773
23.0,18,23,44.6,31.6,3.724279045787618
23.0,1,1,4.2,31.2,3.3271783706231135
23.0,1,1,2.2,31.2,5.004086822961337
23.0,3,3,2.2,26.2,5.0729073267778
23.0,3,3,4.2,26.2,3.4150500870175255
24.0,3,3,4.2,26.2,4.101384474650965
24.0,24,17,50.6,5.399999999999999,2.0294561486243405
24.0,1,1,2.2,31.2,5.926275329816216
24.0,24,17,47.6,6.899999999999999,2.078946926708397
24.0,24,17,44.6,8.399999999999999,2.1259631658882507
24.0,2,2,2.2,42.2,0.7375
24.0,1,7,14.6,40.8,5.433769444013315
24.0,22,19,44.6,27.3,1.9773113630731445
24.0,2,8,11.6,36.7,5.0
24.0,1,7,8.6,34.8,5.969918964315003
24.0,22,19,50.6,35.8,1.9330706963340119
24.0,18,23,50.6,25.6,3.6373820004607076
24.0,18,23,44.6,31.6,3.8068312388481824
24.0,22,19,47.6,31.55,1.9673812012083367
24.0,2,2,3.2,42.2,0.25
24.0,3,6,11.6,19.6,7.325759194509761
24.0,1,1,4.2,31.2,4.249249650006773
24.0,3,3,2.2,26.2,5.909682628287272
24.0,18,23,47.6,28.6,3.724279045787618
24.0,1,1,3.2,31.2,5.004086822961337
24.0,14,20,32.6,11.8,5.0
24.0,3,3,3.2,26.2,5.0729073267778
25.0,3,6,8.6,22.6,7.516434561668491
25.0,24,17,44.6,8.399999999999999,2.170628593109112
25.0,1,1,3.2,31.2,5.926275329816216
25.0,24,17,50.6,5.399999999999999,2.078946926708397
25.0,24,17,47.6,6.899999999999999,2.1259631658882507
25.0,3,3,2.2,26.2,6.956532143330488
25.0,2,2,3.2,42.2,0.7375
25.0,14,20,32.6,11.8,5.0403125255456676
25.0,22,19,47.6,31.55,1.9773113630731445
25.0,2,2,2.2,42.2,1.313125
25.0,2,8,14.6,34.2,5.0
25.0,1,7,11.6,37.8,5.969918964315003
25.0,22,19,44.6,27.3,1.9634779116529277
25.0,18,23,47.6,28.6,3.8068312388481824
25.0,22,19,50.6,35.8,1.9673812012083367
25.0,2,2,4.2,42.2,0.25
25.0,3,6,14.6,16.6,7.325759194509761
25.0,3,3,3.2,26.2,5.909682628287272
25.0,1,1,2.2,31.2,6.660089779270971
25.0,18,23,50.6,25.6,3.724279045787618
25.0,1,1,4.2,31.2,5.004086822961337
25.0,14,20,35.6,17.3,5.0
25.0,3,3,4.2,26.2,5.0729073267778
26.0,24,17,47.6,6.899999999999999,2.170628593109112
26.0,24,17,44.6,8.399999999999999,2.186526102215201
26.0,3,6,8.6,22.6,5.0729073267778
26.0,3,3,3.2,26.2,6.956532143330488
26.0,2,2,4.2,42.2,0.7375
26.0,14,20,35.6,17.3,5.0403125255456676
26.0,0,8,8.6,37.800000000000004,5.0
26.0,22,19,50.6,35.8,1.9773113630731445
26.0,2,2,3.2,42.2,1.313125
26.0,22,19,47.6,31.55,1.9634779116529277
26.0,4,6,8.6,21.2,5.0
26.0,3,3,4.2,26.2,5.909682628287272
26.0,14,20,38.6,22.8,5.0
26.0,5,5,2.2,20.2,0.25
26.0,3,6,11.6,19.6,7.516434561668491
26.0,1,1,4.2,31.2,5.926275329816216
26.0,0,0,2.2,40.2,0.25
26.0,24,17,50.6,5.399999999999999,2.1259631658882507
26.0,4,4,2.2,24.2,0.25
26.0,5,7,8.6,27.1,5.0
26.0,22,19,44.6,27.3,1.925068123405824
26.0,1,7,8.6,34.8,9.25333647296811
26.0,14,20,32.6,11.8,5.079607698794667
26.0,1,1,2.2,31.2,7.638050339882417
26.0,1,7,14.6,40.8,5.969918964315003
26.0,18,23,50.6,25.6,3.8068312388481824
26.0,3,3,2.2,26.2,8.029534644265674
26.0,2,2,2.2,42.2,1.9563388368297747
26.0,1,1,3.2,31.2,6.660089779270971
27.0,24,17,50.6,5.399999999999999,2.170628593109112
27.0,7,15,20.599999999999998,30.6,26.947987271133908
27.0,24,17,47.6,6.899999999999999,2.186526102215201
27.0,3,6,11.6,19.6,5.0729073267778
27.0,3,3,4.2,26.2,6.956532143330488
27.0,14,20,38.6,22.8,5.0403125255456676
27.0,0,8,11.6,35.800000000000004,5.0
27.0,2,2,4.2,42.2,1.313125
27.0,4,4,2.2,24.2,0.7375
27.0,22,19,50.6,35.8,1.9634779116529277
27.0,14,20,32.6,11.8,5.117669231049483
27.0,4,6,11.6,18.7,5.0
27.0,2,2,2.2,42.2,2.873345799266473
27.0,1,1,2.2,31.2,8.633697028985726
27.0,0,0,2.2,40.2,0.7375
27.0,24,17,44.6,8.399999999999999,2.175388644086308
27.0,3,3,2.2,26.2,9.12480121790873
27.0,5,5,3.2,20.2,0.25
27.0,3,6,14.6,16.6,7.516434561668491
27.0,0,0,3.2,40.2,0.25
27.0,4,4,3.2,24.2,0.25
27.0,5,7,11.6,32.85,5.0
27.0,22,19,47.6,31.55,1.925068123405824
27.0,1,7,11.6,37.8,9.25333647296811
27.0,14,20,35.6,17.3,5.079607698794667
27.0,1,1,3.2,31.2,7.638050339882417
27.0,3,6,8.6,22.6,5.909682628287272
27.0,5,5,2.2,20.2,0.7375
27.0,3,3,3.2,26.2,8.029534644265674
27.0,2,2,3.2,42.2,1.9563388368297747
27.0,1,7,8.6,34.8,5.926275329816216
27.0,1,1,4.2,31.2,6.660089779270971
28.0,7,15,23.599999999999998,20.1,26.947987271133908
28.0,24,17,50.6,5.399999999999999,2.186526102215201
28.0,3,6,14.6,16.6,5.0729073267778
28.0,0,8,14.6,33.800000000000004,5.0
28.0,3,6,8.6,22.6,6.956532143330488
28.0,4,4,3.2,24.2,0.7375
28.0,5,5,2.2,20.2,1.249711635627028
28.0,14,20,35.6,17.3,5.117669231049483
28.0,4,6,14.6,16.2,5.0
28.0,2,2,3.2,42.2,2.873345799266473
28.0,4,4,2.2,24.2,1.2629500024077953
28.0,1,1,3.2,31.2,8.633697028985726
28.0,0,0,3.2,40.2,0.7375
28.0,1,7,8.6,34.8,6.660089779270971
28.0,24,17,44.6,8.399999999999999,2.1397099968016002
28.0,24,17,47.6,6.899999999999999,2.175388644086308
28.0,2,2,2.2,42.2,3.8423350053501926
28.0,3,3,3.2,26.2,9.12480121790873
28.0,5,5,4.2,20.2,0.25
28.0,0,0,4.2,40.2,0.25
28.0,4,4,4.2,24.2,0.25
28.0,5,7,14.6,38.6,5.0
28.0,22,19,50.6,35.8,1.925068123405824
28.0,1,7,14.6,40.8,9.25333647296811
28.0,1,1,2.2,31.2,9.644389421136003
28.0,14,20,38.6,22.8,5.079607698794667
28.0,1,1,4.2,31.2,7.638050339882417
28.0,3,3,2.2,26.2,10.0
28.0,3,6,11.6,19.6,5.909682628287272
28.0,5,5,3.2,20.2,0.7375
28.0,0,0,2.2,40.2,1.2720118022940934
28.0,3,3,4.2,26.2,8.029534644265674
28.0,2,2,4.2,42.2,1.9563388368297747
28.0,1,7,11.6,37.8,5.926275329816216
29.0,7,15,26.599999999999998,9.600000000000001,26.947987271133908
29.0,2,2,2.2,42.2,5.136640786626757
29.0,3,6,11.6,19.6,6.956532143330488
29.0,1,1,2.2,31.2,10.0
29.0,4,4,4.2,24.2,0.7375
29.0,5,5,3.2,20.2,1.249711635627028
29.0,14,20,38.6,22.8,5.117669231049483
29.0,2,2,4.2,42.2,2.873345799266473
29.0,4,4,3.2,24.2,1.2629500024077953
29.0,0,0,2.2,40.2,1.832140112565496
29.0,1,1,4.2,31.2,8.633697028985726
29.0,5,5,2.2,20.2,1.7559043932161498
29.0,0,0,4.2,40.2,0.7375
29.0,1,7,11.6,37.8,6.660089779270971
29.0,24,17,47.6,6.899999999999999,2.1397099968016002
29.0,24,17,50.6,5.399999999999999,2.175388644086308
29.0,2,2,3.2,42.2,3.8423350053501926
29.0,3,3,4.2,26.2,9.12480121790873
29.0,4,4,2.2,24.2,1.8063131638712002
29.0,3,3,2.2,26.2,10.0
29.0,2,8,8.6,39.2,6.34182014664136
29.0,1,7,8.6,34.8,7.638050339882417
29.0,1,1,3.2,31.2,9.644389421136003
29.0,3,3,3.2,26.2,10.0
29.0,3,6,14.6,16.6,5.909682628287272
29.0,5,5,4.2,20.2,0.7375
29.0,0,0,3.2,40.2,1.2720118022940934
29.0,3,6,8.6,22.6,8.029534644265674
29.0,1,7,14.6,40.8,5.926275329816216
30.0,20,23,44.6,26.0,1.0
30.0,3,3,2.2,26.2,10.0
30.0,2,2,3.2,42.2,5.136640786626757
30.0,3,6,14.6,16.6,6.956532143330488
30.0,1,1,3.2,31.2,10.0
30.0,5,5,4.2,20.2,1.249711635627028
30.0,2,2,2.2,42.2,6.3553311731824556
30.0,4,4,4.2,24.2,1.2629500024077953
30.0,6,10,20.599999999999998,23.200000000000003,30.82478371124332
30.0,0,0,3.2,40.2,1.832140112565496
30.0,5,5,3.2,20.2,1.7559043932161498
30.0,1,7,14.6,40.8,6.660089779270971
30.0,24,17,50.6,5.399999999999999,2.1397099968016002
30.0,4,4,2.2,24.2,2.337048682348048
30.0,2,2,4.2,42.2,3.8423350053501926
30.0,4,4,3.2,24.2,1.8063131638712002
30.0,3,3,3.2,26.2,10.0
30.0,2,8,11.6,36.7,6.34182014664136
30.0,1,1,2.2,31.2,10.0
30.0,1,7,11.6,37.8,7.638050339882417
30.0,3,6,8.6,22.6,9.12480121790873
30.0,15,18,32.599999999999994,11.399999999999999,5.979250174174581
30.0,1,1,4.2,31.2,9.644389421136003
30.0,1,7,8.6,34.8,8.633697028985726
30.0,3,3,4.2,26.2,10.0
30.0,0,0,4.2,40.2,1.2720118022940934
30.0,3,6,11.6,19.6,8.029534644265674
30.0,0,0,2.2,40.2,2.3861125552840896
30.0,5,5,2.2,20.2,2.2294202172031126
31.0,20,23,47.6,25.0,1.0
31.0,3,3,3.2,26.2,10.0
31.0,0,0,2.2,40.2,2.901798853645216
31.0,2,2,4.2,42.2,5.136640786626757
31.0,1,7,8.6,34.8,9.644389421136003
31.0,1,1,4.2,31.2,10.0
31.0,4,4,2.2,24.2,2.8245927597770177
31.0,2,2,3.2,42.2,6.3553311731824556
31.0,6,10,23.599999999999998,30.700000000000003,30.82478371124332
31.0,1,1,2.2,31.2,10.0
31.0,0,0,4.2,40.2,1.832140112565496
31.0,5,5,4.2,20.2,1.7559043932161498
31.0,4,4,3.2,24.2,2.337048682348048
31.0,7,15,20.599999999999998,30.6,26.839701582055298
31.0,3,6,8.6,22.6,10.0
31.0,4,4,4.2,24.2,1.8063131638712002
31.0,2,8,8.6,39.2,6.715680804616666
31.0,3,3,4.2,26.2,10.0
31.0,2,2,2.2,42.2,7.708913008248366
31.0,5,5,2.2,20.2,2.6928007816139026
31.0,2,8,14.6,34.2,6.34182014664136
31.0,1,1,3.2,31.2,10.0
31.0,1,7,14.6,40.8,7.638050339882417
31.0,3,6,11.6,19.6,9.12480121790873
31.0,15,18,35.599999999999994,19.9,5.979250174174581
31.0,1,7,11.6,37.8,8.633697028985726
31.0,15,18,32.599999999999994,11.399999999999999,6.198890982044613
31.0,3,3,2.2,26.2,10.0
31.0,3,6,14.6,16.6,8.029534644265674
31.0,0,0,3.2,40.2,2.3861125552840896
31.0,5,5,3.2,20.2,2.2294202172031126
31.0,20,23,44.6,26.0,1.0116555521940864
32.0,15,18,32.599999999999994,11.399999999999999,6.409046520482339
32.0,20,23,50.6,24.0,1.0
32.0,3,3,4.2,26.2,10.0
32.0,0,0,3.2,40.2,2.901798853645216
32.0,1,7,11.6,37.8,9.644389421136003
32.0,20,23,44.6,26.0,1.0196455491687642
32.0,2,8,8.6,39.2,5.136640786626757
32.0,4,4,3.2,24.2,2.8245927597770177
32.0,2,2,4.2,42.2,6.3553311731824556
32.0,6,10,26.599999999999998,38.2,30.82478371124332
32.0,1,1,3.2,31.2,10.0
32.0,0,0,2.2,40.2,3.6262252781327864
32.0,4,4,4.2,24.2,2.337048682348048
32.0,7,15,23.599999999999998,20.1,26.839701582055298
32.0,3,6,11.6,19.6,10.0
32.0,2,8,11.6,36.7,6.715680804616666
32.0,2,2,3.2,42.2,7.708913008248366
32.0,5,5,3.2,20.2,2.6928007816139026
32.0,5,5,2.2,20.2,3.1131893876142547
32.0,4,6,8.6,21.2,6.31418183312884
32.0,1,1,4.2,31.2,10.0
32.0,1,7,8.6,34.8,10.0
32.0,4,4,2.2,24.2,3.5550326456998405
32.0,3,6,14.6,16.6,9.12480121790873
32.0,15,18,38.599999999999994,28.4,5.979250174174581
32.0,1,7,14.6,40.8,8.633697028985726
32.0,15,18,35.599999999999994,19.9,6.198890982044613
32.0,3,3,2.2,26.2,10.0
32.0,3,3,3.2,26.2,10.0
32.0,1,1,2.2,31.2,10.0
32.0,2,2,2.2,42.2,9.041478442709115
32.0,0,0,4.2,40.2,2.3861125552840896
32.0,5,5,4.2,20.2,2.2294202172031126
32.0,20,23,47.6,25.0,1.0116555521940864
32.0,0,8,8.6,37.800000000000004,5.568993674460266
32.0,3,6,8.6,22.6,10.0
33.0,15,18,35.599999999999994,19.9,6.409046520482339
33.0,0,0,4.2,40.2,2.901798853645216
33.0,1,7,14.6,40.8,9.644389421136003
33.0,20,23,47.6,25.0,1.0196455491687642
33.0,4,4,2.2,24.2,4.225703338337839
33.0,2,8,11.6,36.7,5.136640786626757
33.0,4,4,4.2,24.2,2.8245927597770177
33.0,2,8,8.6,39.2,6.3553311731824556
33.0,0,0,2.2,40.2,4.316649302465104
33.0,5,7,8.6,27.1,6.294078155756794
33.0,1,1,4.2,31.2,10.0
33.0,0,0,3.2,40.2,3.6262252781327864
33.0,7,15,26.599999999999998,9.600000000000001,26.839701582055298
33.0,3,6,14.6,16.6,10.0
33.0,1,1,2.2,31.2,10.0
33.0,2,8,14.6,34.2,6.715680804616666
33.0,1,7,8.6,34.8,10.0
33.0,20,23,44.6,26.0,1.024307407565489
33.0,5,5,2.2,20.2,3.816451107405414
33.0,2,2,4.2,42.2,7.708913008248366
33.0,5,5,4.2,20.2,2.6928007816139026
33.0,5,5,3.2,20.2,3.1131893876142547
33.0,4,6,11.6,18.7,6.31418183312884
33.0,18,23,44.6,31.6,4.262440189895656
33.0,1,7,11.6,37.8,10.0
33.0,10,24,32.599999999999994,34.0,6.9608518754296504
33.0,4,4,3.2,24.2,3.5550326456998405
33.0,3,6,8.6,22.6,10.0
33.0,15,18,38.599999999999994,28.4,6.198890982044613
33.0,3,3,3.2,26.2,10.0
33.0,3,3,4.2,26.2,10.0
33.0,1,1,3.2,31.2,10.0
33.0,2,2,2.2,42.2,10.0
33.0,2,2,3.2,42.2,9.041478442709115
33.0,20,23,50.6,24.0,1.0116555521940864
33.0,0,8,11.6,35.800000000000004,5.568993674460266
33.0,15,18,32.599999999999994,11.399999999999999,6.611173361814308
33.0,3,3,2.2,26.2,10.0
33.0,3,6,11.6,19.6,10.0
34.0,0,0,2.2,40.2,5.208360799176983
34.0,15,18,38.599999999999994,28.4,6.409046520482339
34.0,20,23,50.6,24.0,1.0196455491687642
34.0,4,4,3.2,24.2,4.225703338337839
34.0,3,3,2.2,26.2,10.0
34.0,1,7,8.6,34.8,10.0
34.0,2,8,14.6,34.2,5.136640786626757
34.0,6,10,20.599999999999998,23.200000000000003,34.11086800550489
34.0,2,8,11.6,36.7,6.3553311731824556
34.0,0,0,3.2,40.2,4.316649302465104
34.0,10,24,32.599999999999994,34.0,7.0397278130742835
34.0,5,7,11.6,32.85,6.294078155756794
34.0,0,0,4.2,40.2,3.6262252781327864
34.0,15,18,32.599999999999994,11.399999999999999,6.806399753825344
34.0,2,8,8.6,39.2,7.708913008248366
34.0,3,6,8.6,22.6,10.0
34.0,18,23,44.6,31.6,4.318084325750819
34.0,20,23,44.6,26.0,1.0259539662496193
34.0,1,1,3.2,31.2,10.0
34.0,1,7,11.6,37.8,10.0
34.0,20,23,47.6,25.0,1.024307407565489
34.0,5,5,3.2,20.2,3.816451107405414
34.0,5,5,4.2,20.2,3.1131893876142547
34.0,4,6,14.6,16.2,6.31418183312884
34.0,18,23,47.6,28.6,4.262440189895656
34.0,1,7,14.6,40.8,10.0
34.0,10,24,35.599999999999994,25.5,6.9608518754296504
34.0,4,4,4.2,24.2,3.5550326456998405
34.0,3,6,11.6,19.6,10.0
34.0,4,6,8.6,21.2,5.161641442125066
34.0,4,4,2.2,24.2,5.068951685695691
34.0,3,3,4.2,26.2,10.0
34.0,1,1,4.2,31.2,10.0
34.0,2,2,3.2,42.2,10.0
34.0,2,2,4.2,42.2,9.041478442709115
34.0,2,2,2.2,42.2,10.0
34.0,0,8,8.6,37.800000000000004,5.287911408929306
34.0,5,5,2.2,20.2,4.431148655996922
34.0,0,8,14.6,33.800000000000004,5.568993674460266
34.0,15,18,35.599999999999994,19.9,6.611173361814308
34.0,1,1,2.2,31.2,10.0
34.0,3,3,3.2,26.2,10.0
34.0,3,6,14.6,16.6,10.0
35.0,0,0,3.2,40.2,5.208360799176983
35.0,0,0,2.2,40.2,5.985868718422559
