"tick","IdSupplier","IdClient","LocationX","LocationY","Size","LargestQuality","Connected"
18.0,9,10,26.6,41.400000000000006,25.0,40.0,"true"
18.0,2,2,3.2,13.2,0.25,40.0,"true"
18.0,0,0,2.2,42.2,0.25,60.0,"true"
18.0,2,6,11.6,14.299999999999999,5.0,40.0,"true"
18.0,20,19,50.6,35.6,4.0,40.0,"true"
18.0,0,7,8.6,41.900000000000006,5.0,60.0,"true"
18.0,2,2,2.2,13.2,0.7375,40.0,"true"
18.0,16,25,44.6,9.6,6.072220442001708,40.0,"true"
18.0,24,25,47.6,14.75,1.444756766082719,40.0,"false"
19.0,10,18,32.6,39.400000000000006,6.549965820086807,40.0,"true"
19.0,2,2,4.2,13.2,0.25,40.0,"true"
19.0,0,0,3.2,42.2,0.25,60.0,"true"
19.0,2,6,14.6,14.799999999999999,5.0,40.0,"true"
19.0,2,2,2.2,13.2,1.3146756535053155,40.0,"true"
19.0,0,7,11.6,41.650000000000006,5.0,60.0,"true"
19.0,2,2,3.2,13.2,0.7375,40.0,"true"
19.0,16,25,47.6,11.6,6.072220442001708,40.0,"true"
19.0,15,20,32.6,11.0,5.0,40.0,"true"
19.0,0,0,2.2,42.2,0.7375,60.0,"true"
19.0,24,25,50.6,15.0,1.444756766082719,40.0,"false"
20.0,15,20,32.6,11.0,5.153372386101735,40.0,"true"
20.0,10,18,35.6,37.900000000000006,6.549965820086807,40.0,"true"
20.0,0,0,4.2,42.2,0.25,60.0,"true"
20.0,0,0,2.2,42.2,1.3420230931558481,60.0,"true"
20.0,2,2,3.2,13.2,1.3146756535053155,40.0,"true"
20.0,2,2,2.2,13.2,1.9603217174432714,40.0,"true"
20.0,0,7,14.6,41.400000000000006,5.0,60.0,"true"
20.0,2,2,4.2,13.2,0.7375,40.0,"true"
20.0,16,25,50.6,13.6,6.072220442001708,40.0,"true"
20.0,15,20,35.6,17.5,5.0,40.0,"true"
20.0,0,0,3.2,42.2,0.7375,60.0,"true"
20.0,10,18,32.6,39.400000000000006,6.670888034669396,40.0,"true"
21.0,10,18,32.6,39.400000000000006,6.788491973118845,40.0,"true"
21.0,15,20,35.6,17.5,5.153372386101735,40.0,"true"
21.0,0,0,2.2,42.2,2.0393258164380392,60.0,"true"
21.0,2,2,2.2,13.2,2.642563218029619,40.0,"true"
21.0,10,18,38.6,36.400000000000006,6.549965820086807,40.0,"true"
21.0,0,0,3.2,42.2,1.3420230931558481,60.0,"true"
21.0,1,1,2.2,37.2,0.25,40.0,"true"
21.0,2,2,4.2,13.2,1.3146756535053155,40.0,"true"
21.0,2,2,3.2,13.2,1.9603217174432714,40.0,"true"
21.0,15,20,38.6,24.0,5.0,40.0,"true"
21.0,0,0,4.2,42.2,0.7375,60.0,"true"
21.0,10,18,35.6,37.900000000000006,6.670888034669396,40.0,"true"
22.0,10,18,35.6,37.900000000000006,6.788491973118845,40.0,"true"
22.0,0,0,3.2,42.2,2.0393258164380392,60.0,"true"
22.0,1,1,3.2,37.2,0.25,40.0,"true"
22.0,2,2,2.2,13.2,3.3267762203406477,40.0,"true"
22.0,2,2,4.2,13.2,1.9603217174432714,40.0,"true"
22.0,0,0,2.2,42.2,2.794739663062388,60.0,"true"
22.0,15,20,38.6,24.0,5.153372386101735,40.0,"true"
22.0,2,2,3.2,13.2,2.642563218029619,40.0,"true"
22.0,0,0,4.2,42.2,1.3420230931558481,60.0,"true"
22.0,1,9,8.6,38.7,6.171198848169297,40.0,"true"
22.0,18,17,44.6,26.5,2.217188074114523,40.0,"true"
22.0,1,1,2.2,37.2,0.9104508362311203,40.0,"true"
22.0,10,18,38.6,36.400000000000006,6.670888034669396,40.0,"true"
