"tick","IdClient","IdSupplier","LocationX","LocationY","Size"
10.0,22,11,38.6,26.0,5.561402414082579
10.0,14,8,26.6,10.200000000000001,25.69165507358068
10.0,11,9,23.6,35.15,25.0
10.0,18,15,35.6,19.499999999999996,11.325601963126113
10.0,21,16,47.6,17.9,1.4333195020595904
10.0,23,18,44.6,31.2,2.319871738588247
10.0,18,15,32.6,10.999999999999996,10.989910772416055
10.0,23,18,47.6,28.2,2.47264429700878
10.0,18,15,38.6,27.999999999999996,11.662327233568261
10.0,20,14,38.6,22.4,5.381057132409688
10.0,21,16,50.6,23.4,1.4760245616749623
10.0,19,22,47.6,31.15,1.5450168312060106
10.0,20,14,35.6,16.9,5.294698678702007
10.0,13,20,44.6,31.299999999999997,2.2512898095336595
11.0,25,12,44.6,34.7,2.3862827997886504
11.0,25,12,47.6,25.45,2.5229055211924925
11.0,10,6,20.599999999999998,22.799999999999997,50.0
11.0,13,20,44.6,31.299999999999997,2.3961241445217465
11.0,24,10,35.6,25.1,5.694848161126283
11.0,22,11,32.6,36.49999999999999,5.4534029402948
11.0,14,8,20.6,23.700000000000003,25.0
11.0,23,18,47.6,28.2,2.617778227508287
11.0,15,7,20.6,30.200000000000003,50.0
11.0,15,7,23.6,19.700000000000003,51.3357159962591
11.0,13,20,47.6,35.05,2.533716762760429
11.0,17,24,47.6,6.500000000000001,1.7466269068118467
11.0,18,15,38.6,27.999999999999996,11.731131121651341
11.0,23,18,50.6,25.2,2.755655461482818
11.0,13,20,50.6,38.8,2.664429750087178
11.0,10,6,26.599999999999998,37.8,52.84501417883348
11.0,24,10,32.6,33.6,5.561112547629301
11.0,15,7,26.6,9.200000000000001,52.61440749572091
11.0,19,22,50.6,35.4,1.649757567560924
11.0,17,18,50.6,10.0,1.0
11.0,11,9,23.6,35.15,25.47026419908194
11.0,10,6,23.599999999999998,30.299999999999997,51.45172033139257
11.0,17,24,44.6,8.000000000000002,1.6796456013648138
11.0,13,24,50.6,35.4,1.0
11.0,19,22,47.6,31.15,1.5987300293367355
11.0,22,11,35.6,31.249999999999996,5.561402414082579
11.0,14,8,23.6,16.950000000000003,25.69165507358068
11.0,17,24,50.6,5.0,1.8102591469865281
11.0,11,9,20.6,30.9,25.0
11.0,18,15,32.6,10.999999999999996,11.325601963126113
11.0,21,16,44.6,12.399999999999999,1.4333195020595904
11.0,21,16,50.6,23.4,1.5165943683095657
11.0,23,18,44.6,31.2,2.47264429700878
11.0,18,15,35.6,19.499999999999996,11.662327233568261
11.0,20,14,35.6,16.9,5.381057132409688
11.0,25,12,50.6,16.2,2.6526971065261424
11.0,21,16,47.6,17.9,1.4760245616749623
11.0,23,20,50.6,23.6,1.0
11.0,19,22,44.6,26.9,1.5450168312060106
11.0,20,14,32.6,11.399999999999999,5.294698678702007
11.0,11,9,26.6,39.4,25.92273658295156
11.0,14,8,26.6,10.200000000000001,26.352285889342955
12.0,25,12,44.6,34.7,2.5229055211924925
12.0,24,10,32.6,33.6,5.694848161126283
12.0,13,20,50.6,38.8,2.788607088047589
12.0,22,11,38.6,26.0,5.0
12.0,23,18,44.6,31.2,2.617778227508287
12.0,15,7,20.6,30.200000000000003,51.3357159962591
12.0,13,20,44.6,31.299999999999997,2.533716762760429
12.0,17,24,44.6,8.000000000000002,1.7466269068118467
12.0,18,15,35.6,19.499999999999996,11.731131121651341
12.0,23,18,47.6,28.2,2.755655461482818
12.0,13,20,47.6,35.05,2.664429750087178
12.0,10,6,23.599999999999998,30.299999999999997,52.84501417883348
12.0,15,7,23.6,19.700000000000003,52.61440749572091
12.0,19,22,47.6,31.15,1.649757567560924
12.0,11,9,26.6,39.4,26.358203347746954
12.0,17,18,47.6,17.75,1.0
12.0,23,20,50.6,23.6,1.0744342036620147
12.0,11,9,20.6,30.9,25.47026419908194
12.0,10,6,26.599999999999998,37.8,54.18255048806905
12.0,13,24,50.6,35.4,1.0679684710623907
12.0,10,6,20.599999999999998,22.799999999999997,51.45172033139257
12.0,13,24,47.6,27.4,1.0
12.0,19,22,44.6,26.9,1.5987300293367355
12.0,17,18,50.6,10.0,1.0074280967576499
12.0,19,22,50.6,35.4,1.6982337288739031
12.0,25,12,50.6,16.2,2.77599911259311
12.0,22,11,32.6,36.49999999999999,5.561402414082579
12.0,15,7,26.6,9.200000000000001,53.83893124918998
12.0,14,8,20.6,23.700000000000003,25.69165507358068
12.0,17,24,47.6,6.500000000000001,1.8102591469865281
12.0,23,18,50.6,25.2,2.8866388337586226
12.0,21,16,50.6,23.4,1.555135684612439
12.0,18,15,38.6,27.999999999999996,12.059840566970149
12.0,21,16,47.6,17.9,1.5165943683095657
12.0,18,15,32.6,10.999999999999996,11.662327233568261
12.0,20,14,32.6,11.399999999999999,5.381057132409688
12.0,25,12,47.6,25.45,2.6526971065261424
12.0,21,16,44.6,12.399999999999999,1.4760245616749623
12.0,23,20,47.6,24.6,1.0
12.0,11,9,23.6,35.15,25.92273658295156
12.0,17,24,50.6,5.0,1.8707097751524755
12.0,14,8,23.6,16.950000000000003,26.352285889342955
12.0,14,8,26.6,10.200000000000001,26.983733678984667
12.0,20,14,38.6,22.4,5.0
13.0,19,22,50.6,35.4,1.7442860821212334
13.0,15,7,26.6,9.200000000000001,55.01197621407659
13.0,6,3,14.6,16.200000000000003,10.0
13.0,7,1,14.600000000000001,40.4,10.0
13.0,10,6,20.599999999999998,22.799999999999997,52.84501417883348
13.0,19,22,44.6,26.9,1.649757567560924
13.0,14,8,26.6,10.200000000000001,27.587709714498423
13.0,18,15,38.6,27.999999999999996,12.387391795865069
13.0,20,14,38.6,22.4,5.106352724711398
13.0,13,24,44.6,19.4,1.0
13.0,17,18,47.6,17.75,1.0074280967576499
13.0,19,22,47.6,31.15,1.6982337288739031
13.0,23,20,50.6,23.6,1.138924986957828
13.0,22,11,38.6,26.0,5.1212160273672085
13.0,23,18,47.6,28.2,2.8866388337586226
13.0,9,0,14.6,28.6,5.0
13.0,17,18,50.6,10.0,1.011613383839535
13.0,21,16,44.6,12.399999999999999,1.5165943683095657
13.0,8,2,14.6,33.8,5.0
13.0,10,6,26.599999999999998,37.8,55.466854596571864
13.0,25,12,50.6,16.2,2.893136018356729
13.0,23,20,44.6,25.6,1.0
13.0,17,24,47.6,6.500000000000001,1.8707097751524755
13.0,14,8,23.6,16.950000000000003,26.983733678984667
13.0,13,24,50.6,35.4,1.1266400950185425
13.0,20,14,35.6,16.9,5.0
13.0,13,20,47.6,35.05,2.788607088047589
13.0,17,24,50.6,5.0,1.9281378719101254
13.0,22,11,35.6,31.249999999999996,5.0
13.0,11,9,26.6,39.4,26.777407415774686
13.0,23,18,50.6,25.2,3.011073037420637
13.0,18,15,32.6,10.999999999999996,11.731131121651341
13.0,23,18,44.6,31.2,2.755655461482818
13.0,13,20,44.6,31.299999999999997,2.664429750087178
13.0,15,7,20.6,30.200000000000003,52.61440749572091
13.0,11,9,23.6,35.15,26.358203347746954
13.0,17,18,44.6,25.5,1.0
13.0,23,20,47.6,24.6,1.0744342036620147
13.0,10,6,23.599999999999998,30.299999999999997,54.18255048806905
13.0,13,24,47.6,27.4,1.0679684710623907
13.0,21,16,50.6,23.4,1.5917499351001685
13.0,25,12,47.6,25.45,2.77599911259311
13.0,15,7,23.6,19.700000000000003,53.83893124918998
13.0,17,24,44.6,8.000000000000002,1.8102591469865281
13.0,21,16,47.6,17.9,1.555135684612439
13.0,18,15,35.6,19.499999999999996,12.059840566970149
13.0,25,12,44.6,34.7,2.6526971065261424
13.0,11,9,20.6,30.9,25.92273658295156
13.0,14,8,20.6,23.700000000000003,26.352285889342955
13.0,13,20,50.6,38.8,2.90657555910998
14.0,19,22,50.6,35.4,1.7812908369508078
14.0,19,22,47.6,31.15,1.7442860821212334
14.0,15,7,23.6,19.700000000000003,55.01197621407659
14.0,6,3,11.6,19.200000000000003,10.0
14.0,7,1,11.600000000000003,37.4,10.0
14.0,25,12,50.6,16.2,3.0044160788321674
14.0,23,18,50.6,25.2,3.1292855308995504
14.0,14,8,23.6,16.950000000000003,27.587709714498423
14.0,18,15,35.6,19.499999999999996,12.387391795865069
14.0,20,14,35.6,16.9,5.106352724711398
14.0,7,1,14.600000000000001,40.4,15.094000742953234
14.0,17,18,44.6,25.5,1.0074280967576499
14.0,19,22,44.6,26.9,1.6982337288739031
14.0,23,20,47.6,24.6,1.138924986957828
14.0,22,11,35.6,31.249999999999996,5.1212160273672085
14.0,21,16,50.6,23.4,1.6265334730635115
14.0,23,18,44.6,31.2,2.8866388337586226
14.0,9,0,11.6,32.1,5.0
14.0,17,18,47.6,17.75,1.011613383839535
14.0,8,2,11.6,36.3,5.0
14.0,10,6,23.599999999999998,30.299999999999997,55.466854596571864
14.0,25,12,47.6,25.45,2.893136018356729
14.0,14,8,26.6,10.200000000000001,28.16580487092188
14.0,17,24,50.6,5.0,1.9786123609962432
14.0,18,15,38.6,27.999999999999996,12.713078856365195
14.0,9,0,14.6,28.6,7.273513209954097
14.0,17,24,44.6,8.000000000000002,1.8707097751524755
14.0,14,8,20.6,23.700000000000003,26.983733678984667
14.0,13,24,47.6,27.4,1.1266400950185425
14.0,20,14,32.6,11.399999999999999,5.0
14.0,23,20,50.6,23.6,1.194280606414905
14.0,13,20,44.6,31.299999999999997,2.788607088047589
14.0,17,24,47.6,6.500000000000001,1.9281378719101254
14.0,22,11,32.6,36.49999999999999,5.0
14.0,11,9,23.6,35.15,26.777407415774686
14.0,23,18,47.6,28.2,3.011073037420637
14.0,10,6,26.599999999999998,37.8,56.70031706099923
14.0,11,9,20.6,30.9,26.358203347746954
14.0,13,24,50.6,35.4,1.1767746354014228
14.0,23,20,44.6,25.6,1.0744342036620147
14.0,6,3,14.6,16.200000000000003,14.77170215356231
14.0,22,11,38.6,26.0,5.239056913272592
14.0,10,6,20.599999999999998,22.799999999999997,54.18255048806905
14.0,13,24,44.6,19.4,1.0679684710623907
14.0,21,16,47.6,17.9,1.5917499351001685
14.0,24,10,38.6,16.6,10.0
14.0,25,12,44.6,34.7,2.77599911259311
14.0,15,7,20.6,30.200000000000003,53.83893124918998
14.0,11,9,26.6,39.4,27.18105125409042
14.0,21,16,44.6,12.399999999999999,1.555135684612439
14.0,18,15,32.6,10.999999999999996,12.059840566970149
14.0,8,2,14.6,33.8,7.5800506319925365
14.0,13,20,50.6,38.8,3.0186456066192506
14.0,15,7,26.6,9.200000000000001,56.13607442583701
14.0,13,20,47.6,35.05,2.90657555910998
14.0,20,14,38.6,22.4,10.21426744409916
15.0,19,22,47.6,31.15,1.7812908369508078
15.0,7,1,14.600000000000001,40.4,19.997236023731897
15.0,19,22,44.6,26.9,1.7442860821212334
15.0,15,7,20.6,30.200000000000003,55.01197621407659
15.0,23,18,50.6,25.2,3.2415873997045184
15.0,6,3,8.6,22.200000000000003,10.0
15.0,7,1,8.600000000000005,34.4,10.0
15.0,6,3,14.6,16.200000000000003,19.361646965410365
15.0,25,12,47.6,25.45,3.0044160788321674
15.0,23,18,47.6,28.2,3.1292855308995504
15.0,23,20,50.6,23.6,1.2412533514588797
15.0,14,8,20.6,23.700000000000003,27.587709714498423
15.0,18,15,32.6,10.999999999999996,12.387391795865069
15.0,20,14,32.6,11.399999999999999,5.106352724711398
15.0,7,1,11.600000000000003,37.4,15.094000742953234
15.0,23,20,44.6,25.6,1.138924986957828
15.0,22,11,32.6,36.49999999999999,5.1212160273672085
15.0,15,7,26.6,9.200000000000001,28.783830729159085
15.0,21,16,47.6,17.9,1.6265334730635115
15.0,10,6,26.599999999999998,37.8,27.453374765581508
15.0,9,0,8.6,35.6,5.0
15.0,13,20,50.6,38.8,3.1251121517530582
15.0,17,18,44.6,25.5,1.011613383839535
15.0,17,24,50.6,5.0,2.0189555909287717
15.0,8,2,8.6,38.8,5.0
15.0,10,6,20.599999999999998,22.799999999999997,55.466854596571864
15.0,25,12,44.6,34.7,2.893136018356729
15.0,14,8,23.6,16.950000000000003,28.16580487092188
15.0,17,24,47.6,6.500000000000001,1.9786123609962432
15.0,18,15,35.6,19.499999999999996,12.713078856365195
15.0,22,11,38.6,26.0,5.353557131793917
15.0,9,0,11.6,32.1,7.273513209954097
15.0,25,12,50.6,16.2,3.1101321362838337
15.0,13,24,44.6,19.4,1.1266400950185425
15.0,18,15,38.6,27.999999999999996,13.136269287237766
15.0,19,22,50.6,35.4,1.8068733628555815
15.0,23,20,47.6,24.6,1.194280606414905
15.0,17,24,44.6,8.000000000000002,1.9281378719101254
15.0,11,9,20.6,30.9,26.777407415774686
15.0,23,18,44.6,31.2,3.011073037420637
15.0,10,6,23.599999999999998,30.299999999999997,56.70031706099923
15.0,24,10,38.6,16.6,10.269272545180325
15.0,21,16,50.6,23.4,1.6595778341286873
15.0,13,24,47.6,27.4,1.1767746354014228
15.0,6,3,11.6,19.200000000000003,14.77170215356231
15.0,22,11,35.6,31.249999999999996,5.239056913272592
15.0,21,16,44.6,12.399999999999999,1.5917499351001685
15.0,24,10,35.6,25.1,10.0
15.0,8,2,14.6,33.8,10.064130273173559
15.0,14,8,26.6,10.200000000000001,28.445942412903676
15.0,20,14,38.6,22.4,10.378541851612045
15.0,11,9,23.6,35.15,27.18105125409042
15.0,8,2,11.6,36.3,7.5800506319925365
15.0,13,24,50.6,35.4,1.2190791215084689
15.0,13,20,47.6,35.05,3.0186456066192506
15.0,9,0,14.6,28.6,9.455974378603969
15.0,15,7,23.6,19.700000000000003,56.13607442583701
15.0,13,20,44.6,31.299999999999997,2.90657555910998
15.0,20,14,35.6,16.9,10.21426744409916
16.0,19,22,44.6,26.9,1.7812908369508078
16.0,7,1,11.600000000000003,37.4,19.997236023731897
16.0,18,15,38.6,27.999999999999996,13.552141343470055
16.0,23,18,47.6,28.2,3.2415873997045184
16.0,25,12,50.6,16.2,3.2105623908629166
16.0,6,3,11.6,19.200000000000003,19.361646965410365
16.0,25,12,44.6,34.7,3.0044160788321674
16.0,23,18,44.6,31.2,3.1292855308995504
16.0,23,20,47.6,24.6,1.2412533514588797
16.0,7,1,8.600000000000005,34.4,15.094000742953234
16.0,8,2,14.6,33.8,12.455578321777615
16.0,15,7,23.6,19.700000000000003,28.783830729159085
16.0,21,16,44.6,12.399999999999999,1.6265334730635115
16.0,10,6,23.599999999999998,30.299999999999997,27.453374765581508
16.0,13,20,47.6,35.05,3.1251121517530582
16.0,17,24,47.6,6.500000000000001,2.0189555909287717
16.0,15,7,26.6,9.200000000000001,54.31305716124895
16.0,14,8,20.6,23.700000000000003,28.16580487092188
16.0,17,24,44.6,8.000000000000002,1.9786123609962432
16.0,9,0,14.6,28.6,11.551085827061119
16.0,18,15,32.6,10.999999999999996,12.713078856365195
16.0,22,11,35.6,31.249999999999996,5.353557131793917
16.0,24,10,38.6,16.6,10.62512121327341
16.0,9,0,8.6,35.6,7.273513209954097
16.0,25,12,47.6,25.45,3.1101321362838337
16.0,6,3,14.6,16.200000000000003,23.776428593185848
16.0,21,16,50.6,23.4,1.6909699771406044
16.0,18,15,35.6,19.499999999999996,13.136269287237766
16.0,19,22,47.6,31.15,1.8068733628555815
16.0,20,14,38.6,22.4,10.54453311583041
16.0,23,20,44.6,25.6,1.194280606414905
16.0,23,20,50.6,23.6,1.2805431204824196
16.0,19,22,50.6,35.4,1.8189191113752583
16.0,10,6,20.599999999999998,22.799999999999997,56.70031706099923
16.0,24,10,35.6,25.1,10.269272545180325
16.0,23,18,50.6,25.2,3.348274175069238
16.0,21,16,47.6,17.9,1.6595778341286873
16.0,13,24,44.6,19.4,1.1767746354014228
16.0,13,20,50.6,38.8,3.2262553696301755
16.0,13,24,50.6,35.4,1.2542112224163067
16.0,6,3,8.6,22.200000000000003,14.77170215356231
16.0,22,11,32.6,36.49999999999999,5.239056913272592
16.0,7,1,14.600000000000001,40.4,24.716535728145082
16.0,22,11,38.6,26.0,5.464756147454824
16.0,17,24,50.6,5.0,2.046325059393039
16.0,24,10,32.6,33.6,10.0
16.0,14,8,26.6,10.200000000000001,28.962073077786382
16.0,8,2,11.6,36.3,10.064130273173559
16.0,14,8,23.6,16.950000000000003,28.445942412903676
16.0,20,14,35.6,16.9,10.378541851612045
16.0,11,9,20.6,30.9,27.18105125409042
16.0,8,2,8.6,38.8,7.5800506319925365
16.0,13,24,47.6,27.4,1.2190791215084689
16.0,13,20,44.6,31.299999999999997,3.0186456066192506
16.0,9,0,11.6,32.1,9.455974378603969
16.0,10,6,26.599999999999998,37.8,27.79376749630951
16.0,15,7,20.6,30.200000000000003,56.13607442583701
16.0,20,14,32.6,11.399999999999999,10.21426744409916
17.0,20,11,38.6,30.0,5.0
17.0,7,1,8.600000000000005,34.4,19.997236023731897
17.0,13,24,50.6,35.4,1.2827824154295897
17.0,18,15,35.6,19.499999999999996,13.552141343470055
