"tick","Id","LocationX","LocationY","Money"
18.0,16,41,6,5384.786443883046
18.0,8,17,32,38470.98105020914
18.0,2,5,42,480.7247258642335
18.0,19,53,39,1049.0011085412414
18.0,4,5,24,480.69366463996744
18.0,22,41,22,5234.324401867387
18.0,7,17,43,38881.63241927512
18.0,5,5,20,481.0871224562519
18.0,23,53,23,3911.9342130476352
18.0,20,41,27,5474.48075328903
19.0,1,5,31,484.8899722188477
19.0,15,29,1,22963.450222104126
19.0,21,53,28,1199.23096165061
19.0,6,17,14,38814.09483083291
19.0,17,53,4,976.2842287312144
19.0,0,5,40,479.76930506567544
19.0,18,41,35,4827.213562758685
19.0,13,53,42,4428.975344644686
19.0,14,29,5,22805.684809968156
19.0,25,53,9,3997.3766271322966
19.0,9,17,26,38801.80296812579
19.0,24,41,10,5541.932211284735
19.0,11,29,43,22866.38402468818
19.0,10,29,44,22615.829433784864
19.0,12,41,46,5440.179350053525
19.0,3,5,26,485.05067568714736
19.0,16,41,6,5372.8301352098815
19.0,8,17,32,38386.03555299854
19.0,2,5,42,479.65387730113537
19.0,19,53,39,1124.8014209634573
19.0,4,5,24,479.62109045329896
19.0,22,41,22,4980.2585515823
19.0,7,17,43,38794.94533145707
19.0,5,5,20,480.0364070371548
19.0,23,53,23,4144.173941438806
19.0,20,41,27,5463.07161280791
20.0,1,5,31,483.617635230366
20.0,15,29,1,23214.414573220536
20.0,21,53,28,1262.3483806848526
20.0,6,17,14,38732.61561140306
20.0,17,53,4,1061.8239435444468
20.0,0,5,40,478.7045316480794
20.0,18,41,35,4513.196605543455
20.0,13,53,42,4678.724319701096
20.0,14,29,5,22913.230604366738
20.0,25,53,9,4210.712239086628
20.0,9,17,26,38720.21365065873
20.0,24,41,10,5295.732211284735
20.0,11,29,43,23065.619699611994
20.0,10,29,44,22799.272084809618
20.0,12,41,46,5428.938263214237
20.0,3,5,26,483.7867967759446
20.0,16,41,6,5360.873826536717
20.0,8,17,32,38301.090055787936
20.0,2,5,42,478.5830287380372
20.0,19,53,39,1200.6017333856732
20.0,4,5,24,478.5485162666305
20.0,22,41,22,4718.804893386706
20.0,7,17,43,38712.45824363902
20.0,5,5,20,478.9856916180577
20.0,23,53,23,4376.413669829976
20.0,20,41,27,5297.116677928208
21.0,1,5,31,482.1359073952383
21.0,15,29,1,23475.32389946245
21.0,21,53,28,1325.4657997190952
21.0,6,17,14,38651.13639197321
21.0,17,53,4,1147.3636583576792
21.0,0,5,40,477.6397582304834
21.0,18,41,35,4369.135696408924
21.0,13,53,42,4928.473294757506
21.0,14,29,5,22866.230604366738
21.0,25,53,9,4424.047851040959
21.0,9,17,26,38638.62433319166
21.0,24,41,10,5042.804878854506
21.0,11,29,43,23270.23688480631
21.0,10,29,44,22990.37947944266
21.0,12,41,46,5417.697176374949
21.0,3,5,26,482.30995445469944
21.0,16,41,6,5348.917517863553
21.0,8,17,32,38220.14455857733
21.0,2,5,42,477.5121801749391
21.0,19,53,39,1175.2171374879765
21.0,4,5,24,477.475942079962
21.0,22,41,22,4551.261766198567
21.0,7,17,43,38629.97115582097
21.0,5,5,20,477.93497619896056
21.0,23,53,23,4427.124503837694
21.0,20,41,27,5284.601309184237
22.0,1,5,31,480.4150396635244
22.0,15,29,1,23427.53089745428
22.0,21,53,28,1388.5832187533379
22.0,6,17,14,38569.65717254336
22.0,17,53,4,1232.9033731709117
22.0,0,5,40,476.57498481288735
22.0,18,41,35,4538.05912994328
22.0,13,53,42,5178.222269813916
22.0,14,29,5,22819.230604366738
22.0,25,53,9,4637.383462995291
22.0,9,17,26,38557.0350157246
22.0,24,41,10,4778.798241830312
22.0,11,29,43,23475.081232176006
22.0,10,29,44,23190.854938167686
22.0,12,41,46,5406.456089535661
22.0,3,5,26,480.58722434245504
22.0,16,41,6,5336.961209190389
22.0,8,17,32,38139.19906136673
22.0,2,5,42,476.44133161184095
22.0,19,53,39,1149.157979673178
22.0,4,5,24,476.40336789329353
22.0,22,41,22,4382.230341208577
22.0,7,17,43,38547.484068002916
22.0,5,5,20,476.88426077986344
22.0,23,53,23,4471.860878424987
22.0,20,41,27,5272.835573976269
23.0,1,5,31,478.49008045573225
23.0,15,29,1,23379.737895446106
23.0,21,53,28,1451.7006377875805
23.0,6,17,14,38488.17795311351
23.0,17,53,4,1203.1845688067356
23.0,0,5,40,475.5102113952913
23.0,18,41,35,4714.6952338472975
23.0,13,53,42,5427.971244870326
23.0,14,29,5,22372.230604366738
23.0,25,53,9,4850.719074949622
23.0,9,17,26,38475.445698257536
23.0,24,41,10,4619.179856346892
23.0,11,29,43,23428.081232176006
23.0,10,29,44,23400.36501380747
23.0,12,41,46,5395.215002696373
23.0,3,5,26,478.596512528739
23.0,16,41,6,5325.004900517225
23.0,8,17,32,38458.253564156126
23.0,2,5,42,475.3704830487428
23.0,19,53,39,1120.8578091475329
23.0,4,5,24,475.33079370662506
23.0,22,41,22,4465.366097282117
23.0,7,17,43,38464.996980184864
23.0,5,5,20,475.8335453607663
23.0,23,53,23,4437.40467292628
23.0,20,41,27,5334.586682404899
24.0,1,5,31,476.2991406200772
24.0,15,29,1,23331.944893437932
24.0,21,53,28,1514.8180568218231
24.0,6,17,14,38406.69873368366
24.0,17,53,4,1173.7956660134964
24.0,0,5,40,474.4454379776953
24.0,18,41,35,4898.808883643888
24.0,13,53,42,5677.720219926736
24.0,14,29,5,22313.480604366738
24.0,25,53,9,5064.054686903954
24.0,9,17,26,38393.85638079047
24.0,24,41,10,4715.798585535724
24.0,11,29,43,23381.081232176006
24.0,10,29,44,23351.39249081851
24.0,12,41,46,5383.973915857085
24.0,3,5,26,476.4012449982829
24.0,16,41,6,5313.048591844061
24.0,8,17,32,38377.30806694552
24.0,2,5,42,474.3496344856447
24.0,19,53,39,1090.4286765465833
24.0,4,5,24,474.2582195199566
24.0,22,41,22,4551.732548903638
24.0,7,17,43,38382.50989236681
24.0,5,5,20,474.7828299416692
24.0,23,53,23,4396.110007836884
24.0,20,41,27,5397.784300797285
25.0,1,5,31,479.24567268658814
25.0,15,29,1,23284.15189142976
25.0,21,53,28,1577.9354758560658
25.0,6,17,14,38325.21951425381
25.0,17,53,4,1145.6858365037658
25.0,0,5,40,473.38066456009926
25.0,18,41,35,5090.176711079821
25.0,13,53,42,5927.469194983146
25.0,14,29,5,22257.080604366736
25.0,25,53,9,5277.390298858285
25.0,9,17,26,38312.26706332341
25.0,24,41,10,4812.328780813945
25.0,11,29,43,23334.081232176006
25.0,10,29,44,23302.41996782955
25.0,12,41,46,5372.732829017797
25.0,3,5,26,473.93160993128487
25.0,16,41,6,5301.092283170897
25.0,8,17,32,38296.36256973492
25.0,2,5,42,473.32878592254656
25.0,19,53,39,1057.9770299740946
25.0,4,5,24,473.1856453332881
25.0,22,41,22,4641.228808860021
25.0,7,17,43,38294.58903510475
25.0,5,5,20,473.7321145225721
25.0,23,53,23,4424.656344202254
25.0,20,41,27,5386.018565589317
26.0,1,5,31,476.4517498020516
26.0,15,29,1,23236.358889421586
26.0,21,53,28,1641.0528948903084
26.0,6,17,14,38236.414535629454
26.0,17,53,4,1114.804523421328
26.0,0,5,40,472.31589114250323
26.0,18,41,35,5286.410773054061
26.0,13,53,42,6177.218170039556
26.0,14,29,5,22203.04955125374
26.0,25,53,9,5490.725910812616
26.0,9,17,26,38230.677745856345
26.0,24,41,10,4912.846011677014
26.0,11,29,43,23287.081232176006
26.0,10,29,44,23253.447444840593
26.0,12,41,46,5361.4917421785085
26.0,3,5,26,478.4818515614224
26.0,16,41,6,5289.135974497733
26.0,8,17,32,38210.41707252432
26.0,2,5,42,477.22043735944845
26.0,19,53,39,1023.6039951286438
26.0,4,5,24,472.11307114661963
26.0,22,41,22,4733.74600471989
26.0,7,17,43,38211.232544175655
26.0,5,5,20,472.681399103475
26.0,23,53,23,4448.336446029318
26.0,20,41,27,5374.25283038135
27.0,1,5,31,479.34747240093094
27.0,15,29,1,23188.565887413413
27.0,21,53,28,1704.170313924551
27.0,6,17,14,38153.76319472848
27.0,17,53,4,1081.2903009448185
27.0,0,5,40,471.3011177249072
27.0,18,41,35,5487.267757839692
27.0,13,53,42,6426.967145095966
27.0,14,29,5,22386.405913759183
27.0,25,53,9,5704.061522766948
27.0,9,17,26,38149.08842838928
27.0,24,41,10,5017.220606551395
27.0,11,29,43,23240.081232176006
27.0,10,29,44,23204.474921851634
27.0,12,41,46,5350.25065533922
27.0,3,5,26,475.41346264152185
27.0,16,41,6,5277.1796658245685
27.0,8,17,32,38128.67157531371
27.0,2,5,42,475.9389637963503
27.0,19,53,39,988.6748712187638
27.0,4,5,24,471.0904969599511
27.0,22,41,22,4827.897327793296
27.0,7,17,43,38121.906134282246
27.0,5,5,20,471.68068368437787
27.0,23,53,23,4467.39362504499
27.0,20,41,27,5127.487095173382
28.0,1,5,31,476.0164409781861
28.0,15,29,1,23140.77288540524
28.0,21,53,28,1767.2877329587936
28.0,6,17,14,38063.59541926585
28.0,17,53,4,1045.2748145439407
28.0,0,5,40,470.2863443073112
28.0,18,41,35,5474.942193249825
28.0,13,53,42,6676.716120152376
28.0,14,29,5,22574.062269503862
28.0,25,53,9,5917.397134721279
28.0,9,17,26,38067.49911092222
28.0,24,41,10,5125.314682990833
28.0,11,29,43,23193.081232176006
28.0,10,29,44,23155.502398862674
28.0,12,41,46,5339.009568499932
28.0,3,5,26,479.4951109530247
28.0,16,41,6,5265.223357151404
28.0,8,17,32,38046.926078103104
28.0,2,5,42,474.4486464832522
28.0,19,53,39,954.5204205884156
28.0,4,5,24,470.0679227732826
28.0,22,41,22,4921.2739775871705
28.0,7,17,43,38041.906134282246
28.0,5,5,20,470.67996826528076
28.0,23,53,23,4699.63335343616
28.0,20,41,27,4876.026671264768
29.0,1,5,31,481.59645983219536
29.0,15,29,1,23092.979883397067
29.0,21,53,28,1830.4051519930363
29.0,6,17,14,37969.66854150823
29.0,17,53,4,1008.3690676331219
29.0,0,5,40,474.1840708897152
29.0,18,41,35,5462.616628659958
29.0,13,53,42,6926.465095208786
29.0,14,29,5,22763.565498391243
29.0,25,53,9,6130.7327466756105
29.0,9,17,26,37985.909793455154
29.0,24,41,10,5235.49725753842
29.0,11,29,43,23146.081232176006
29.0,10,29,44,23106.529875873715
29.0,12,41,46,5327.768481660644
29.0,3,5,26,480.7576811543095
29.0,16,41,6,5253.26704847824
29.0,8,17,32,37960.1805808925
29.0,2,5,42,472.7200730772637
29.0,19,53,39,922.5169180999054
29.0,4,5,24,473.9578485866141
29.0,22,41,22,5012.499679239207
29.0,7,17,43,37947.65279780928
29.0,5,5,20,474.5917528461837
29.0,23,53,23,4931.873081827331
29.0,20,41,27,4619.896799199145
30.0,1,5,31,483.5009412018666
30.0,15,29,1,22614.019085050753
30.0,21,53,28,1893.522571027279
30.0,6,17,14,37878.29322327683
30.0,17,53,4,972.087018377521
30.0,0,5,40,472.9086724721192
30.0,18,41,35,5450.291064070091
30.0,13,53,42,7176.214070265196
30.0,14,29,5,22954.857619294602
30.0,25,53,9,6344.068358629942
30.0,9,17,26,37904.32047598809
30.0,24,41,10,5345.05613443079
30.0,11,29,43,23099.081232176006
